group_key,a,b,m,k,rmse,mu_lo,mu_hi,rng,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source,g_hat
JLRGJRBPOGGCBT,1.0499999999999998,0.08089482281032902,2.334126039050908,0.520415430652762,0.00283186023122055,0.5195330583824842,0.3169566218276626,0.2025764365548216,c1ccccc1,271.1111,36.0,5.0,1.0,1.0,7.0,75.27000000000001,0.3333333333333333,2.0,3.0,1.0,0.0,LCSB,0.3150985542472641
JLYFCTQDENRSOL,0.8683700043997781,0.37644215904846007,3.8237072898561335,3.846184801084763,0.0011711608347949101,0.862137062634476,0.4103629135175868,0.4517741491168892,c1ccsc1,276.082,35.0,5.0,1.0,1.0,4.5,29.54,0.2941176470588235,1.0,2.0,1.0,1.0,LCSB,1.186681294207219
JNELGWHKGNBSMD,0.9994728021056675,0.6046220170221256,4.354293924021041,9.045981598821214,0.0005708121581371726,0.9989946689749846,0.6880912469285435,0.31090342204644106,O=c1c2ccccc2oc2ccccc12,197.0597,23.0,0.0,3.0,3.0,12.0,30.21,0.1333333333333333,0.0,2.0,0.0,0.0,LCSB,3.8515426091415623
JNRLEMMIVRBKJE,1.0020081412789428,0.7550946599531032,3.8488277853552257,4.303251458072708,0.006209183278280761,0.9971285298432748,0.7614634150213756,0.23566511482189922,c1ccc(Cc2ccccc2)cc1,255.1856,41.0,4.0,2.0,2.0,8.0,6.48,0.1052631578947368,2.0,0.0,0.0,0.0,LCSB,3.199352885092963
JOOMJVFZQRQWKR,1.0499999999999998,0.3492393197639258,3.3365500857126973,2.7050773943336783,0.02644810206112007,0.9663553455018422,0.3434073873127526,0.6229479581890895,c1cnc2ccnn2c1,374.0934,44.0,8.0,2.0,2.0,9.0,84.18,0.4166666666666667,3.0,5.0,1.0,0.0,LCSB,0.9664459806706828
JRBJSXQPQWSCCF,0.9964864841427191,0.6358131163852576,4.0660568825782,3.5745971936077097,0.0012521494295627113,0.9941141048361538,0.6984424085511385,0.29567169628501533,c1ccc(-c2ccccc2)cc1,245.1285,34.0,3.0,2.0,2.0,8.0,70.5,0.2222222222222222,2.0,2.0,0.0,0.0,LCSB,2.8402305734179336
JRBPAEWTRLWTQC,0.9942792547796967,0.5041411374860313,3.9816575466497452,4.8168029195609,0.006688253982045027,0.9862960530993627,0.5360158348262491,0.4502802182731136,__ACYCLIC__JRBPAEWTRLWTQC,186.2216,40.0,10.0,0.0,0.0,0.0,26.02,0.0769230769230769,1.0,0.0,0.0,0.0,LCSB,1.9875836598885277
JTEGQNOMFQHVDC,0.48993641093550333,0.42715217861375515,4.302745711844319,19.999999999999996,0.002991315873467699,0.4870507355926339,0.4284618782383234,0.06586448975223902,O=c1ncccn1[C@H]1CSCO1,230.0594,26.0,2.0,2.0,1.0,6.0,90.37,0.4666666666666667,3.0,3.0,1.0,0.0,LCSB,0.4509777010409509
JUVSRZCUMWZBFK,0.9602075641984849,0.5915845979931872,3.772817225381612,4.940212800183113,0.00561371040308847,0.9551292789588316,0.5947293560625644,0.3603999228962672,c1ccccc1,196.1332,31.0,5.0,1.0,1.0,4.0,43.7,0.2142857142857142,1.0,2.0,0.0,0.0,LCSB,1.9145339576628235
JWAZRIHNYRIHIV,0.964563968066222,0.7602534806901637,4.167867891641696,4.0459598972504205,0.0033620316397987,0.9606167565670616,0.8005392404614363,0.16010550339024388,c1ccc2ccccc2c1,145.0648,19.0,0.0,2.0,2.0,7.5,20.23,0.0909090909090909,0.0,1.0,0.0,0.0,LCSB,3.63319874359577
JWUCHKBSVLQQCO,0.6722967536308715,0.2996635128706549,3.253755928818034,19.99999865727022,0.004799513671946182,0.6722899651988418,0.3056244943027141,0.38082726028572605,c1ccc(C(Cn2cncn2)c2ccccc2)cc1,302.1099,35.0,4.0,3.0,3.0,11.5,50.94,0.2727272727272727,3.0,1.0,0.0,2.0,LCSB,0.3877338225288719
JWYUFVNJZUSCSM,0.9968009847254755,0.6224038015311701,4.453661708488752,6.170203272272858,0.0005598295074508543,0.9960563791999312,0.783091404640669,0.2132888515424235,c1ccc2[nH]cnc2c1,134.0713,17.0,0.0,2.0,2.0,7.0,54.7,0.3,3.0,0.0,0.0,0.0,LCSB,3.953845890780873
KAJICSGLHKRDLN,0.9030773173598864,0.25671988465436274,3.5810329809728443,4.182737595316053,0.005504073038063675,0.8859556897790742,0.2628883497253785,0.6230673400536957,S=C(NC1CCCCC1)NC1CCCCC1,241.1733,40.0,2.0,2.0,0.0,3.0,24.06,0.1875,2.0,0.0,1.0,0.0,LCSB,0.7742931916003867
KCXZNSGUUQJJTR,0.4431652652964949,0.2770164102728162,4.334800264676634,10.582821576600312,0.00197880898302003,0.4393113807818194,0.3016785325630639,0.1433650471491617,c1ccccc1,335.2217,54.0,12.0,1.0,1.0,6.0,52.60000000000001,0.1666666666666666,0.0,4.0,0.0,0.0,LCSB,0.297096310305974
KDGDTPNBDMVKHC,1.0499999999999026,0.31127048211855507,2.988171132280257,2.260728639573849,0.016140372418791262,0.8007470367822471,0.3192883961654083,0.48145864061683885,O=C1Nc2cc(CN[C@H]3CCCN[C@H]3c3ccccc3)ccc2[C@H]2C[C@@H]12,420.2646,64.0,6.0,5.0,2.0,12.0,53.6,0.1612903225806451,3.0,2.0,0.0,0.0,LCSB,0.6104104787250083
KFFQABQEJATQAT,0.5850328012160247,0.3336928027411478,3.583191973018918,5.838975251179717,0.0011780839700215036,0.5833774285469542,0.333286963570775,0.2500904649761792,__ACYCLIC__KFFQABQEJATQAT,189.142,32.0,6.0,0.0,0.0,1.0,24.06,0.25,2.0,0.0,1.0,0.0,LCSB,0.4549610496044606
KIEDNEWSYUYDSN,1.049999999999426,0.4830025199561631,2.7108277344219656,2.149035038603761,0.007459334092888281,0.7676467674393719,0.4837818451966081,0.2838649222427638,O=C1CCON1Cc1ccccc1,240.0786,30.0,2.0,2.0,1.0,6.0,29.54,0.25,1.0,2.0,0.0,1.0,LCSB,0.8990422767163965
KJCVRFUGPWSIIH,0.8415571709203734,0.691532427394578,4.0285109164221975,4.40485394261296,0.002567587970467068,0.8384497486126042,0.7065010474115438,0.1319487012010604,c1ccc2ccccc2c1,145.0648,19.0,0.0,2.0,2.0,7.5,20.23,0.0909090909090909,0.0,1.0,0.0,0.0,LCSB,2.570291909899173
KLGMSAOQDHLCOS,0.8113724549618457,0.29465593695232756,3.067497506037661,1.8959304504361887,0.0017069215797838226,0.6378383387374337,0.3267407334662205,0.31109760527121316,__ACYCLIC__KLGMSAOQDHLCOS,330.0593,39.0,8.0,0.0,0.0,3.0,65.07000000000001,0.4736842105263157,1.0,5.0,2.0,0.0,LCSB,0.4623816137585797
KNHGNICBXADRMC,1.0161892312740852,0.3323218868914793,3.828112554910144,3.3245939878921993,0.011187948575317717,0.995605777662075,0.3897810728959313,0.6058247047661438,c1ccc(N2CCOCC2)cc1,297.1445,41.0,6.0,2.0,1.0,6.0,74.07,0.3333333333333333,2.0,5.0,0.0,0.0,LCSB,1.3911818782337138
KOKXXPKAPFSRCR,0.9985997071830193,0.3841758684365171,3.9396095148113446,3.8367780631343673,0.00924751750014786,0.987542927130174,0.4388982747420648,0.5486446523881092,O=c1cc(Oc2ccccc2)c2cncnc2[nH]1,377.142,45.0,5.0,3.0,3.0,12.5,89.27000000000001,0.3333333333333333,4.0,3.0,0.0,2.0,LCSB,1.5691911021062286
KQSABULTKYLFEV,0.9982264803055296,0.8114938853627387,4.202646219846752,4.990703627992869,0.0013364106867551767,0.9965328542189346,0.8453751617301317,0.15115769248880284,c1ccc2ccccc2c1,159.0917,22.0,0.0,2.0,2.0,7.5,52.04,0.1666666666666666,2.0,0.0,0.0,0.0,LCSB,4.596007360021082
KRNUKKZDGDAWBF,0.9584891660078405,0.6398796033898652,3.8523546611300996,4.92990822520617,0.006116450265363751,0.9522572439491752,0.6466915479660508,0.30556569598312444,c1ccccc1,180.1383,30.0,4.0,1.0,1.0,4.0,23.47,0.1538461538461538,1.0,1.0,0.0,0.0,LCSB,2.42280406906014
KTALPKYXQZGAEG,1.0331972341509537,0.5270875580194173,4.2868747200921336,1.5842938270427245,0.00858042806738609,0.9925974836885796,0.7333429696151733,0.2592545140734063,O=c1c2ccccc2sc2ccccc12,255.0838,32.0,1.0,3.0,3.0,12.0,17.07,0.1111111111111111,0.0,1.0,1.0,0.0,LCSB,2.8174597297763264
KVJXBPDAXMEYOA,1.0499999999999998,0.3846500025478733,3.7274956437662516,2.2510761338316203,0.026003276381423697,0.9939091191617478,0.5119312443881605,0.5091511729313531,C1=C[C@H]2O[C@]23CC[C@H]2[C@@H]4CCCC4CC[C@@H]2C3C1,330.2064,51.0,0.0,5.0,0.0,8.0,76.78,0.1666666666666666,1.0,3.0,0.0,0.0,LCSB,1.4643930090913284
KYFWUBJMTHVBIF,1.0499999999999998,0.41174399753438407,3.3722103918902344,1.5669071911551755,0.028560283507009274,0.902264897819158,0.4664655531315628,0.4357993446875952,O=C(N[C@@H]1N=C(c2ccccc2)c2cccc3c2N(CC3)C1=O)c1ccncc1,397.1659,50.0,3.0,5.0,3.0,17.0,74.66,0.2,4.0,2.0,0.0,0.0,LCSB,1.2878817746655378
KZHGPDSVHSDCMX,1.0003491841378598,0.5270048818972262,4.489255832363634,3.900706698176782,0.0016672621123872526,0.997931705654943,0.7583726024451698,0.23955910320977325,c1ccc2scnc2c1,181.043,20.0,1.0,2.0,2.0,7.0,48.14,0.3333333333333333,2.0,1.0,1.0,0.0,LCSB,3.826501709647402
LAKWINYVWJPHQW,0.7990135800530792,0.1685233843010218,4.255365179662786,4.311991678699129,0.019410740960298524,0.8236640852975229,0.3374349665715367,0.4862291187259862,O=C1c2ccccc2C(=O)N1c1ccccc1,324.1594,45.0,3.0,3.0,2.0,11.0,57.61000000000001,0.1666666666666666,1.0,3.0,0.0,0.0,LCSB,1.2783022019902
LGBYJXBCVZKJBL,1.049999999907019,0.20421142820078253,2.3062054831706194,1.1715612790051644,0.0023077316101944635,0.5300795655722876,0.261443929260526,0.2686356363117616,O=C1CCCCCN1SSN1CCCCCC1=O,289.1039,38.0,3.0,2.0,0.0,4.0,40.620000000000005,0.3333333333333333,2.0,2.0,2.0,0.0,LCSB,0.3154067280387659
LIAWQASKBFCRNR,0.783438508623611,0.3943265111753763,3.81942830123037,2.4728920726486256,0.0009265393748415518,0.7597961567278978,0.4543825895476286,0.3054135671802692,c1ccccc1,224.1281,33.0,5.0,1.0,1.0,5.0,58.56,0.25,1.0,3.0,0.0,0.0,LCSB,0.9023338375488906
LJOZMWRYMKECFF,1.0499999999999998,1.5249313027226634e-17,3.9830438375904142,1.7975914183670323,0.02115538718371304,0.9734308866400728,0.2906786298954342,0.6827522567446387,O=C(Nc1ccccc1)c1ccccc1,323.988,26.0,2.0,2.0,2.0,9.0,29.1,0.1875,1.0,1.0,0.0,1.0,LCSB,1.02585511846965
LLEMOWNGBBNAJR,0.9617666141719606,0.7761308591844144,3.8281469701059865,5.875868046805717,0.004920533911327134,0.9566237432569492,0.7749604978475084,0.1816632454094408,c1ccc(-c2ccccc2)cc1,171.0804,23.0,1.0,2.0,2.0,8.0,20.23,0.0769230769230769,0.0,1.0,0.0,0.0,LCSB,3.249493050976584
LMEKQMALGUDUQG,0.6536101958699458,0.2806236258722156,4.205979518793224,2.0263246744761765,0.00334160302834396,0.6352871842751946,0.4110191494169171,0.2242680348582775,c1nc(Sc2cnc[nH]2)c2[nH]cnc2n1,278.0455,26.0,3.0,3.0,3.0,11.5,115.42000000000002,0.5263157894736842,7.0,2.0,1.0,0.0,LCSB,0.8924480204692723
LMTIGABGABPAGU,0.8883532787224047,0.585601974050298,3.9379077129005844,4.52833484399826,0.008681018911192138,0.8789586446640676,0.6017087045372927,0.27724994012677484,c1ccc2c(c1)CCO2,164.107,25.0,0.0,2.0,1.0,5.0,35.25,0.1666666666666666,1.0,1.0,0.0,0.0,LCSB,1.894404241122687
LOUPRKONTZGTKE,1.0029947451057515,0.4023056627300389,3.702060921434455,5.857975828470352,0.003519430785171327,0.9999096512313784,0.4023323537923742,0.5975772974390042,c1ccc2c(C[C@@H]3CC4CCN3CC4)ccnc2c1,325.1911,48.0,4.0,5.0,2.0,11.5,45.59,0.1666666666666666,2.0,2.0,0.0,0.0,LCSB,1.0924577997291232
LQDARGUHUSPFNL,0.9826465779763383,0.3476244788157316,3.1212863222905547,7.826027202524262,0.006889366373701387,0.9585749017935584,0.3351397940334038,0.6234351077601545,c1ccc(CCn2cncn2)cc1,372.0288,34.0,7.0,2.0,2.0,7.5,39.94,0.4347826086956521,3.0,1.0,0.0,6.0,LCSB,0.5443852564230772
LUBJCRLGQSPQNN,0.816182094444349,3.8521832051002015e-20,4.81269731709943,4.528427888793636,0.036654887874315555,0.8020068524427835,0.6530963189966361,0.21998135548006004,c1ccccc1,137.0709,18.0,1.0,1.0,1.0,5.0,55.120000000000005,0.3,2.0,1.0,0.0,0.0,LCSB,2.627388840421701
LUVXHMJTVXZFPD,1.0015004504758915,0.3761641366601524,3.759425198633515,6.155178335130429,0.005799493099219232,0.997675860470452,0.3733730724935502,0.6243027879769019,O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2,289.1547,41.0,2.0,5.0,1.0,9.0,50.80000000000001,0.238095238095238,2.0,3.0,0.0,0.0,LCSB,1.0899198618321015
MBIZFBDREVRUHY,0.904030681548352,0.6114543870342388,4.248783163370498,6.881713736888093,0.0011386411237670564,0.9045717495120736,0.6553857977359105,0.2491859517761631,c1ccccc1,183.0652,23.0,3.0,1.0,1.0,5.0,55.76,0.3076923076923077,0.0,4.0,0.0,0.0,LCSB,2.773385312747362
MESJRHHDBDCQTH,0.9594405224878414,0.8661663749867653,3.9976333811845195,4.895180618710874,0.0017751370446272947,0.957530794860471,0.8719608839390504,0.08556991092142063,c1ccccc1,138.0913,21.0,1.0,1.0,1.0,4.0,23.47,0.2,1.0,1.0,0.0,0.0,LCSB,4.590956723742292
MEZLKOACVSPNER,0.6576571087003695,0.4791991839019315,3.5240357557018345,6.899106570724059,0.0007133079386287699,0.6569975935596519,0.4780758952456033,0.17892169831404864,c1ccccc1,188.1434,31.0,4.0,1.0,1.0,6.0,3.24,0.0714285714285714,1.0,0.0,0.0,0.0,LCSB,0.8933355265941088
MGWAVDBGNNKXQV,0.49471102833567365,0.4262751287293554,3.48150902786956,19.999999997792077,0.0076558629552913,0.4946852037558977,0.412482870135675,0.08220233362022272,c1ccccc1,279.1591,42.0,6.0,1.0,1.0,6.0,52.60000000000001,0.2,0.0,4.0,0.0,0.0,LCSB,0.430876194175153
MLKCGVHIFJBRCD,0.9622007118681681,0.34390637450007777,3.7907461614963345,3.2970878600093627,0.0022625099832745323,0.9447257727113808,0.395538843105589,0.5491869296057919,O=c1[nH]cnn1-c1ccccc1,412.0437,40.0,6.0,2.0,2.0,9.5,66.12,0.4230769230769231,3.0,3.0,0.0,5.0,LCSB,1.194445464618744
MMCJEAKINANSOL,0.8220909669376948,1.1995749971111201e-15,4.8897967766229735,0.5067352206172363,0.0049218495263975565,0.6177330146744289,0.4473098136817947,0.1704232009926342,c1ccccc1,195.095,27.0,1.0,1.0,1.0,5.0,15.27,0.2307692307692307,2.0,0.0,1.0,0.0,LCSB,0.8923182114746562
MROJXXOCABQVEF,0.8239249645495683,0.5378817831577226,3.6320100221146956,5.802375666217478,0.0017565969896864444,0.8222983788807887,0.5366836693728486,0.2856147095079401,c1ccccc1,194.0812,25.0,3.0,1.0,1.0,6.0,66.4,0.2857142857142857,1.0,3.0,0.0,0.0,LCSB,1.3527934529619146
MRQIXHXHHPWVIL,1.0499999999999998,0.32085483617300564,3.581942355458316,1.1529541553164335,0.00377930139289704,0.8554160367606051,0.5040330562131567,0.3513829805474483,c1ccc(N=Nc2cccc3ccccc23)cc1,249.1022,31.0,2.0,3.0,3.0,12.5,44.95,0.1578947368421052,2.0,1.0,0.0,0.0,LCSB,1.3371579498070196
MVQUJEUCFOGFJU,0.9740934012677063,0.5517280974379631,3.8019603273133336,3.873635303846156,0.005252435344594556,0.9656482458350376,0.5733775363878733,0.39227070944716436,c1ccccc1,216.0786,28.0,5.0,1.0,1.0,4.0,43.7,0.2857142857142857,1.0,2.0,0.0,1.0,LCSB,1.9022844375904329
MWKVXOJATACCCH,0.8398338948369952,0.535929117429686,3.529818279096903,2.04651231290327,0.0010640522296029755,0.7920479204052897,0.5718951127060259,0.22015280769926382,C1=NOC(c2ccccc2)(c2ccccc2)C1,296.1281,39.0,4.0,3.0,2.0,11.0,47.89,0.1818181818181818,1.0,3.0,0.0,0.0,LCSB,1.3964474589885554
MWYHLEQJTQJHSS,0.8791318598301366,1.701775217817595e-19,3.571901119688803,0.7354165470625589,0.007522648547759359,0.5774996518509249,0.2886482575349479,0.288851394315977,c1ccc(OCCCCc2nnn[nH]2)cc1,319.1765,45.0,9.0,2.0,2.0,8.5,100.99,0.3043478260869565,4.0,3.0,0.0,0.0,LCSB,0.4450525717113416
MXHTZQSKTCCMFG,0.9788497931236231,0.3221713371541774,3.1834923472273875,4.367800717836577,0.0023668643788397376,0.9056890318112768,0.3204170445989944,0.5852719872122825,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,288.1747,43.0,6.0,3.0,3.0,12.0,3.24,0.0454545454545454,1.0,0.0,0.0,0.0,LCSB,0.580333908447835
NBNTWDUNCHRWMT,0.9995346727722556,0.3691820361385973,3.6644888280247025,7.545423662516157,0.0012896128617150037,0.9992061775074492,0.3691388761861295,0.6300673013213197,c1ccc(C(c2ccccc2)c2cccnc2)cc1,330.0447,35.0,3.0,3.0,3.0,12.0,33.120000000000005,0.1818181818181818,1.0,1.0,0.0,2.0,LCSB,1.082193057595732
NEBPTMCRLHKPOB,1.0001446098651083,0.9125792192793033,4.3928433042952575,6.699266709642567,0.00014859350710416287,0.9999935138325317,0.9413019082147864,0.058691605617745224,c1ccc(Cc2ccccc2)cc1,194.0964,26.0,2.0,2.0,2.0,10.0,23.79,0.0666666666666666,1.0,0.0,0.0,0.0,LCSB,4.934228917847478
NEKOXWSIMFDGMA,0.70723059339331,0.35332887266192897,4.0118490649241725,3.9378053425492934,0.0021035078905723825,0.7049687576911301,0.396931317160388,0.3080374405307421,c1ccccc1,310.1761,45.0,8.0,1.0,1.0,6.0,89.51999999999998,0.3181818181818182,3.0,4.0,0.0,0.0,LCSB,0.8963335676859459
NHDHVHZZCFYRSB,1.0499999999988845,0.31025533661329074,2.2981861726779305,1.768233635959317,0.009599550919403763,0.5537465279970737,0.3163352220634396,0.23741130593363408,c1ccc(Oc2ccc(OCCOc3ccccn3)cc2)cc1,322.1438,43.0,7.0,3.0,3.0,12.0,40.58,0.1666666666666666,1.0,3.0,0.0,0.0,LCSB,0.3379275504971847
NHKWRRHZTGQJMT,1.0499999999999285,0.1838215477649188,3.4657105491213835,3.5225482337457805,0.007022385710768769,0.9949780114903358,0.2138616790822319,0.781116332408104,O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,481.3213,76.0,12.0,4.0,3.0,15.0,33.2,0.0833333333333333,2.0,1.0,0.0,0.0,LCSB,0.7608396077984688
NHOWDZOIZKMVAI,1.002704355939709,0.38617241205250297,3.5478231978490116,2.924788284831036,0.009666208641428507,0.9529846315745912,0.4173824168587086,0.5356022147158827,c1ccc(C(c2ccccc2)c2cncnc2)cc1,331.0399,34.0,3.0,3.0,3.0,12.0,46.010000000000005,0.2272727272727272,2.0,1.0,0.0,2.0,LCSB,1.1461589104224048
NHUHCSRWZMLRLA,1.0499999999999998,0.2130869808900222,2.6225378414240645,0.9587835177278691,0.0036594956352894344,0.6152674373841819,0.3263827649254859,0.288884672458696,O=S(=O)(Nc1ccno1)c1ccccc1,268.075,31.0,3.0,2.0,2.0,9.5,98.22,0.3888888888888889,3.0,3.0,1.0,0.0,LCSB,0.4575826255069883
NHZLNPMOSADWGC,0.9252874653396,0.2827668772111886,3.3123374345973753,3.0610746331279906,0.005108051289486401,0.8377696306813791,0.2922038898145765,0.5455657408668027,O=S(=O)(Nc1cnc2ccccc2n1)c1ccccc1,301.0754,33.0,3.0,3.0,3.0,13.5,97.97,0.3333333333333333,4.0,2.0,1.0,0.0,LCSB,0.6650826745455262
NIBCDDKWFDEBEP,1.0243424154167022,0.1660917545423757,3.4111785153224203,5.033587457187649,0.00446417601348312,1.0000001765990691,0.1639096622742967,0.8360905143247724,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn(Cc3ccccn3)nc12,566.2544,75.0,10.0,5.0,4.0,19.0,126.31,0.3,7.0,4.0,1.0,0.0,LCSB,0.5772429088261394
NJDBZBVQIMZWPP,1.0007279053805451,0.38566897823998497,3.904677826854247,9.062618297705056,0.0022038677719812155,0.9992866340906988,0.3853230715529165,0.6139635625377824,c1ncc(CCCCCCCc2ccc3c(n2)NCCC3)cn1,383.2442,58.0,10.0,3.0,2.0,10.0,88.0,0.2142857142857142,4.0,2.0,0.0,0.0,LCSB,1.5548995266933778
NJGBTKGETPDVIK,0.8035799753042954,0.49351340598547694,4.201073888804417,2.912014774810542,0.009544093225239284,0.7930064798276448,0.5807218400558946,0.21228463977175027,c1ccccc1,165.091,24.0,3.0,1.0,1.0,5.0,37.3,0.1666666666666666,0.0,2.0,0.0,0.0,LCSB,1.789267888843843
NJPQAIBZIHNJDO,0.9984692479407319,0.30231329126188866,3.819612202054506,7.521821544391073,0.0007254087870018729,0.998741932256614,0.3075651116011244,0.6911768206554896,O=C1CCCN1,254.2478,49.0,11.0,1.0,0.0,2.0,20.31,0.1111111111111111,1.0,1.0,0.0,0.0,LCSB,1.0833481288900446
NJXZWIIMWNEOGJ,1.049999999999998,0.14645604406291474,2.7703222931501132,2.387631827496019,0.0063169836379966225,0.6333310655317392,0.1537814906871538,0.47954957484458544,O=C1N(S(=O)(=O)c2ccccc2)c2ccccc2[C@]1(c1ccccc1)N1CCCC1,630.1671,75.0,8.0,5.0,3.0,18.0,125.92,0.3023255813953488,3.0,8.0,1.0,1.0,LCSB,0.3427337821890174
NKFNBVMJTSYZDV,1.0030040460323937,0.24308327120145512,3.767706001433447,7.00087017364928,0.0029363381707748354,0.9999200790328364,0.2452265985949022,0.7546934804379342,__ACYCLIC__NKFNBVMJTSYZDV,274.2741,54.0,15.0,0.0,0.0,0.0,43.7,0.1578947368421052,1.0,2.0,0.0,0.0,LCSB,1.0749901609406922
NUPJIGQFXCQJBK,1.0081160573976042,0.3889946674820433,3.6831304738751367,4.297842306749709,0.009786458581573343,0.9963084016291498,0.3933325020286317,0.6029758996005181,O=C1CN=C(c2ccccn2)N1,306.1448,41.0,5.0,2.0,1.0,8.0,100.88,0.3181818181818182,3.0,4.0,0.0,0.0,LCSB,1.133306769813399
NVGOPFQZYCNLDU,1.003703945183969,0.3903500850581824,3.965846805430355,6.285325338810815,0.0031081981814897915,0.9998145758938584,0.4081876970772947,0.5916268788165637,O=c1cccnn1-c1ccccc1,304.0459,29.0,2.0,2.0,2.0,9.0,46.92,0.4,3.0,1.0,0.0,4.0,LCSB,1.6098923249188164
NWBJYWHLCVSVIJ,0.9548678004020529,0.3913639269450841,3.5989314974456335,6.40706628745081,0.001144461027810804,0.9529673462146114,0.391278195565604,0.5616891506490074,c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,226.1087,28.0,3.0,3.0,1.0,10.5,66.49000000000001,0.2941176470588235,5.0,0.0,0.0,0.0,LCSB,1.0771661446580338
NWIVYGKSHSJHEF,1.0023902566245444,0.4899836446772128,3.702119161761163,7.315875557237447,0.007921339690790674,0.9989368278207714,0.4778162364593834,0.521120591361388,c1ccc(Cc2ccccc2)cc1,311.2482,53.0,6.0,2.0,2.0,8.0,52.04,0.0869565217391304,2.0,0.0,0.0,0.0,LCSB,1.4778294757495305
NWUWYYSKZYIQAE,0.45824626118776063,1.226904255582495e-21,5.475688282705548,0.7722620411929275,0.003128580643717604,0.4116239994390301,0.3100786564742973,0.10154534296473283,c1ccccc1,321.2173,51.0,6.0,1.0,1.0,6.0,67.42999999999999,0.217391304347826,2.0,3.0,0.0,0.0,LCSB,0.2376070737395339
NXJCRELRQHZBQA,1.005821126428986,0.49738310187761486,4.073720427577949,4.269150008406826,0.006773519748481134,0.9975314326160108,0.5636054454230783,0.4339259871929325,O=c1ccc2ccccc2o1,207.0652,25.0,2.0,2.0,2.0,8.5,48.67,0.2666666666666666,0.0,4.0,0.0,0.0,LCSB,2.095220250068306
NXQMCAOPTPLPRL,0.47774117216672857,0.30382718258350117,4.019322992663009,9.552917896802521,0.0030999363219515884,0.4783086312367968,0.3094773769592436,0.17008985742669142,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,315.1227,41.0,8.0,2.0,2.0,10.0,61.830000000000005,0.217391304347826,0.0,5.0,0.0,0.0,LCSB,0.5630711477483795
OBZIQQJJIKNWNO,1.0499999999999896,0.30069198504910993,3.7818021241019357,1.956363335578071,0.02020869570004408,0.9744034877531604,0.4487332054186052,0.5256702823345553,c1ccccc1,300.9616,27.0,4.0,1.0,1.0,5.0,27.69,0.4375,0.0,3.0,1.0,2.0,LCSB,1.4028355340167673
OEMJXSVJXPIFMA,0.9993112048750652,0.5279362687052979,3.931992813317282,7.564924291628221,0.006157320156181408,0.9969317333127892,0.5259417797498531,0.47098995356293605,O=c1ccn(-c2ccccc2)c2ccc(Nc3ccccc3)cc12,505.0164,46.0,5.0,4.0,4.0,18.5,108.63,0.3235294117647059,2.0,5.0,0.0,4.0,LCSB,1.967388648924983
OIJHFHYPXWSVPF,1.0019677497814587,0.7904191256772248,4.169635257881541,3.2843719016030386,0.0053789209240477035,0.9968670732371522,0.839932578846351,0.1569344943908012,c1ccc(Nc2ccccc2)cc1,199.0866,25.0,3.0,2.0,2.0,9.0,41.46,0.2,2.0,1.0,0.0,0.0,LCSB,4.592939525197898
OJPDDQSCZGTACX,0.940184425836524,0.5769002608272343,3.823024219183085,4.953361603040409,0.00809754224436739,0.9327828878392448,0.5805068546115593,0.3522760332276855,c1ccccc1,182.1176,28.0,5.0,1.0,1.0,4.0,43.7,0.2307692307692307,1.0,2.0,0.0,0.0,LCSB,1.9038001640077904
OMNKZBIFPJNNIO,0.5327372510314063,0.49439272002276125,4.371832417816966,4.945520111673059,0.0038247734189225313,0.5278776083379451,0.5068036912127691,0.029013509470656285,__ACYCLIC__OMNKZBIFPJNNIO,170.1176,27.0,4.0,0.0,0.0,3.0,46.17,0.25,1.0,2.0,0.0,0.0,LCSB,0.8932910871976223
OMSPUVWUIHNYCS,1.0499999999999998,0.2971713677004919,3.1732274984071687,3.9513891514299564,0.01543307776588968,0.9556664173279606,0.2836192907055266,0.672047126622434,c1ccc(-c2nc(CCOc3cccc4[nH]ccc34)co2)cc1,391.1652,51.0,8.0,4.0,4.0,15.5,77.49,0.2068965517241379,2.0,4.0,0.0,0.0,LCSB,0.5620457552091954
ONCZDRURRATYFI,0.46041208171809545,0.18434127757644736,4.282777619239385,1.753331779259208,0.00044421002584710576,0.4440962074494009,0.2964803377001072,0.14761586974929375,C(=NOCc1ccccc1)c1ccccc1,409.137,48.0,7.0,2.0,2.0,11.0,69.48,0.3103448275862069,2.0,4.0,0.0,3.0,LCSB,0.2847313245394569
ONWXNHPOAGOMTG,0.670779691020315,0.22713612823694976,3.566276283655119,3.823690747454418,0.005869775797385266,0.6539464653324406,0.2328493468373233,0.42109711849511733,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,439.1864,58.0,10.0,3.0,2.0,13.0,104.22,0.25,2.0,6.0,0.0,0.0,LCSB,0.4622573647713291
