group_key,s0,da,db,dk,dall
DOLQYFPDPKPQSS,0.013570375478351233,0.009344467611174957,0.013266214109419089,0.012998624434264113,0.013534029307125479
DPJCXCZTLWNFOH,0.00837563286072255,0.007681992590717146,0.005933960095294663,0.007973072545059412,0.008373949446800184
DPWPWRLQFGFJFI,0.10939811446310169,0.10685274097240834,0.10916114313876464,0.10905550112960738,0.10938446147402102
DQFPEYARZIQXRM,0.0028746212535868815,3.2352027777148885e-05,0.002785739892045071,0.0009619020333394759,0.0028726431525299637
DSKJPMWIHSOYEA,0.0018030355359344107,0.0002435756188899959,1.2474914124233506e-06,0.0002351435633478928,0.0009025219096949321
DSRNRYQBBJQVCW,0.0003756815810096705,7.144005720199757e-06,1.2007466818647725e-05,0.0001741992096565411,0.0002987099599367813
DTAPQAJKAFRNJB,0.06931641828999133,0.06791893452545192,0.06873766748878576,0.06926542763745515,0.06929685868382796
DTDSAWVUFPGDMX,0.016868007013749686,0.01589795362726295,0.01681259499390817,0.00036438736272827177,0.01681488529423268
DTHPMNDYKOSVFR,0.019765141134611145,0.016758956712436452,0.017427881866729014,0.01966762041307016,0.019743190912814176
DTRCGMNODLDAAK,0.04101750273823,9.156269646849735e-06,0.02006173337446934,0.00017006587301168774,0.03983288322029803
DUFVKSUJRWYZQP,0.007552042947729142,0.005528361726748098,0.007520357577537904,0.007023983911601531,0.00752487984219087
DUOHVNSMLSPTMI,0.008527999154305662,0.00761144458970314,0.00589661824420083,0.008273787833490098,0.008469582098739048
DVOODWOZJVJKQR,0.01222960659013049,0.011228614151854813,0.009480240096657946,0.011956843731461345,0.012118032961012153
DVXZVCNEGRKLMW,0.047533909691254705,0.005759366459064566,0.03151703216169291,0.040797552065545147,0.04742278053583416
DWFZBUWUXWZWKD,0.0011134056712438175,0.0009675100700669833,0.000648661137481009,0.0010016355422955495,0.001047050091049441
DWRKFAJEBUWTQM,0.02248916759916117,0.010990687296370167,0.020752256421404994,0.016994770308285955,0.02236392624144703
DWSPRBSLSXQIEJ,0.07295623777241719,0.0716573906824721,0.06338570423937051,0.06950347635696635,0.07189611431781677
DXGLGDHPHMLXJC,0.04841386897096359,0.046864248922791375,0.04368704235054482,0.04769354665397946,0.04806613318902024
DZUPKTNAUCDVTL,0.059105947808209394,0.05848925649407515,0.049756132166475966,0.05588331309874423,0.0588111931540068
FAOZLTXFLGPHNG,0.01088189719405477,0.010628327003741146,0.008511463135655525,0.010659477567493506,0.010881091681017868
FBOUIAKEJMZPQG,0.03527785501950374,0.0008249846133308869,0.02674514964485395,0.024091132671693043,0.035276620957357854
FCBQJNCAKZSIAH,0.01472567874815675,3.3820406978675097e-05,0.009630995777902145,0.00076064161159148,0.01471476508428532
FCOAHACKGGIURQ,0.00030527178706957556,3.2881180280027356e-06,4.6017501375021066e-05,0.00024196251252982354,0.0002611777329725499
FFGPTBGBLSHEPO,0.03464130800390758,0.03269562076673794,0.03407479033873844,0.0343096867528871,0.03445590623105855
FFHQNQNMELQOEF,0.009349319915272781,6.563910044617496e-05,0.00826895719928514,0.0024542304548944294,0.008673054576988014
FFSSWMQPCJRCRV,0.006533667971929946,0.004908731468007984,0.0007182145993618735,0.002096758184732571,0.006428000161149656
FHIVAFMUCKRCQO,0.011508227028973188,0.009842409623622402,0.009044937516576756,0.010891304120921716,0.010987507512975895
FIQMHBFVRAXMOP,0.0121627685287793,0.006672088556665524,0.0042164475112518845,0.009439016232026651,0.0119618117717325
FKNXQNWAXFXVNW,0.04116482560469905,0.034209595905483746,0.04015038154399326,0.04042802745976873,0.04109876768875657
FLEFKKUZMDEUIP,0.039946185074558604,0.0005564909889626685,0.02960112791205931,0.005112810388645625,0.039933893006128096
FMGZEUWROYGLAY,0.008977596654257295,0.00618724770232907,0.002055059200352396,0.004394336877946671,0.008975637211053149
FMJYNECHJIZSCE,0.0023795785909639564,0.0007188953287495003,0.001817545978865086,0.0015420063037968812,0.0019297601032915084
FMKMKBLHMONXJM,0.0056888540537523066,0.00032743237338088427,0.004636545093789978,0.00289411903646549,0.0056867110277875055
FNCMBMZOZQAWJA,0.044907921779755826,0.04427568490175847,0.03714185301367672,0.04391101724411754,0.04490668724342038
FNYLWPVRPXGIIP,0.010992485190658147,0.006375670034157481,0.004952206551347009,0.009624985089349352,0.010989973897683516
FOXFZRUHNHCZPX,0.0031932815218322537,0.0019742950458431947,0.002532053482168649,0.003034979450112039,0.00318667362192369
FQEBOQLYHASAOY,0.06570427648548569,0.0615929313881263,0.06559841833319363,0.0648397060062057,0.06568395991090262
FQNKTJPBXAZUGC,0.0506519180229779,0.04830407885493789,0.04657581214481249,0.050240345432128866,0.05037831355570005
FQVNMXZPGWLUFZ,0.008404055804477686,0.004785474662209377,0.007023289354957515,0.007020452073397605,0.007350421051324111
