spectrum_id,compound_name,adduct,adduct_csv,precursor_mz,source_file,well,scan,task,create_time,smiles,recorded_inchikey_csv,ppm_csv,classyfire_superclass,key,scaffold_group,mono_parent,formula_parent,elements,charged_raw,n_components_raw,charged_parent,any_formal_charge_parent,theoretical_mz,precursor_err_da,recorded_block1,scan_i,coinjected_ion_within_0p7_lower_bound,coinjected_isomer_lower_bound,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00016150201,Esculin,[M+H]+,[M+H]1+,341.087,reframe_drugs_pos_P3_E7_id.mzML,P3_E7,819,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,XHCADAYNFIFUHF-UHFFFAOYSA-N,0.8444606308351805,Phenylpropanoids and polyketides,XHCADAYNFIFUHF,O=c1ccc2cc(OC3CCCCO3)ccc2o1,340.07943209199993,C15H16O9,C;H;O,False,1,False,False,341.0867080919999,0.0002919080000651775,XHCADAYNFIFUHF,819,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150202,L-ornithine,[M+H]+,[M+H]1+,133.097,reframe_drugs_pos_P3_E7_id.mzML,P3_E7,152,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,NCCCC(N)C(=O)O,AHLPHDHHMVZTML-UHFFFAOYSA-N,1.1633404200523505,Organic acids and derivatives,AHLPHDHHMVZTML,__ACYCLIC__AHLPHDHHMVZTML,132.089877624,C5H12N2O2,C;H;N;O,False,1,False,False,133.097153624,-0.00015362399997798093,AHLPHDHHMVZTML,152,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150203,L-arginine,[M+H]+,[M+H]1+,175.119,reframe_drugs_pos_P3_E7_id.mzML,P3_E7,157,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,NC(N)=NCCCC(N)C(=O)O,ODKSFYDXXFIFQN-UHFFFAOYSA-N,0.2689514709639654,Organic acids and derivatives,ODKSFYDXXFIFQN,__ACYCLIC__ODKSFYDXXFIFQN,174.111675688,C6H14N4O2,C;H;N;O,False,1,False,False,175.11895168799998,4.8312000018313483e-05,ODKSFYDXXFIFQN,157,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150204,kynurenic acid,[M+H]+,[M+H]1+,190.05,reframe_drugs_pos_P3_E7_id.mzML,P3_E7,843,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,O=C(O)c1cc(=O)c2ccccc2[nH]1,HCZHHEIFKROPDY-UHFFFAOYSA-N,0.6804698131323274,Organoheterocyclic compounds,HCZHHEIFKROPDY,O=c1cc[nH]c2ccccc12,189.042593084,C10H7NO3,C;H;N;O,False,1,False,False,190.049869084,0.00013091600001757797,HCZHHEIFKROPDY,843,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150205,nandrolone,[M+H]+,[M+H]1+,275.201,reframe_drugs_pos_P3_E7_id.mzML,P3_E7,1821,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,BAZGVDKAIHZPOH-UHFFFAOYSA-N,1.6086933266721135,Lipids and lipid-like molecules,NPAGDVCDWIYMMC,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,274.193280072,C18H26O2,C;H;O,False,1,False,False,275.200556072,0.00044392800003834054,BAZGVDKAIHZPOH,1821,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00016150206,L-phenylalanine,[M+H]+,[M+H]1+,166.086,reframe_drugs_pos_P3_E7_id.mzML,P3_E7,213,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,NC(Cc1ccccc1)C(=O)O,COLNVLDHVKWLRT-UHFFFAOYSA-N,1.540194875166556,Organic acids and derivatives,COLNVLDHVKWLRT,c1ccccc1,165.078978592,C9H11NO2,C;H;N;O,False,1,False,False,166.086254592,-0.00025459199997612814,COLNVLDHVKWLRT,213,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00016150207,nalmefene,[M+H]+,[M+H]1+,340.191,reframe_drugs_pos_P3_E7_id.mzML,P3_E7,1076,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,C=C1CCC2(O)C3Cc4c5c(c(O)cc4)OC1C52CCN3CC1CC1,WJBLNOPPDWQMCH-UHFFFAOYSA-N,0.8193797847428097,,WJBLNOPPDWQMCH,C=C1CCC2C3Cc4cccc5c4C2(CCN3CC2CC2)C1O5,339.18344366,C21H25NO3,C;H;N;O,False,1,False,False,340.19071966,0.00028033999996068815,WJBLNOPPDWQMCH,1076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00016150208,Oprozomib,[M+H]+,[M+H]1+,533.206,reframe_drugs_pos_P3_E7_id.mzML,P3_E7,1666,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,COCC(NC(=O)c1cnc(C)s1)C(=O)NC(COC)C(=O)NC(Cc1ccccc1)C(=O)C1(C)CO1,SWZXEVABPLUDIO-UHFFFAOYSA-N,0.8429770502236641,Organic acids and derivatives,SWZXEVABPLUDIO,O=C(CNC(=O)c1cncs1)NCC(=O)NC(Cc1ccccc1)C(=O)C1CO1,532.199170364,C25H32N4O7S,C;H;N;O;S,False,1,False,False,533.206446364,-0.00044636400002673327,SWZXEVABPLUDIO,1666,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150209,Oprozomib,[M+NH4]+,[M+NH3+H]1+,550.233,reframe_drugs_pos_P3_E7_id.mzML,P3_E7,1681,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,COCC(NC(=O)c1cnc(C)s1)C(=O)NC(COC)C(=O)NC(Cc1ccccc1)C(=O)C1(C)CO1,SWZXEVABPLUDIO-UHFFFAOYSA-N,0.0025859952367994,Organic acids and derivatives,SWZXEVABPLUDIO,O=C(CNC(=O)c1cncs1)NCC(=O)NC(Cc1ccccc1)C(=O)C1CO1,532.199170364,C25H32N4O7S,C;H;N;O;S,False,1,False,False,550.232993364,6.635999966420059e-06,SWZXEVABPLUDIO,1681,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150210,DESMOPRESSIN,[M+H]+,[M+H]1+,1069.43,reframe_drugs_pos_P3_E7_id.mzML,P3_E7,1137,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,NFLWUMRGJYTJIN-UHFFFAOYSA-N,3.961449292934487,,NFLWUMRGJYTJIN,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCC(C(=O)N2CCCC2)NC(=O)CN1,1068.426955488,C46H64N14O12S2,C;H;N;O;S,False,1,False,False,1069.434231488,-0.004231487999959427,NFLWUMRGJYTJIN,1137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
CCMSLIB00016150211,PNU-172576,[M+H]+,[M+H]1+,344.116,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1431,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(=O)NCC1CN(c2cc(F)c(-n3cc(C#N)cn3)cc2)C(=O)O1,CNKRAEIVSKYEGR-UHFFFAOYSA-N,1.9032440991991584,,CNKRAEIVSKYEGR,O=C1OCCN1c1ccc(-n2cccn2)cc1,343.10806752799994,C16H14FN5O3,C;F;H;N;O,False,1,False,False,344.1153435279999,0.0006564720000596935,CNKRAEIVSKYEGR,1431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016150212,PNU-172576,[M+NH4]+,[M+NH3+H]1+,361.142,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1432,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(=O)NCC1CN(c2cc(F)c(-n3cc(C#N)cn3)cc2)C(=O)O1,CNKRAEIVSKYEGR-UHFFFAOYSA-N,0.2930681864950067,,CNKRAEIVSKYEGR,O=C1OCCN1c1ccc(-n2cccn2)cc1,343.10806752799994,C16H14FN5O3,C;F;H;N;O,False,1,False,False,361.1418905279999,0.00010947200007649371,CNKRAEIVSKYEGR,1432,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016150213,Ivabradine,[M+H]+,[M+H]1+,469.27,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1289,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,COc1c(OC)cc2CC(=O)N(CCCN(C)CC3Cc4cc(OC)c(OC)cc43)CCc2c1,ACRHBAYQBXXRTO-UHFFFAOYSA-N,0.6379962302340968,Organoheterocyclic compounds,ACRHBAYQBXXRTO,O=C1Cc2ccccc2CCN1CCCNCC1Cc2ccccc21,468.26242225199996,C27H36N2O5,C;H;N;O,False,1,False,False,469.26969825199996,0.00030174800002669144,ACRHBAYQBXXRTO,1289,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150214,G8XHQ3A39H,[M+H]+,[M+H]1+,399.166,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1670,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CN(C)N=Nc1ccc(C(=O)c2ccc(OCCC(=O)NCC(=O)O)cc2)cc1,VJRVZEJVUUHRRS-UHFFFAOYSA-N,0.7469525894751218,,VJRVZEJVUUHRRS,O=C(c1ccccc1)c1ccccc1,398.15901980399997,C20H22N4O5,C;H;N;O,False,1,False,False,399.16629580399996,-0.0002958039999612083,VJRVZEJVUUHRRS,1670,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00016150215,UNII-C39RW7KT94,[M+H]+,[M+H]1+,517.246,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1569,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCCCc1nc2c(nc(C)c(-c3cccc[n+]3[O-])c2)n1Cc1ccc(-c2ccccc2-c2n[nH]nn2)cc1,DCYGPXCSWDZTIF-UHFFFAOYSA-N,0.2235863125027063,,DCYGPXCSWDZTIF,c1ccc(-c2cnc3c(c2)ncn3Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)[nH+]c1,516.2386075160001,C30H28N8O,C;H;N;O,True,1,False,True,517.2458835160002,0.00011648399981822877,DCYGPXCSWDZTIF,1569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016150216,Benzpyrinium,[M+H]+,[M]1+,257.128,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1013,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CN(C)C(=O)Oc1c[n+](Cc2ccccc2)ccc1,JWSLMDWREGSKAJ-UHFFFAOYSA-N,1.7694101576761558,,JWSLMDWREGSKAJ,c1ccc(C[n+]2ccccc2)cc1,257.12845420409,C15H17N2O2+,C;H;N;O,True,1,True,True,258.13573020409,-1.0077302040900236,JWSLMDWREGSKAJ,1013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016150217,nadifloxacin,[M+H]+,[M+H]1+,361.156,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1611,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC1CCc2c3c(cc(F)c2N2CCC(O)CC2)c(=O)c(C(=O)O)cn31,JYJTVFIEFKZWCJ-UHFFFAOYSA-N,0.5169812948426926,Organoheterocyclic compounds,JYJTVFIEFKZWCJ,O=c1ccn2c3c(c(N4CCCCC4)ccc13)CCC2,360.14853537199997,C19H21FN2O4,C;F;H;N;O,False,1,False,False,361.15581137199996,0.0001886280000462648,JYJTVFIEFKZWCJ,1611,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150218,Ramosetron,[M+H]+,[M+H]1+,280.145,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1222,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,Cn1cc(C(=O)C2CCc3c(C2)[nH]cn3)c2ccccc21,NTHPAPBPFQJABD-UHFFFAOYSA-N,2.002546264939776,Organoheterocyclic compounds,NTHPAPBPFQJABD,O=C(c1c[nH]c2ccccc12)C1CCc2nc[nH]c2C1,279.137162164,C17H17N3O,C;H;N;O,False,1,False,False,280.144438164,0.0005618359999743916,NTHPAPBPFQJABD,1222,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150219,Femoxetine,[M+H]+,[M+H]1+,312.196,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1523,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1,OJSFTALXCYKKFQ-UHFFFAOYSA-N,0.6205893740903341,,OJSFTALXCYKKFQ,c1ccc(OCC2CNCCC2c2ccccc2)cc1,311.18852904000005,C20H25NO2,C;H;N;O,False,1,False,False,312.19580504000004,0.00019495999998753177,OJSFTALXCYKKFQ,1523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00016150220,Crenolanib,[M+H]+,[M+H]1+,444.239,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1373,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC1(COc2cc3c(cc2)n(-c2ccc4cccc(N5CCC(N)CC5)c4n2)cn3)COC1,DYNHJHQFHQTFTP-UHFFFAOYSA-N,0.9057796266880064,Organoheterocyclic compounds,DYNHJHQFHQTFTP,c1cc(N2CCCCC2)c2nc(-n3cnc4cc(OCC5COC5)ccc43)ccc2c1,443.23212516800004,C26H29N5O2,C;H;N;O,False,1,False,False,444.23940116800003,-0.00040116800005307596,DYNHJHQFHQTFTP,1373,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150221,Tomeglovir,[M+H]+,[M+H]1+,442.18,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1824,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(NC(=O)C(C)(C)CO)cc3)cccc12,OSQAKHSYTKBSPB-UHFFFAOYSA-N,1.1187305019856797,Benzenoids,OSQAKHSYTKBSPB,O=S(=O)(Nc1ccccc1)c1cccc2ccccc12,441.17222734399996,C23H27N3O4S,C;H;N;O;S,False,1,False,False,442.17950334399995,0.0004966560000525533,OSQAKHSYTKBSPB,1824,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00016150222,Tomeglovir,[M+Na]+,[M+Na]1+,464.162,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1825,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(NC(=O)C(C)(C)CO)cc3)cccc12,OSQAKHSYTKBSPB-UHFFFAOYSA-N,1.1858628078177258,Benzenoids,OSQAKHSYTKBSPB,O=S(=O)(Nc1ccccc1)c1cccc2ccccc12,441.17222734399996,C23H27N3O4S,C;H;N;O;S,False,1,False,False,464.16144534399996,0.0005546560000198042,OSQAKHSYTKBSPB,1825,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00016150223,vinpocetine,[M+H]+,[M+H]1+,351.207,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1585,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(C32)n1c1ccccc41,DDNCQMVWWZOMLN-UHFFFAOYSA-N,0.8391448555594584,Alkaloids and derivatives,DDNCQMVWWZOMLN,C1=Cn2c3c(c4ccccc42)CCN2CCCC1C32,350.199428072,C22H26N2O2,C;H;N;O,False,1,False,False,351.206704072,0.0002959280000141007,DDNCQMVWWZOMLN,1585,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150224,Bederocin,[M+H]+,[M+H]1+,450.065,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1281,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,C=C(F)c1c(Br)c(C)c(CNCCCNc2cc(=O)c3ccccc3[nH]2)s1,BGJMKHPWCFXMOW-UHFFFAOYSA-N,0.9925449509692608,,BGJMKHPWCFXMOW,O=c1cc(NCCCNCc2cccs2)[nH]c2ccccc12,449.057273612,C20H21BrFN3OS,Br;C;F;H;N;O;S,False,1,False,False,450.064549612,0.0004503879999901983,BGJMKHPWCFXMOW,1281,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016150225,PH-797804,[M+H]+,[M+H]1+,477.062,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1870,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CNC(=O)c1cc(-n2c(C)cc(OCc3c(F)cc(F)cc3)c(Br)c2=O)c(C)cc1,KCAJXIDMCNPGHZ-UHFFFAOYSA-N,0.0180521612353775,Benzenoids,KCAJXIDMCNPGHZ,O=c1cc(OCc2ccccc2)ccn1-c1ccccc1,476.054711008,C22H19BrF2N2O3,Br;C;F;H;N;O,False,1,False,False,477.061987008,1.2991999994937942e-05,KCAJXIDMCNPGHZ,1870,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150226,Antihistamine-1,[M+H]+,[M+H]1+,390.209,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1655,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,Cc1cn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)nc1,YGQQBKYVKLZEMA-UHFFFAOYSA-N,0.3834215955262729,,YGQQBKYVKLZEMA,c1ccc(Cn2c(N3CCC(n4cccn4)CC3)nc3ccccc32)cc1,389.201573988,C23H24FN5,C;F;H;N,False,1,False,False,390.208849988,0.00015001200000597237,YGQQBKYVKLZEMA,1655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016150227,126411-39-0,[M+H]+,[M+H]1+,505.248,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,2311,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCOP(=O)(OCC)C(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OCC)OCC,YQLJDECYQDRSBI-UHFFFAOYSA-N,0.2848813671980448,Organic acids and derivatives,YQLJDECYQDRSBI,c1ccccc1,504.2405769439999,C24H42O7P2,C;H;O;P,False,1,False,False,505.2478529439999,0.0001470560001166632,YQLJDECYQDRSBI,2311,True,False,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00016150228,126411-39-0,[M+Na]+,[M+Na]1+,527.229,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,2312,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCOP(=O)(OCC)C(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OCC)OCC,YQLJDECYQDRSBI-UHFFFAOYSA-N,1.5179570642848814,Organic acids and derivatives,YQLJDECYQDRSBI,c1ccccc1,504.2405769439999,C24H42O7P2,C;H;O;P,False,1,False,False,527.2297949439999,-0.0007949439998355956,YQLJDECYQDRSBI,2312,True,False,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00016150229,PCO371,[M+H]+,[M+H]1+,636.21,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,2035,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,Cc1cc(N2C(=O)NC(=O)C2(C)C)cc(C)c1CCS(=O)(=O)N1CCC2(CC1)N=C(c1ccc(OC(F)(F)F)cc1)NC2=O,LDZJFVOUPUFOHX-UHFFFAOYSA-N,0.2861166157024447,Organoheterocyclic compounds,LDZJFVOUPUFOHX,O=C1CN(c2ccc(CCS(=O)(=O)N3CCC4(CC3)N=C(c3ccccc3)NC4=O)cc2)C(=O)N1,635.202539404,C29H32F3N5O6S,C;F;H;N;O;S,False,1,False,False,636.2098154040001,0.0001845959999400293,LDZJFVOUPUFOHX,2035,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016150230,Encenicline,[M+H]+,[M+H]1+,321.082,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,1400,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,O=C(NC1CN2CCC1CC2)c1cc2c(s1)c(Cl)ccc2,SSRDSYXGYPJKRR-UHFFFAOYSA-N,0.890735218098103,Organoheterocyclic compounds,SSRDSYXGYPJKRR,O=C(NC1CN2CCC1CC2)c1cc2ccccc2s1,320.075011844,C16H17ClN2OS,C;Cl;H;N;O;S,False,1,False,False,321.082287844,-0.0002878440000131377,SSRDSYXGYPJKRR,1400,False,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00016150231,Cinalukast,[M+H]+,[M+H]1+,413.19,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,2282,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCC(CC)(CC(=O)Nc1cccc(C=Cc2nc(C3CCC3)cs2)c1)C(=O)O,BZMKNPGKXJAIDV-UHFFFAOYSA-N,1.594057576241974,,BZMKNPGKXJAIDV,C(=Cc1nc(C2CCC2)cs1)c1ccccc1,412.18206375599993,C23H28N2O3S,C;H;N;O;S,False,1,False,False,413.1893397559999,0.0006602440000733623,BZMKNPGKXJAIDV,2282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016150232,Cinalukast,[M+Na]+,[M+Na]1+,435.171,reframe_drugs_pos_P2_F2_id.mzML,P2_F2,2290,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCC(CC)(CC(=O)Nc1cccc(C=Cc2nc(C3CCC3)cs2)c1)C(=O)O,BZMKNPGKXJAIDV-UHFFFAOYSA-N,0.6562939916088962,,BZMKNPGKXJAIDV,C(=Cc1nc(C2CCC2)cs1)c1ccccc1,412.18206375599993,C23H28N2O3S,C;H;N;O;S,False,1,False,False,435.1712817559999,-0.00028175599993573996,BZMKNPGKXJAIDV,2290,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
