key,libraries,routes,in_msnlib_v1_0
PPGGKMWJUKBETN,MCESCAF,parent;recorded,True
PPHLAJAGABCIAH,MCESCAF,parent;recorded,True
PPHTXRNHTVLQED,MCEBIO,parent;recorded,True
PPIKGXSQHMFEHQ,MCEDIV,parent;recorded,False
PPIOIPPXESWTRF,ENAMMOL,parent;recorded,False
PPISZUBNCXAXSK,ENAMDISC,parent;recorded,False
PPJOASPPTJAFCG,ENAMDISC,parent;recorded,False
PPJRAUBNRWSSSF,MCEDIV;MCESCAF,parent;recorded,True
PPJRMTXKOACNLQ,MCEDIV,parent;recorded,False
PPJSBWLLSTZTKQ,MCEDIV,parent;recorded,False
PPJSYGVFDJEMRP,MCEBIO,parent;recorded,True
PPJWEVHXEQVWNP,ENAMMOL,parent;recorded,False
PPJYSSNKSXAVDB,MCEBIO,parent;recorded,True
PPKCJEKHDCLMKO,MCESCAF,parent;recorded,True
PPLKIMIGZSEKTE,ENAMMOL,parent;recorded,False
PPMABERJXVCMJH,ENAMMOL,parent;recorded,False
PPMNBMDHRLRMAC,ENAMDISC,parent;recorded,False
PPMRSEOOCQYDCH,MCEDIV,parent;recorded,False
PPMUFCXCVKVCSV,MCEBIO,parent;recorded,True
PPMXRTDASFJQDV,MCESCAF,parent;recorded,True
PPNDVQGPAPLJNH,ENAMMOL,parent;recorded,False
PPNZPZGJYOZPTQ,MCEDIV,parent;recorded,False
PPOKVLQOEOIZTB,MCEDIV,parent;recorded,False
PPOLLBCDUGZBED,MCEDIV,parent;recorded,False
PPPAFYKDRCTSAD,MCEDIV,parent;recorded,False
PPPYFVSKSFBIQJ,OTAVAPEP,parent;recorded,True
PPPZBHGHOGBOEF,MCEDIV,parent;recorded,False
PPQGZKJZVGIVMQ,MCEDIV,parent;recorded,False
PPQOXDSSWJFEEK,ENAMMOL,parent;recorded,False
PPQRMYGZANUUGZ,MCEDIV,parent;recorded,False
PPQRONHOSHZGFQ,MCEBIO,parent;recorded,True
PPQVAHVZIBDHDB,ENAMMOL,parent;recorded,False
PPRCCXVHHWXYAP,MCEDIV,parent;recorded,False
PPRFIMGXDRYLGD,NIHNP,parent;recorded,True
PPRISHFHCOKIJQ,MCEDIV,parent;recorded,False
PPRRDFIXUUSXRA,MCEBIO;MCEDRUG,parent;recorded,True
PPSNFPASKFYPMN,MCEBIO,parent;recorded,True
PPSUWTMPRWDZPQ,ENAMDISC,parent;recorded,False
PPSXORQTRTVZBF,MCEDIV,parent;recorded,False
PPTIXCXYNXMZHV,ENAMDISC,parent;recorded,False
PPTKULJUDJWTSA,MCEBIO,parent;recorded,True
PPUDLEUZKVJXSZ,MCEBIO,parent;recorded,True
PPURINVNRYUECZ,MCEDIV,parent;recorded,False
PPUVIGSDWLRHCY,NIHNP,parent;recorded,True
PPUWALAZWVFAIK,OTAVAPEP,parent;recorded,True
PPUXXDKQNAHHON,MCEBIO,parent;recorded,True
PPUYOYQTTWJTIU,MCEBIO,parent;recorded,True
PPVDUBRXOFLVOY,MCESCAF,parent;recorded,True
PPVRSQDIMMANSH,MCEDIV,parent;recorded,False
PPVXJBBVXVCBSY,ENAMDISC,parent;recorded,False
PPWMFXMZSRXFTG,MCEDIV,parent;recorded,False
PPWSYXRVYARWHS,MCEDIV;MCESCAF,parent;recorded,True
PPWVTSOGMPMDFF,ENAMDISC,parent;recorded,False
PPXBKZBONGWSOB,MCESCAF,parent;recorded,True
PPXGTAYIPGAFLJ,ENAMDISC,parent;recorded,False
PPXSMXAPHJDSHF,ENAMDISC,parent;recorded,False
PPXXWOSFADCANG,ENAMDISC,parent;recorded,False
PPYAKNWWMNHPKL,ENAMDISC,parent;recorded,False
PPYQADQATXOYGT,ENAMDISC,parent;recorded,False
PPZGRJHARLKNOX,MCEDIV,parent;recorded,False
PPZVSYXNLXFYAD,NIHNP,parent;recorded,True
PQAIJHXLHUECRK,ENAMDISC,parent;recorded,False
PQAPVTKIEGUPRN,MCEBIO,parent;recorded,True
PQBGHKAAUMZKEQ,NIHNP,parent;recorded,True
PQBJILQVPPNYHG,ENAMDISC,parent;recorded,False
PQBPNMUXWHRSQN,MCEDIV,parent;recorded,False
PQBUYEDBCLKTPV,ENAMDISC,parent;recorded,False
PQBVFGXTXJQMBN,MCEDIV,parent;recorded,False
PQCIBORQLVRFMR,NIHNP,parent;recorded,True
PQCLZBCFLJVBGA,NIHNP,parent;recorded,True
PQCODLPDYIOOAV,MCEDIV,parent;recorded,False
PQCXVIPXISBFPN,MCEBIO,parent;recorded,True
PQDWGHVIVRPNSP,ENAMDISC,parent;recorded,False
PQEFBNWOKRQFDU,ENAMDISC,parent;recorded,False
PQEJORWLYQONMV,MCEDIV,parent;recorded,False
PQERABFAXFRRHG,ENAMDISC,parent;recorded,False
PQEXASAMFLTIIZ,MCEDIV,parent;recorded,False
PQFFJLDQOZKPDA,MCEDIV,parent;recorded,False
PQFOLJLIMNNJQY,TARGETMOL,parent;recorded,False
PQFRTXSWDXZRRS,MCEBIO;MCEDRUG,parent;recorded,True
PQFSTVSFHGVOIK,MCEDIV,parent;recorded,False
PQFVGVDHNPIKMJ,ENAMDISC,parent;recorded,False
PQFXHEDOXFDTJK,MCEDIV,parent;recorded,False
PQGIBNAGULNSSU,ENAMDISC,parent;recorded,False
PQGJFNOIUYUPEN,MCEDIV,parent;recorded,False
PQGXHAUTWMBUGT,ENAMDISC,parent;recorded,False
PQHBGSOCHTWJHK,ENAMDISC,parent;recorded,False
PQHNJDATPYXLIX,TARGETMOL,parent;recorded,False
PQHVICJAWPEMJJ,MCEDIV,parent;recorded,False
PQINLZINZTWBEJ,ENAMMOL,parent;recorded,False
PQJIDWGITFSVBC,MCEDIV,parent;recorded,False
PQJNTADSLLRSHX,ENAMDISC,parent;recorded,False
PQJUQBZABSMIKR,OTAVAPEP,parent;recorded,True
PQKBFSJCYNLRHR,MCEDIV,parent;recorded,False
PQKBPHSEKWERTG,MCEBIO,parent;recorded,True
PQKLSFUXIPUGKT,MCEDIV,parent;recorded,False
PQKVRQRLTDRAKY,MCEDIV,parent;recorded,False
PQLDAXFLQTWNQN,MCESCAF,parent;recorded,True
PQLXHQMOHUQAKB,MCEBIO;MCEDRUG,parent;recorded,True
PQMABYAYRJCPJT,ENAMDISC,parent;recorded,False
PQMJQYONVLIFOV,MCEBIO,parent;recorded,True
PQMODFXPVBWFTK,ENAMMOL,parent;recorded,False
PQMQQWIWMIGAIE,ENAMDISC,parent;recorded,False
PQNABTNNQJTICA,MCEDIV,parent;recorded,False
PQNPQAOHSDVZHJ,MCEDIV,parent;recorded,False
PQOOIERVZAXHBP,MCEBIO,parent;recorded,True
PQOVWWZVVIGRPP,NIHNP,parent;recorded,True
PQPKBEFSDZTGEH,ENAMDISC,parent;recorded,False
PQQITYGQJLPDFC,NIHNP,parent;recorded,True
PQQMPQCTOCYKRF,MCEDIV,parent;recorded,False
PQQRNPDHSJDAGV,NIHNP,parent;recorded,True
PQRMULVZBRICHS,MCEDIV,parent;recorded,False
PQROZFHWVRYNNH,MCEDIV,parent;recorded,False
PQRRNWXQURZXGP,MCEDIV,parent;recorded,False
PQSICVIROMEJAE,MCEDIV,parent;recorded,False
PQSIXLOUDAFRSO,MCEDIV,parent;recorded,False
PQSUWWHLOPXHBE,MCEDIV;MCESCAF,parent;recorded,True
PQTAJKRPHRHJGE,ENAMDISC,parent;recorded,False
PQTARGHEXNJCRK,NIHNP,parent;recorded,True
PQTBLOSRHVZLLL,ENAMMOL,parent;recorded,False
PQTBTIFWAXVEPB,MCEBIO,parent;recorded,True
PQTVUYXMDIFJOR,MCEDIV,parent;recorded,False
PQUBMVUNOMDITM,MCESCAF,parent;recorded,True
PQUGCKBLVKJMNT,MCEBIO,parent;recorded,True
PQURJMDEKHOQQI,ENAMDISC,parent;recorded,False
PQVDCFVOMPBWLJ,MCEDIV,parent;recorded,False
PQVHLIFAUKMJML,MCESCAF,parent;recorded,True
PQVNJUUPJSPYQG,MCEDIV,parent;recorded,False
PQVPFTNOPVBDTO,ENAMMOL,parent;recorded,False
PQWAGZVEAIBEGC,MCEDIV,parent;recorded,False
PQXBZFLVJGBOAD,NIHNP,parent;recorded,True
PQXINDBPUDNMPE,MCEBIO,parent;recorded,True
PQXJMHXZBUEBET,MCEDIV,parent;recorded,False
PQXKDMSYBGKCJA,MCEBIO;MCEDRUG,parent;recorded,True
PQXXRAIZSOBPNK,MCEDIV,parent;recorded,False
PQYCRDPLPKGSME,MCEBIO,parent;recorded,True
PQYGWAJLIQXRTD,MCEDIV,parent;recorded,False
PQYNVWKMGMJXLH,ENAMDISC,parent;recorded,False
PQYVXRPPFDHTSV,NIHNP,parent;recorded,True
PQZACYIRDIXGLY,ENAMDISC,parent;recorded,False
PQZAVXWUUFLUKB,NIHNP,parent;recorded,True
PQZDJRXNCVDQAJ,MCEDIV,parent;recorded,False
PQZDKJGCDVTWMD,ENAMMOL,parent;recorded,False
PQZKMXPISWCLCU,MCEBIO,parent;recorded,True
PRAAPINBUWJLGA,MCEBIO,parent;recorded,True
PRAHPDQAXGDKAQ,ENAMDISC,parent;recorded,False
PRAJXUVNQJFNTQ,ENAMDISC,parent;recorded,False
PRAKJMSDJKAYCZ,TARGETMOL,parent;recorded,False
PRAMFORKQSRAHP,ENAMDISC,parent;recorded,False
PRAQUZANWZXEPX,MCEDIV,parent;recorded,False
PRAUVHZJPXOEIF,MCEBIO,parent;recorded,True
PRCAAWXZTCJCIT,MCEDIV,parent;recorded,False
PRCGIFCKPACTDG,ENAMMOL,parent;recorded,False
PRCIJLPZXSCLLP,MCEDIV,parent;recorded,False
PRCQLCGPMUWBLB,ENAMDISC,parent;recorded,False
PRDCCZLUTXQLIU,ENAMDISC,parent;recorded,False
PRDJGNVQBVXXEO,MCEBIO,parent;recorded,True
PRDRCFXQNINGBT,ENAMDISC,parent;recorded,False
PREBVFJICNPEKM,MCEBIO,parent;recorded,True
PRECFTDWCNEEDB,MCEDIV,parent;recorded,False
PREMXLRYBXRQHW,MCEDIV,parent;recorded,False
PREQRHRPMVATFJ,MCEDIV,parent;recorded,False
PREUKFSNASGPDN,ENAMMOL,parent;recorded,False
PRFCGRVNTISFOM,MCEDIV,parent;recorded,False
PRFDMLRCVPNDSX,ENAMDISC,parent;recorded,False
PRFDRKFDELGICE,MCEDIV,parent;recorded,False
PRFRHNDRJKACLE,MCESCAF,parent;recorded,True
PRGDIVKEPJSPMS,MCEDIV,parent;recorded,False
PRGHTWSNAGRIHL,ENAMMOL,parent;recorded,False
PRHJJQGNCUDYOZ,ENAMMOL,parent;recorded,False
PRHLNKVYSAKHHB,ENAMMOL,parent;recorded,False
PRHMEDNTDOZLIW,ENAMDISC,parent;recorded,False
PRHRNNSUUOEIOJ,MCEDIV;MCESCAF,parent;recorded,True
PRHSSPKWHDLOHB,ENAMDISC,parent;recorded,False
PRHYKPOPIDLQKJ,NIHNP,parent;recorded,True
PRIDHJOTGPFZCP,ENAMDISC,parent;recorded,False
PRIJGYZAOBNIPH,MCEBIO,parent;recorded,True
PRIRFERTSHZRJI,ENAMDISC,parent;recorded,False
PRIYAIJIIJFOQT,MCEDIV,parent;recorded,False
PRIYVIMKRRIZDC,MCEDIV,parent;recorded,False
PRIZAWVZOZNDTR,MCEDIV,parent;recorded,False
PRIZRSOSCWGTKV,ENAMDISC,parent;recorded,False
PRJDBPFFLSUAPZ,MCEDIV,parent;recorded,False
PRJHEJGMSOBHTO,MCEBIO,parent;recorded,True
PRJKNHOMHKJCEJ,MCEBIO,parent;recorded,True
PRJPOUQGLQPCCK,MCEDIV,parent;recorded,False
PRJZOCLMIOIGDG,MCEDIV,parent;recorded,False
PRKFDFNDSCRJRN,MCEDIV,parent;recorded,False
PRKGPBSMYBWHFA,MCEDIV,parent;recorded,False
PRKKJISPKXLKBB,ENAMDISC,parent;recorded,False
PRKUNZLONJIUJU,MCEDIV;MCESCAF,parent;recorded,True
PRKVERLQVXRBNI,ENAMDISC,parent;recorded,False
PRKVGOTZLUGXAX,MCEDIV,parent;recorded,False
PRKWNRUVAZZHPH,MCEBIO,parent;recorded,True
PRLAZJXLDIBOQV,MCEDIV,parent;recorded,False
PRLFXGJBDAIYAI,MCEDIV,parent;recorded,False
PRLGMVXVIHRJBY,MCEDIV,parent;recorded,False
PRLQSBHXPDYLQU,ENAMMOL,parent;recorded,False
PRLVLEBEIFWTMG,MCEDIV;MCESCAF,parent;recorded,True
PRNJXUQTUSFYLV,TARGETMOL,parent;recorded,False
PRNOKYVGZCXUCH,MCEDIV,parent;recorded,False
PRNXOFBDXNTIFG,MCEBIO,parent;recorded,True
PROGRNRRJJYCNX,MCEBIO,parent;recorded,True
PROHHJYYWPAXAC,ENAMDISC,parent;recorded,False
PROHLAJSBKJPRI,MCEDIV,parent;recorded,False
PROJTOHGMZDQLH,MCESCAF,parent;recorded,True
PROQIPRRNZUXQM,MCEBIO;MCEDRUG;TARGETMOL,parent;recorded,True
PRPINYUDVPFIRX,MCEBIO,parent;recorded,True
PRQSADSCRGOLAP,OTAVAPEP,parent;recorded,True
PRQWQWSKFNQAOG,MCEBIO,parent;recorded,True
PRRGXPMLTAYDGY,MCEDIV,parent;recorded,False
PRRMUTKLDLFLFX,MCEDIV,parent;recorded,False
PRRUYJQNHMIVIY,MCEDIV;MCESCAF,parent;recorded,True
PRRZDZJYSJLDBS,MCEBIO,parent;recorded,True
PRSKVIDEOFQAET,ENAMDISC,parent;recorded,False
PRSLKMWIXBIBOP,MCEDIV,parent;recorded,False
PRSSDSCQVHUZQU,MCEDIV,parent;recorded,False
PRTWULMNVPXANN,ENAMDISC,parent;recorded,False
PRTXFGNSSPVISY,MCEDIV,parent;recorded,False
PRTYOZOOMVXERS,MCEDIV,parent;recorded,False
PRUCCBHODYOKOA,MCESCAF,parent;recorded,True
PRUGTPBITSXHLV,MCEDIV,parent;recorded,False
PRULKPTZCLXSKI,MCEDIV;MCESCAF,parent;recorded,True
PRVGBUHFBAVHSZ,MCEDIV,parent;recorded,False
PRVKSKWNDSLRBY,MCEBIO,parent;recorded,True
PRWBHQYWQASMCS,ENAMDISC,parent;recorded,False
PRWSIEBRGXYXAJ,MCEBIO,parent;recorded,True
PRWWZXHOHQRKDQ,NIHNP,parent;recorded,True
PRWYDBLFIQRZPI,ENAMDISC,parent;recorded,False
PRXFPPAVWQDTHT,NIHNP,parent;recorded,True
PRXXYMVLYKJITB,MCEBIO,parent;recorded,True
PRXZVTNPCPZWPL,ENAMDISC,parent;recorded,False
PRYJSTROIKQCQV,ENAMDISC,parent;recorded,False
PRYKQECMRQXSCR,MCESCAF,parent;recorded,True
PRYOBTGAJFVTOL,MCEDIV,parent;recorded,False
PRYVXCDSINTIBL,ENAMMOL,parent;recorded,False
PRZCURDAEIBKLV,MCESCAF,parent;recorded,True
PRZFDHVOIBVVPT,ENAMDISC,parent;recorded,False
PRZKCENWLOLNAM,MCEDIV,parent;recorded,False
PRZNEENHJWRJCM,MCESCAF,parent;recorded,True
PRZVXHGUJJPSME,NIHNP;TARGETMOL,parent;recorded,True
PRZXHBOMTVGLPB,ENAMMOL,parent;recorded,False
PRZZAJIPNWDSGR,OTAVAPEP,parent;recorded,True
PSALGBJISLTIDE,MCESCAF,parent;recorded,True
PSASGNNYTZBPAY,ENAMDISC,parent;recorded,False
PSAZQNYMZZFYOE,MCESCAF,parent;recorded,True
PSBNGBNVEPQLGD,ENAMDISC,parent;recorded,False
PSCXELSJQDUZAO,MCEDIV,parent;recorded,False
PSCYNNWBSLKFJU,ENAMDISC,parent;recorded,False
PSDFGKMRWJSTFJ,MCEDIV,parent;recorded,False
PSEBCAMYGWGJMH,NIHNP,parent;recorded,True
PSEBDGBXQNJMQF,MCEDIV,parent;recorded,False
PSEHMPSDLRITIZ,MCEDIV,parent;recorded,False
PSFDQSOCUJVVGF,TARGETMOL,parent;recorded,False
PSFHCWSINLQVFG,ENAMDISC,parent;recorded,False
PSFLXSZVLVVQCO,ENAMDISC,parent;recorded,False
PSFMBXYUQFAGAM,NIHNP,parent;recorded,True
PSFUCVHVASMQGD,MCEDIV,parent;recorded,False
PSFWSVYRFBKKHE,ENAMDISC,parent;recorded,False
PSGAAPLEWMOORI,MCEBIO;MCEDRUG,parent;recorded,True
PSGMLLRZHBNXPZ,MCEDIV,parent;recorded,False
PSGODSDLQRAFNJ,ENAMDISC,parent;recorded,False
PSHBMOISPANOCB,OTAVAPEP,parent;recorded,True
PSHXNVGSVNEJBD,MCEBIO;TARGETMOL,parent;recorded,True
PSHXTRRSUGTGEV,MCEDIV,parent;recorded,False
PSIFNNKUMBGKDQ,MCEBIO;MCEDRUG,parent;recorded,True
PSJMNAIMOCVKGC,ENAMMOL,parent;recorded,False
PSJVAFXGLHQFHT,ENAMDISC,parent;recorded,False
PSJYKHZUHLZTKH,ENAMDISC,parent;recorded,False
PSKBXEVPXHGEGX,MCEDIV,parent;recorded,False
PSLQKMFWSHGCOL,MCEDIV,parent;recorded,False
PSLVPDKGACERMM,MCEDIV,parent;recorded,False
PSMHERCXHWZAFG,ENAMDISC,parent;recorded,False
PSMIHCDKMNXTAY,ENAMMOL,parent;recorded,False
PSMJPSBPQXEVLE,MCEDIV,parent;recorded,False
PSMLXMBRMNHKNC,ENAMDISC,parent;recorded,False
PSMMAIBYTZXFPK,MCEDIV,parent;recorded,False
PSNGIWQZLACPQE,MCESCAF,parent;recorded,True
PSNNARBAPNARKY,MCEDIV,parent;recorded,False
PSNUGRPUUNERFD,ENAMDISC,parent;recorded,False
PSNWMYMBZSDECM,MCEDIV,parent;recorded,False
PSOBIYNUUWNADR,ENAMDISC,parent;recorded,False
PSOFLOXQEKKEDI,MCEDIV,parent;recorded,False
PSOJDGBGVBEYJX,MCEBIO,parent;recorded,True
PSOOGHUOYLXLHZ,MCEDIV,parent;recorded,False
PSOUXXNNRFNUAY,TARGETMOL,parent;recorded,False
PSOVNZZNOMJUBI,MCEBIO,parent;recorded,True
PSOVSGGWCPIFAD,ENAMMOL,parent;recorded,False
PSOXOVKYGWBTPB,MCEBIO,parent;recorded,True
PSPFMMIHMUCXTK,ENAMMOL,parent;recorded,False
PSPFQEBFYXJZEV,MCEBIO,parent;recorded,True
PSPGQHXMUKWNDI,MCEBIO,parent;recorded,True
PSPXJPWGVFNGQI,MCEBIO,parent;recorded,True
PSPZLHVPXKCSTO,MCEDIV,parent;recorded,False
PSQWRIUODIFALI,MCEDIV,parent;recorded,False
PSQYPMLODBXOMS,MCESCAF,parent;recorded,True
PSQYTAPXSHCGMF,TARGETMOL,parent;recorded,False
PSRCQVCKEAXBKG,MCEDIV,parent;recorded,False
PSRXYEUKIBVGQB,MCEDIV,parent;recorded,False
PSSLWOMUMCFBJO,ENAMDISC,parent;recorded,False
PSTBLRIBNXXEBS,ENAMMOL,parent;recorded,False
PSTMONHTUBAUSE,MCEDIV,parent;recorded,False
PSUHJNDMPGSVDE,MCEDIV,parent;recorded,False
PSVJXCPLQPUQOL,MCEDIV,parent;recorded,False
PSVNNOPRRYEIFK,MCESCAF,parent;recorded,True
PSVVNAHNTOGXMC,MCEDIV,parent;recorded,False
PSWBAHLTALQHLU,MCEDIV,parent;recorded,False
PSWBWYCGAGVDGE,ENAMDISC,parent;recorded,False
PSWFFKRAVBDQEG,MCEBIO;MCEDRUG,parent;recorded,True
PSWFLOJAOHTBCN,MCEDIV,parent;recorded,False
PSWHDBVDELEQSI,ENAMDISC,parent;recorded,False
PSWLLIBFOYWXAR,MCEDIV,parent;recorded,False
PSWSWZIYNHHYHB,MCEDIV;MCESCAF,parent;recorded,True
PSXFWVGITHTATC,ENAMDISC,parent;recorded,False
PSXIFNAQYKUAOF,ENAMMOL,parent;recorded,False
PSXSFJJXCRMNFY,ENAMDISC,parent;recorded,False
PSXSSCOVZWYERS,ENAMDISC,parent;recorded,False
PSYBAGSLUDOVPN,ENAMDISC,parent;recorded,False
PSYOPYIQGZFYQR,ENAMDISC,parent;recorded,False
PSZDOEIIIJFCFE,TARGETMOL,parent;recorded,False
PSZGJUUUCPRSHR,MCEDIV,parent;recorded,False
PSZGSAQBIBBCRP,MCEDIV;MCESCAF,parent;recorded,True
PSZJRTGWXNBCPG,MCEDIV,parent;recorded,False
PTAGJQADNFQMGR,MCEBIO,parent;recorded,True
PTARRKAHMJKQLQ,ENAMMOL,parent;recorded,False
PTAUKSPHWOVPFV,MCEDIV,parent;recorded,False
PTAZIOFIOQWQFE,ENAMMOL,parent;recorded,False
PTBCJAUALNIVIX,MCEDIV,parent;recorded,False
PTBQIZNZOMUEJT,ENAMDISC,parent;recorded,False
PTBQWWHUOMDVFS,NIHNP,parent;recorded,True
PTBYWPQSCCBDRG,ENAMDISC,parent;recorded,False
PTCBNPULJWGSML,MCEBIO,parent;recorded,True
PTCFMQQUCVLJAF,MCEDIV;MCESCAF,parent;recorded,True
PTCJEQBJDABWCV,MCEDIV;MCESCAF,parent;recorded,True
PTCRANCXVJYTOZ,ENAMMOL,parent;recorded,False
PTDAHAWQAGSZDD,NIHNP;TARGETMOL,parent;recorded,True
PTDHMCCBFWWUCW,ENAMDISC,parent;recorded,False
PTDIHRDFLWQSHR,MCESCAF,parent;recorded,True
PTEDGBXYURAMDV,MCEDIV,parent;recorded,False
PTEGHCFINUVULS,ENAMDISC,parent;recorded,False
PTEIEVIZFOJZIH,MCEDIV,parent;recorded,False
PTEKHXZSSDCWAW,MCEDIV,parent;recorded,False
PTENZEKJDNIZMA,ENAMMOL,parent;recorded,False
PTEQIHXELWBNHV,ENAMDISC,parent;recorded,False
PTFVRPLVFTVHEM,MCEDIV,parent;recorded,False
PTGGIDKNPOGWPN,ENAMDISC,parent;recorded,False
PTGHJYTYEPVMSG,MCEDIV,parent;recorded,False
PTGILRXFCPJGJB,ENAMDISC,parent;recorded,False
PTGXAUBQBSGPKF,MCEBIO;MCEDRUG,parent;recorded,True
PTHLEKANMPKYDB,MCEBIO;MCEDRUG,parent;recorded,True
PTIDGSWTMLSGAH,TARGETMOL,parent;recorded,False
PTJGLFIIZFVFJV,MCEBIO,parent;recorded,True
PTJWIQPHWPFNBW,MCEBIO,parent;recorded,True
PTKFHNXSNUISCR,MCEDIV,parent;recorded,False
PTKHFRNHJULJKT,MCEBIO,parent;recorded,True
PTKSEFOSCHHMPD,MCEBIO;MCEDRUG,parent;recorded,True
PTKUJRFCPSODRB,MCEDIV,parent;recorded,False
PTLCYUISVXTWJC,ENAMDISC,parent;recorded,False
PTLDLBSWTKNYCY,MCEBIO,parent;recorded,True
PTLIPTIVTSBSMB,MCEDIV,parent;recorded,False
PTLSFDSNEJEMSC,ENAMDISC,parent;recorded,False
PTMHURAMUJOBJV,MCEDIV,parent;recorded,False
PTMJOMOFQCZJEN,ENAMDISC,parent;recorded,False
PTNBWNBKSSSFBN,MCEDIV,parent;recorded,False
PTNFPJNQRWANGU,ENAMDISC,parent;recorded,False
PTOAARAWEBMLNO,MCEBIO;MCEDRUG,parent;recorded,True
PTOBPGUQOSLBAP,ENAMDISC,parent;recorded,False
PTOIAAWZLUQTIO,MCEBIO;MCEDRUG,parent;recorded,True
PTOJXIKSKSASRB,TARGETMOL,parent;recorded,False
PTOLYXUCTLQMGW,MCESCAF,parent;recorded,True
PTOMQFDEDJSOKC,ENAMDISC,parent;recorded,False
PTONMAXVFRANPC,ENAMMOL,parent;recorded,False
PTOYPKALJJIYOA,MCEDIV;MCESCAF,parent;recorded,True
PTPHDVKWAYIFRX,MCEBIO,parent;recorded,True
PTPKGJJGENISDB,MCEDIV,parent;recorded,False
PTPNCCWOTBBVJR,MCEBIO,parent;recorded,True
PTPOPPBWXPWPEW,ENAMDISC,parent;recorded,False
PTPXTFSZLYAZTH,ENAMDISC,parent;recorded,False
PTPZQNXDYUDTPP,MCEDIV,parent;recorded,False
PTQFDKGYODRCCI,MCEDIV,parent;recorded,False
PTQXTEKSNBVPQJ,MCEBIO,parent;recorded,True
PTRATZCAGVBFIQ,MCEDRUG,parent;recorded,False
PTRPBXVEYKLEEG,ENAMDISC,parent;recorded,False
PTRSHGOOOAAALL,ENAMDISC,parent;recorded,False
PTRZTCPJOUBLCA,MCESCAF,parent;recorded,True
PTTFWJPLXOUJMB,ENAMMOL,parent;recorded,False
PTTJLTMUKRRHAT,TARGETMOL,parent;recorded,False
PTTNLKZQWGYEEM,ENAMDISC,parent;recorded,False
PTTPJFGFKXIRTR,OTAVAPEP,parent;recorded,True
PTTWUULZGAWBQS,MCESCAF,parent;recorded,True
PTUORFDNOWZRJB,MCEDIV,parent;recorded,False
PTUULCSRHISXRM,ENAMDISC,parent;recorded,False
PTVSGPKIPRUNKN,ENAMDISC,parent;recorded,False
PTVUGLNOPRZQEY,MCEBIO,parent;recorded,True
PTVWPYVOOKLBCG,MCEBIO;MCEDRUG,parent;recorded,True
PTWOXMKYQVTXKM,MCEDIV,parent;recorded,False
PTWPYESXLFYVEN,MCEDIV,parent;recorded,False
PTWSXCHPHPOGND,MCEDIV,parent;recorded,False
PTWUWEQAYDDGBT,ENAMMOL,parent;recorded,False
PTXGVMJVLSZIIH,MCESCAF,parent;recorded,True
PTXJETKUMOQFCI,MCESCAF,parent;recorded,True
PTXOLRNQOOTAAN,MCEDIV,parent;recorded,False
PTYGDEXEGLDNAZ,MCEBIO,parent;recorded,True
PTYINEOCJKJYKG,MCEDIV,parent;recorded,False
PTYKSEHNIOQJNZ,NIHNP,parent;recorded,True
PTZOXUDHPREADE,ENAMDISC,parent;recorded,False
PTZZLQMSGISTDS,MCEDIV,parent;recorded,False
PUBHFNKWCCBNAU,ENAMDISC,parent;recorded,False
PUBKIOLJNBRZGU,MCEDIV,parent;recorded,False
PUBSPTRRHLDHQU,MCEDIV,parent;recorded,False
PUCHCUYBORIUSM,TARGETMOL,parent;recorded,False
PUCLKHYBLVYMRK,NIHNP,parent;recorded,True
PUCNMHASSRPEKB,ENAMMOL,parent;recorded,False
PUCZVNRPBABNHL,MCEDIV,parent;recorded,False
PUDFSWJOWMMYQA,ENAMDISC,parent;recorded,False
PUDHBTGHUJUUFI,MCEBIO;MCEDRUG,parent;recorded,True
PUDRZIOLRUODPI,MCEDIV,parent;recorded,False
PUDXYWKCEYLTMQ,NIHNP,parent;recorded,True
PUDYKVCYZUGJMS,MCEDIV,parent;recorded,False
PUEQGNNGEUKKRH,MCEDIV,parent;recorded,False
PUETUDUXMCLALY,NIHNP;TARGETMOL,parent;recorded,True
PUEUWURAOFDUNA,ENAMDISC,parent;recorded,False
PUFQSQOWXSBKQI,MCEDIV,parent;recorded,False
PUFQVTATUTYEAL,MCEBIO;MCEDRUG,parent;recorded,True
PUFYSEQCTZERQM,NIHNP,parent;recorded,True
PUGDEACANJGZAI,ENAMMOL,parent;recorded,False
PUHATTDVSLJAFC,MCESCAF,parent;recorded,True
PUHBOQQGBZOLLZ,MCEDIV;MCESCAF,parent;recorded,True
PUHCFWFODBLSAP,MCEBIO,parent;recorded,True
PUHRNDDFHCSDLZ,ENAMMOL,parent;recorded,False
PUHSRMSFDASMAE,MCEBIO,parent;recorded,True
PUIAUUSJWDDCLR,NIHNP,parent;recorded,True
PUIBJWFDZPNEMM,MCEDIV,parent;recorded,False
PUIGHUUXGVPMIY,MCEDIV,parent;recorded,False
PUIXMSRTTHLNKI,MCEBIO,parent;recorded,True
PUJVWNOODGFNMN,MCEDIV,parent;recorded,False
PUKPBLJSCOBJGY,ENAMDISC,parent;recorded,False
PUKSHWUICBPTQE,MCEDIV,parent;recorded,False
PUKTZVITBORMIA,ENAMDISC,parent;recorded,False
PUKYLIWWHOCGDH,MCEDIV,parent;recorded,False
PULGKDFHSCJNAY,ENAMDISC,parent;recorded,False
PULGYDLMFSFVBL,MCEBIO,parent;recorded,True
PULQXUSUMSEPHD,MCEDIV,parent;recorded,False
