spectrum_id,compound_name,adduct,ion_mode,task_polarity,source_file,scan,create_time,precursor_mz_gnps,exact_mass_gnps,structure_route,smiles_used,key,scaffold_group,formula_parent,mono_parent,theoretical_mz,precursor_err_da,mh_mz_theoretical,elements,n_components_raw,charged_raw,charged_parent,heavy_atoms,pool_library_keys,coiso_other_ion_within_0.7,coiso_isomer_in_pool,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00011906003,Nikkomycin Z,M+H,Positive,Positive,Pool6_20230523023903.mzML,198,2023-09-18 11:43:18.0,496.167,495.16,gnps_smiles,CC(C(C1=NC=C(C=C1)O)O)C(C(=O)NC(C2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)C(=O)O)N,WWJFFVUVFNBJTN,O=C(CCCc1ccccn1)NCC1CCC(n2ccc(=O)[nH]c2=O)O1,C20H25N5O10,495.16014199999995,496.16741799999994,-0.000417999999967833,496.16741799999994,C;H;N;O,1.0,False,False,35.0,19.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906004,Niphithricin B,M+H,Positive,Positive,Pool6_20230523023903.mzML,4604,2023-09-18 11:43:18.0,1058.67,1057.67,no_structure,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906005,Streptonolid A,M+H,Positive,Positive,Pool6_20230523023903.mzML,2103,2023-09-18 11:43:18.0,337.165,336.157,gnps_smiles,CC1C2C(C3(CCCCC3C1(C(=O)C4=C(O2)C(OC4=O)C)C)O)O,UMVGVJGZMKQXJC,O=C1OCC2=C1C(=O)C1CC(CC3CCCCC31)O2,C18H24O6,336.15728848799995,337.16456448799994,0.000435512000080962,337.16456448799994,C;H;O,1.0,False,False,24.0,19.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906006,Tryptophol,M+H,Positive,Positive,Pool6_20230523023903.mzML,2132,2023-09-18 11:43:18.0,162.091,161.084,gnps_smiles,C1=CC=C2C(=C1)C(=CN2)CCO,MBBOMCVGYCRMEA,c1ccc2[nH]ccc2c1,C10H11NO,161.084063972,162.091339972,-0.0003399719999777062,162.091339972,C;H;N;O,1.0,False,False,12.0,19.0,1.0,0.0,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906007,Nebularine,M+H,Positive,Positive,Box2_Pool.mzML,319,2023-09-18 11:43:18.0,253.093,252.086,gnps_smiles,C1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O,MRWXACSTFXYYMV,c1ncc2ncn(C3CCCO3)c2n1,C10H12N4O4,252.085854864,253.093130864,-0.00013086399999906462,253.093130864,C;H;N;O,1.0,False,False,18.0,23.0,1.0,0.0,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906008,Phomoxanthone A,M+H,Positive,Positive,Box2_Pool.mzML,6031,2023-09-18 11:43:18.0,751.223,750.216,gnps_smiles,CC1CC(=O)C2=C(C3=C(C=CC(=C3OC2(C1OC(=O)C)COC(=O)C)C4=C5C(=C(C=C4)O)C(=C6C(=O)CC(C(C6(O5)COC(=O)C)OC(=O)C)C)O)O)O,ZCLZNQUALWMDDN,O=C1CCCC2Oc3c(cccc3-c3cccc4c3OC3CCCC(=O)C3=C4)C=C12,C38H38O16,750.2159851360002,751.2232611360002,-0.00026113600029020745,751.2232611360002,C;H;O,1.0,False,False,54.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906009,Cytochalasin J,M+H,Positive,Positive,Box2_Pool.mzML,2914,2023-09-18 11:43:18.0,452.28,451.272,gnps_smiles,CC1CC=CC2C(C(=C)C(C3C2(C(C=CC(C1)(C)O)O)C(=O)NC3CC4=CC=CC=C4)C)O,UKQNIEMKORIOQM,C=C1CC2C=CCCCCC=CCC23C(=O)NC(Cc2ccccc2)C3C1,C28H37NO4,451.272258664,452.279534664,0.000465335999990657,452.279534664,C;H;N;O,1.0,False,False,33.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906010,Cytochalasin H,M+H,Positive,Positive,Box2_Pool.mzML,3782,2023-09-18 11:43:18.0,494.29,493.283,gnps_smiles,CC1CC=CC2C(C(=C)C(C3C2(C(C=CC(C1)(C)O)OC(=O)C)C(=O)NC3CC4=CC=CC=C4)C)O,NAEWXXDGBKTIMN,C=C1CC2C=CCCCCC=CCC23C(=O)NC(Cc2ccccc2)C3C1,C30H39NO5,493.28282334799997,494.29009934799996,-9.934799993516208e-05,494.29009934799996,C;H;N;O,1.0,False,False,36.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906011,Becatecarin,M+H,Positive,Positive,Box2_Pool.mzML,3557,2023-09-18 11:43:18.0,669.188,668.18,gnps_smiles,CCN(CC)CCN1C(=O)C2=C3C4=C(C(=CC=C4)Cl)NC3=C5C(=C2C1=O)C6=C(N5C7C(C(C(C(O7)CO)OC)O)O)C(=CC=C6)Cl,JSKFWUPVIZYJMR,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1c2c2ccccc2n1C1CCCCO1,C33H34Cl2N4O7,668.1804547880001,669.1877307880002,0.00026921199980733945,669.1877307880002,C;Cl;H;N;O,1.0,False,False,46.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906012,CJ-21058,M+H,Positive,Positive,Box2_Pool.mzML,6131,2023-09-18 11:43:18.0,388.248,387.241,gnps_smiles,CC=CC1C(=CC2CCC(CC2C1(C)C(=C3C(=O)C(N(C3=O)C)CO)O)C)C,CNLPKRLJWZPXFN,O=C1CNC(=O)C1=CC1CC=CC2CCCCC12,C23H33NO4,387.24095853599994,388.2482345359999,-0.0002345359999367247,388.2482345359999,C;H;N;O,1.0,False,False,28.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00011906013,Chaetoglobosin F,M+H,Positive,Positive,Box2_Pool.mzML,4395,2023-09-18 11:43:18.0,531.285,530.278,gnps_smiles,CC1CC=CC2C3C(O3)(C(C4C2(C(=O)CCC(C(=O)C(=C1)C)O)C(=O)NC4CC5=CNC6=CC=CC=C65)C)C,KTFGDHPTDQFFRL,O=C1C=CCCC=CC2C3OC3CC3C(Cc4c[nH]c5ccccc45)NC(=O)C23C(=O)CCC1,C32H38N2O5,530.278072316,531.2853483160001,-0.0003483160000996577,531.2853483160001,C;H;N;O,1.0,False,False,39.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906014,Chaetoglobosin C,M+H,Positive,Positive,Box2_Pool.mzML,5251,2023-09-18 11:43:18.0,529.27,528.262,gnps_smiles,CC1CC=CC2C3C(O3)(C(C4C2(C(=O)CCC(=O)C(=O)C(=C1)C)C(=O)NC4CC5=CNC6=CC=CC=C65)C)C,RIZAHVBYKWUPHQ,O=C1C=CCCC=CC2C3OC3CC3C(Cc4c[nH]c5ccccc45)NC(=O)C23C(=O)CCC1=O,C32H36N2O5,528.2624222520001,529.2696982520001,0.0003017479998561612,529.2696982520001,C;H;N;O,1.0,False,False,39.0,23.0,0.0,0.0,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906015,Diastovaricin I,M+H,Positive,Positive,Box2_Pool.mzML,5018,2023-09-18 11:43:18.0,688.312,687.304,gnps_smiles,CC1C=CC=CC=CC(=O)NC2=C(C3=C(C(=C(C(=C3)C)O)C(=O)C(=CC(C(C(C=CC(CC=C(C(=O)CC1O)C)O)C)O)C)C)C(=O)C2=O)O,VMGZUMXAOXKLLT,O=C1C=CCCC=CCCCC=CC(=O)c2cccc3c2C(=O)C(=O)C(=C3)NC(=O)C=CC=CC=CCCC1,C39H45NO10,687.3043466400001,688.3116226400001,0.0003773599999021826,688.3116226400001,C;H;N;O,1.0,False,False,50.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906016,5-Methylmellein,M+H,Positive,Positive,Box2_Pool.mzML,3786,2023-09-18 11:43:18.0,193.086,192.079,gnps_smiles,CC1CC2=C(C=CC(=C2C(=O)O1)O)C,YETSBBYQOFXYGV,O=C1OCCc2ccccc21,C11H12O3,192.078644244,193.085920244,7.97560000194153e-05,193.085920244,C;H;O,1.0,False,False,14.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True
CCMSLIB00011906017,Cochliodone A,M+H,Positive,Positive,Box2_Pool.mzML,5597,2023-09-18 11:43:18.0,639.244,638.236,gnps_smiles,CC1CCCC2(O1)CC3=C(C(=O)C(C(=O)C3=CO2)(C)OC(=O)C)C4=C5CC6(CCCC(O6)C)OC=C5C(=O)C(C4=O)(C)OC(=O)C,XDRDZGUQBNNXLG,O=C1CC(=O)C(C2=C3CC4(CCCCO4)OC=C3C(=O)CC2=O)=C2CC3(CCCCO3)OC=C12,C34H38O12,638.2363266560001,639.2436026560001,0.00039734399990720703,639.2436026560001,C;H;O,1.0,False,False,46.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906018,Albocycline,M+H,Positive,Positive,Box2_Pool.mzML,4567,2023-09-18 11:43:18.0,309.206,308.199,gnps_smiles,CC1CCC=C(C(C=CC(C=CC(=O)OC1C)(C)O)OC)C,BYWWNDLILWPPJP,O=C1C=CCC=CCC=CCCCCO1,C18H28O4,308.198759376,309.206035376,-3.5375999971165584e-05,309.206035376,C;H;O,1.0,False,False,22.0,23.0,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906019,"""Antibiotic L-696,474""",M+H,Positive,Positive,Box2_Pool.mzML,5669,2023-09-18 11:43:18.0,478.295,477.288,gnps_smiles,CC1CC=CC2C(C(=C)C(C3C2(C(C=CC(C1)C)C(=O)OC)C(=O)NC3CC4=CC=CC=C4)C)O,WFQSRMGNWWKDMQ,C=C1CC2C=CCCCCC=CCC23C(=O)NC(Cc2ccccc2)C3C1,C30H39NO4,477.287908728,478.295184728,-0.00018472799996516187,478.295184728,C;H;N;O,1.0,False,False,35.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906020,Kirromycin,M+H,Positive,Positive,Box2_Pool.mzML,4291,2023-09-18 11:43:18.0,797.422,796.415,gnps_smiles,CCC(C(=O)NCC=CC=C(C)C(C(C)C1C(C(C(O1)C=CC=CC=C(C)C(=O)C2=C(C=CNC2=O)O)O)O)OC)C3(C(C(C(C(O3)C=CC=CC)(C)C)O)O)O,HMSYAPGFKGSXAJ,O=C(CC1CCCCO1)NCC=CC=CCCC1CCC(C=CC=CC=CC(=O)c2ccc[nH]c2=O)O1,C43H60N2O12,796.4146253600001,797.4219013600001,9.863999991921446e-05,797.4219013600001,C;H;N;O,1.0,False,False,57.0,23.0,0.0,0.0,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906021,Aurofusarin,M+H,Positive,Positive,Box2_Pool.mzML,4666,2023-09-18 11:43:18.0,571.087,570.08,gnps_smiles,CC1=CC(=O)C2=C(O1)C=C3C(=C2O)C(=O)C(=C(C3=O)OC)C4=C(C(=O)C5=CC6=C(C(=O)C=C(O6)C)C(=C5C4=O)O)OC,VSWWTKVILIZDGX,O=C1C=C(C2=CC(=O)c3cc4occc(=O)c4cc3C2=O)C(=O)c2cc3c(=O)ccoc3cc21,C30H18O12,570.079826016,571.087102016,-0.0001020160000280157,571.087102016,C;H;O,1.0,False,False,42.0,23.0,0.0,0.0,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906022,Mensacarcin,M+H,Positive,Positive,Box2_Pool.mzML,2754,2023-09-18 11:43:18.0,421.149,420.142,gnps_smiles,CC1C(C23C(=O)C4=C(C(C2(O3)C(C1(C(=O)C5C(O5)C)O)O)OC)C(=CC=C4)OC)O,WWNXYRCJJRRWAQ,O=C(C1CCC23OC2(Cc2ccccc2C3=O)C1)C1CO1,C21H24O9,420.1420323479999,421.14930834799986,-0.00030834799986223516,421.14930834799986,C;H;O,1.0,False,False,30.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906023,Roquefortine C,M+H,Positive,Positive,Box2_Pool.mzML,3044,2023-09-18 11:43:18.0,390.192,389.185,gnps_smiles,CC(C)(C=C)C12CC3C(=O)NC(=CC4=CN=CN4)C(=O)N3C1NC5=CC=CC=C25,SPWSUFUPTSJWNG,O=C1NC(=Cc2cnc[nH]2)C(=O)N2C1CC1c3ccccc3NC12,C22H23N5O2,389.18517497600004,390.19245097600003,-0.0004509760000246388,390.19245097600003,C;H;N;O,1.0,False,False,29.0,23.0,0.0,0.0,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906024,Borrelidin,M+H,Positive,Positive,Box2_Pool.mzML,5323,2023-09-18 11:43:18.0,490.316,489.309,gnps_smiles,CC1CC(CC(C(C(=CC=CCC(OC(=O)CC(C(C1)C)O)C2CCCC2C(=O)O)C#N)O)C)C,OJCKRNPLOZHAOU,O=C1CCCCCCCCCCC=CC=CCC(C2CCCC2)O1,C28H43NO6,489.30903809599994,490.3163140959999,-0.00031409599995413373,490.3163140959999,C;H;N;O,1.0,False,False,35.0,23.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906025,gamma-Rubromycin,M+H,Positive,Positive,Box2_Pool.mzML,5264,2023-09-18 11:43:18.0,523.087,522.08,gnps_smiles,COC1=CC(=O)C2=C(C1=O)C(=C3C(=C2O)CC4(O3)CCC5=C(O4)C(=C6C(=C5)C=C(OC6=O)C(=O)OC)O)O,CKLKRRFSZZUFKT,O=C1C=CC(=O)c2cc3c(cc21)CC1(CCc2cc4ccoc(=O)c4cc2O1)O3,C26H18O12,522.0798260159999,523.0871020159999,-0.00010201599991432886,523.0871020159999,C;H;O,1.0,False,False,38.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906026,Manumycin B,M+H,Positive,Positive,Box2_Pool.mzML,5734,2023-09-18 11:43:18.0,511.244,510.237,gnps_smiles,CCCCC(C)C=C(C)C(=O)NC1=CC(C2C(C1=O)O2)(C=CC=CC=CC(=O)NC3=C(CCC3=O)O)O,ZGICGDCGECBVTD,O=C(C=CC=CC=CC1C=CC(=O)C2OC12)NC1=CCCC1=O,C28H34N2O7,510.2366014279999,511.2438774279999,0.00012257200012300018,511.2438774279999,C;H;N;O,1.0,False,False,37.0,23.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906027,Aureothin,M+H,Positive,Positive,Box3_Pool_20230522184923.mzML,5425,2023-09-18 11:43:18.0,398.16,397.153,gnps_smiles,CC1=C(OC(=C(C1=O)C)OC)C2CC(=CC(=CC3=CC=C(C=C3)[N+](=O)[O-])C)CO2,GQKXCBCSVYJUMI,O=c1ccoc(C2CC(=CC=Cc3ccccc3)CO2)c1,C22H23NO6,397.15253745599995,398.15981345599994,0.00018654400008699668,398.15981345599994,C;H;N;O,1.0,False,False,29.0,22.0,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906028,Setomimycin [Setomimicin],M+H,Positive,Positive,Box3_Pool_20230522184923.mzML,5744,2023-09-18 11:43:18.0,581.181,580.173,gnps_smiles,CC1=CC(=O)C2=C(C3=C(C=CC=C3O)C(=C2C1C(=O)C)C4=C5C(C(CC(=O)C5=C(C6=C4C=CC=C6O)O)(C)O)C(=O)C)O,BIEJOJJMQZEKED,O=C1C=CCc2c1cc1ccccc1c2-c1c2c(cc3ccccc13)C(=O)CCC2,C34H28O9,580.1733324759999,581.180608476,0.00039152400006514654,581.180608476,C;H;O,1.0,False,False,43.0,22.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906029,Thaxtomin A,M+H,Positive,Positive,Box3_Pool_20230522184923.mzML,2820,2023-09-18 11:43:18.0,439.161,438.154,gnps_smiles,CN1C(C(=O)N(C(C1=O)(CC2=CC(=CC=C2)O)O)C)CC3=CNC4=C3C(=CC=C4)[N+](=O)[O-],QRDNJYNIEGRRKV,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)NC1Cc1ccccc1,C22H22N4O6,438.153934424,439.161210424,-0.00021042399998805195,439.161210424,C;H;N;O,1.0,False,False,32.0,22.0,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906030,Thaxtomin C,M+H,Positive,Positive,Box3_Pool_20230522184923.mzML,3177,2023-09-18 11:43:18.0,393.156,392.148,gnps_smiles,CN1C(C(=O)NC(C1=O)CC2=CC=CC=C2)CC3=CNC4=C3C(=CC=C4)[N+](=O)[O-],IAIWBAHUWORDTI,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)NC1Cc1ccccc1,C21H20N4O4,392.14845511999994,393.1557311199999,0.0002688800000782976,393.1557311199999,C;H;N;O,1.0,False,False,29.0,22.0,2.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906031,Pseurotin A,M+H,Positive,Positive,Box3_Pool_20230522184923.mzML,2200,2023-09-18 11:43:18.0,432.165,431.158,gnps_smiles,CCC=CC(C(C1=C(C(=O)C2(O1)C(C(NC2=O)(C(=O)C3=CC=CC=C3)OC)O)C)O)O,SLYDIPAXCVVRNY,O=C(c1ccccc1)C1CC2(OC=CC2=O)C(=O)N1,C22H25NO8,431.1580167599999,432.1652927599999,-0.00029275999986566603,432.1652927599999,C;H;N;O,1.0,False,False,31.0,22.0,1.0,0.0,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906033,Pimprinine,M+H,Positive,Positive,Box3_Pool_20230522184923.mzML,3274,2023-09-18 11:43:18.0,199.087,198.079,gnps_smiles,CC1=NC=C(O1)C2=CNC3=CC=CC=C32,WZJPGCHCOHYLMB,c1ccc2c(-c3cnco3)c[nH]c2c1,C12H10N2O,198.07931294,199.08658893999998,0.00041106000000468157,199.08658893999998,C;H;N;O,1.0,False,False,15.0,22.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
CCMSLIB00011906034,Chartreusin,M+H,Positive,Positive,Box3_Pool_20230522184923.mzML,3660,2023-09-18 11:43:18.0,641.187,640.179,gnps_smiles,CC1C(C(C(C(O1)OC2=CC=CC3=C2C4=C5C6=C(C=CC(=C6C(=O)O4)C)OC(=O)C5=C3O)OC7C(C(C(C(O7)C)O)OC)O)O)O,PONPPNYZKHNPKZ,O=c1oc2c3c(OC4OCCCC4OC4CCCCO4)cccc3cc3c(=O)oc4cccc1c4c32,C32H32O14,640.179205704,641.186481704,0.0005182959999956438,641.186481704,C;H;O,1.0,False,False,46.0,22.0,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906035,Iromycin A,M+H,Positive,Positive,Box3_Pool_20230522184923.mzML,5530,2023-09-18 11:43:18.0,304.227,303.22,gnps_smiles,CCCC1=C(NC(=O)C(=C1O)C)CC=C(C)CC=CC(C)C,HVAVEUHAOCVIPN,O=c1cccc[nH]1,C19H29NO2,303.21982916800005,304.22710516800004,-0.00010516800006143967,304.22710516800004,C;H;N;O,1.0,False,False,22.0,22.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00011906036,Mutolide,M+H,Positive,Positive,Box3_Pool_20230522184923.mzML,2238,2023-09-18 11:43:18.0,253.143,252.136,gnps_smiles,CC1CCCC=CC(C=CC(C=CC(=O)O1)O)O,SAORJUUJHIHDBZ,O=C1C=CCC=CCC=CCCCCO1,C14H20O4,252.13615912,253.14343512,-0.0004351199999916844,253.14343512,C;H;O,1.0,False,False,18.0,22.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
CCMSLIB00011906037,Pyrenophorol [Helmidiol],M+H,Positive,Positive,Box3_Pool_20230522184923.mzML,1979,2023-09-18 11:43:18.0,313.165,312.157,gnps_smiles,CC1CCC(C=CC(=O)OC(CCC(C=CC(=O)O1)O)C)O,RBQNDQOKFICJGL,O=C1C=CCCCCOC(=O)C=CCCCCO1,C16H24O6,312.15728848799995,313.16456448799994,0.000435512000080962,313.16456448799994,C;H;O,1.0,False,False,22.0,22.0,0.0,0.0,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True
