unique_sample_id,source_zip,member,file,n_candidates,file_sha256
pluskal_mce_1D2_J23_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_J23_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_J23_id.mzML,1,9771d52b3a26922eaae2f09b734cc706139e0bc65f5ad0fc23d9df2f8c2558ea
pluskal_mce_1D2_J24_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_J24_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_J24_id.mzML,1,4543ef64ab1b4f8e770472d5708a90d480b21e4026fb45b9a351be967f0196b8
pluskal_mce_1D2_J6_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_J6_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_J6_id.mzML,1,85013b8047753d8865d3d2ec7ad2dc8351e8bbf45a49fc61e47564f7d4e16298
pluskal_mce_1D2_J8_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_J8_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_J8_id.mzML,1,128a347b64f2e314a79fe51daaa691429c170744d1d1668eb1649a5a8e95fafa
pluskal_mce_1D2_K1_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_K1_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_K1_id.mzML,1,9fb3d9679e7d5355120910dcd00c1f2262d1cce152324e0f7985304fda5db83d
pluskal_mce_1D2_K21_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_K21_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_K21_id.mzML,1,1d66e14f092a0c44aff5bdd9af92ae8e44c8e75607beaccdafa80c4f53e5ba4d
pluskal_mce_1D2_K8_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_K8_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_K8_id.mzML,1,c7bbd853bd7e835c662dbc247450adde376afddf2b8241a7cff2fa4548835a38
pluskal_mce_1D2_K9_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_K9_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_K9_id.mzML,1,e58c3c4e2ce39f6d802a70254c0266c10c7ad0043dc73edfa1fa09872aa4ab6b
pluskal_mce_1D2_L11_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_L11_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_L11_id.mzML,1,d9149b59582aec167e4bb29d68df76d7488cd5754ca76b9bb43c4d63c07a5f99
pluskal_mce_1D2_L14_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_L14_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_L14_id.mzML,1,e267abf1a80a05d18490d91c3714eda62463d672329effeda2558aa56d202a74
pluskal_mce_1D2_L8_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_L8_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_L8_id.mzML,1,a5d9a36ed392cdc69511b9f2a1c83fa0b60d80bf871750f10c041721a0c2edec
pluskal_mce_1D2_M19_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_M19_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_M19_id.mzML,1,1914b310c6d3e9e2d5463a2da186d575009562d43323313ecfd32cb4c835ff53
pluskal_mce_1D2_M1_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_M1_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_M1_id.mzML,1,185fde359a1b119d89d60e9e2245a8dc62caed9bec5a924fdffa451f1d0d15a1
pluskal_mce_1D2_M21_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_M21_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_M21_id.mzML,1,9d8d76aca6093385cf5fda42918617903a7a3f64a09eb94e48af03180f294bf2
pluskal_mce_1D2_N12_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_N12_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_N12_id.mzML,1,3bfa400bb4f60f3e4c52fe387f2e5f691e25dd1d7083539ff5f78bc21c7c84fa
pluskal_mce_1D2_N13_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_N13_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_N13_id.mzML,1,413c3ce3a022de0263225bf92c1a36774444975075ab78d7fd9c9e5454b64bce
pluskal_mce_1D2_N20_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_N20_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_N20_id.mzML,1,501143263a8dec41e586782f224bac0267bb0cf8ab70bfc262028bf7d0134919
pluskal_mce_1D2_O11_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_O11_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_O11_id.mzML,1,1d6825136504e687b410cef37539e794e4f18d6585353bbefa44e614b1bd3fac
pluskal_mce_1D2_O18_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_O18_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_O18_id.mzML,1,386da89cd524baa22b41f519d7a35c94119a6f1f947c9fed616390b98749d861
pluskal_mce_1D2_O5_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_O5_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_O5_id.mzML,1,3e821ced2465b5f39288a5aa5d964a98cbc9490d50daedf24393bd23153cf648
pluskal_mce_1D2_P14_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_P14_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_P14_id.mzML,1,fd7f856686379ce045ca7d923919fc801d736bf26e9c3314a707957bbcc6f0b9
pluskal_mce_1D2_P16_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_P16_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_P16_id.mzML,1,72838036c4689976a132a3aff4eec91a8d80cee1b1f5a3ad0e12511b89537341
pluskal_mce_1D2_P20_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_P20_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_P20_id.mzML,1,1f6296cd3cb016112d0cfc85dd7f8a9f4c3b1d0c6ac1476d3a6a7c0943c1bd8c
pluskal_mce_1D2_P5_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_P5_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_P5_id.mzML,1,c0168751b8c802613fcab7106a489612cda44e1ff2dab14a8f63f38be20dd984
pluskal_mce_1D2_P7_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D2_P7_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D2_P7_id.mzML,1,ad5d4aab75cc7b041cebc0b1e7702c1ca13e16320cd4cafb65e96a6a7a947a93
pluskal_mce_1D3_B5_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_B5_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_B5_id.mzML,1,7b331cf189a6043d055cfe838e4566fce36bbf9a3c039f546c0dfd8d712db735
pluskal_mce_1D3_C22_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_C22_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_C22_id.mzML,1,91b06ead08496429f7a6b377f0615e8d1347f7d1e1543cf39920b35581ebf4ab
pluskal_mce_1D3_C7_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_C7_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_C7_id.mzML,1,17fa84b4134d00ee2ec0fa74d78a1db3ac4db96c7ba9ce893ce7885d3b00287f
pluskal_mce_1D3_D20_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_D20_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_D20_id.mzML,1,72517a7d70d60703aa77ee7d1ac60751876a6a13c048aa2b264b8e8c2b2aebd9
pluskal_mce_1D3_D24_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_D24_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_D24_id.mzML,1,79f6a4c92b3b4665daed57ef95a50c8cd6561c3a5d63ae2a31337e3c656db32b
pluskal_mce_1D3_E14_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_E14_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_E14_id.mzML,1,be86d4979dab59b9e2bde6326ee48460f47299dae970a9c0d22b3a584ce056b3
pluskal_mce_1D3_E15_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_E15_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_E15_id.mzML,1,07d718cb324d5b801b554371171e9f07f0c99588fb944002cd904c8412da7789
pluskal_mce_1D3_E5_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_E5_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_E5_id.mzML,1,abea1532c36971063e7d501c37120f8684ced305c79a8a529ca7da9182ba828a
pluskal_mce_1D3_F22_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_F22_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_F22_id.mzML,1,56f77bc99d0b9141e59b6e0479097b01569f6daa2f907162462ce7b8c9d9e5f3
pluskal_mce_1D3_G23_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_G23_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_G23_id.mzML,1,51fded80dd8ad7b9bb4c5935baaf5689040548499cf05c069530a9f5ea44c9b4
pluskal_mce_1D3_H12_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_H12_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_H12_id.mzML,1,5d4c8c21cd6c70dc11ff78b3b9c6345a9e64b5ed4f090d32fa5e3a0afa32de60
pluskal_mce_1D3_H16_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_H16_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_H16_id.mzML,1,84ac0aabf329fe76f5e85c8ca93f4ae98f8d85374f088ba2db36e53cd7c83ffb
pluskal_mce_1D3_H17_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_H17_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_H17_id.mzML,1,69464fc417f38584e5d4ad8e3111316784cc15bdb5ffeaf1eccd292b29c67a50
pluskal_mce_1D3_H22_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_H22_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_H22_id.mzML,1,97f2881b1fc682f8ad4e26a7da6d827146714347b03523c4c26aaf41894ade52
pluskal_mce_1D3_H7_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_H7_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_H7_id.mzML,1,56b314cf3ff646c4552a4b87097a69d7c16727370c3b3086c468d01b8b1066b7
pluskal_mce_1D3_I13_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_I13_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_I13_id.mzML,1,81f6de0a350760169f1dd56f03c82d36ab4e1b3e8dcbe385a6be1954f9b70ce2
pluskal_mce_1D3_I19_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_I19_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_I19_id.mzML,1,7047539e754461f2483eb2a48ef4e2589e517e1b03b9c1ce454a56571957859a
pluskal_mce_1D3_I9_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_I9_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_I9_id.mzML,1,9db0af0b045cf3c59296473e3ff42d8841b6f921f32e106a8a544bbb358e0851
pluskal_mce_1D3_J11_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_J11_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_J11_id.mzML,1,c63531c91ff0be86b1d738f2e69dd3b9239e029e76cd1b13fe143fa7e13ebc9b
pluskal_mce_1D3_K10_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_K10_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_K10_id.mzML,1,060a7d78687f0ecfbf4f8214abe99959a8269eb1171ca0ba748bc6209460a973
pluskal_mce_1D3_K20_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_K20_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_K20_id.mzML,1,905bdcf374a290b45b976f6d2333f56e7a2c9a603f0dcbabc7759bb31bc2bfa3
pluskal_mce_1D3_K24_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_K24_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_K24_id.mzML,1,e25acf00cfce49f1f1481193ae39e7d5afb56a5d1e0a2567ddfa3ac4036f80da
pluskal_mce_1D3_L2_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_L2_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_L2_id.mzML,1,b14b13adbe46962c062047a065ef5f3baa14492b49015f505f246e355a9355a7
pluskal_mce_1D3_L3_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_L3_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_L3_id.mzML,1,c41d2d9f46d61e8696b134dbd224eb82a1f179b95bf3a2a63c22323e3d6edb61
pluskal_mce_1D3_L9_id,20220601_mzml_mce_bioactive_positive.zip,20220613_100AGC_60000Res_pluskal_mce_1D3_L9_id.mzML,20220613_100AGC_60000Res_pluskal_mce_1D3_L9_id.mzML,1,e2e5e0483ebec889360caced7e0f904a6f0523f502adcc8975e46fd3de4632b9
pluskal_nih_01P_A8_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_01P_A8_id_positive.mzML,20230404_pluskal_nih_01P_A8_id_positive.mzML,1,5c28fc8fa607f677c6847cda680fbbfb2cbd00c133827d22f4386b91bd7dad77
pluskal_nih_01P_C4_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_01P_C4_id_positive.mzML,20230404_pluskal_nih_01P_C4_id_positive.mzML,1,3cd470bed0a8cb3a7d64c16549a733211dfa419e6c107ffab9ffe9bcce53ded7
pluskal_nih_01P_C5_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_01P_C5_id_positive.mzML,20230404_pluskal_nih_01P_C5_id_positive.mzML,1,5ae1f27f1fb143362e5174b674c34f051a42c34f3c81bc6bccd058250461a5e1
pluskal_nih_01P_E11_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_01P_E11_id_positive.mzML,20230404_pluskal_nih_01P_E11_id_positive.mzML,1,83939aff630acdb3663f0c2d807c0fec02a2058162f40af7b798884449715387
pluskal_nih_01P_E7_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_01P_E7_id_positive.mzML,20230404_pluskal_nih_01P_E7_id_positive.mzML,1,e945e2f8c5e85c284490421c11b8f7e1eca08f85eb435d113938f0742a99a756
pluskal_nih_01P_G10_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_01P_G10_id_positive.mzML,20230404_pluskal_nih_01P_G10_id_positive.mzML,1,447b1bdfe0a25d39a4b9b066b456ea91b6be58dbd1eb8d8cc28c8254001de3f0
pluskal_nih_01P_G12_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_01P_G12_id_positive.mzML,20230404_pluskal_nih_01P_G12_id_positive.mzML,1,185fee993da7e33a9935a0ad69494c2f772c6996d3e902789dd8ab5bedad82d1
pluskal_nih_01P_G3_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_01P_G3_id_positive.mzML,20230404_pluskal_nih_01P_G3_id_positive.mzML,1,4b17b8a76ef115d3bd3be55014a063ecc132a37f41baf8ccbb575b9b8fd206a4
pluskal_nih_01P_G6_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_01P_G6_id_positive.mzML,20230404_pluskal_nih_01P_G6_id_positive.mzML,1,c68f203840f3c7a5522f5c9a40227deee7e2297a06c5c1780fc349fd43b72164
pluskal_nih_01P_G7_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_01P_G7_id_positive.mzML,20230404_pluskal_nih_01P_G7_id_positive.mzML,1,4e1d4f4c894991a21bd6a7d96399f4d4bed5efe76cd8f5eeb5ea7dd587009a13
pluskal_nih_02P_A2_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_02P_A2_id_positive.mzML,20230404_pluskal_nih_02P_A2_id_positive.mzML,1,770caa60cba32b80aff661020ef900dfeed06d0623ab624637e3df5cfe765265
pluskal_nih_02P_A8_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_02P_A8_id_positive.mzML,20230404_pluskal_nih_02P_A8_id_positive.mzML,1,653dbd12c814dbb6f66c393c89fe27da5f3dd1d1d36b015de1f40f060194f972
pluskal_nih_02P_C11_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_02P_C11_id_positive.mzML,20230404_pluskal_nih_02P_C11_id_positive.mzML,1,9679e33b114db1691feeec2594c2e972f3cccefa5f79db25b99457ff261b298d
pluskal_nih_02P_C12_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_02P_C12_id_positive.mzML,20230404_pluskal_nih_02P_C12_id_positive.mzML,1,3fc9ef1f431a2bd769ad1d856b17aa9b146c7d30895e7e19f4c1c5a603d94ec8
pluskal_nih_02P_E11_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_02P_E11_id_positive.mzML,20230404_pluskal_nih_02P_E11_id_positive.mzML,1,0065f3f2558e59dd9d9c879b7505ae448da808e35b83a95af8c498d2fe918fbd
pluskal_nih_02P_E2_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_02P_E2_id_positive.mzML,20230404_pluskal_nih_02P_E2_id_positive.mzML,1,11af3587ebbf1cc6f9bfcac8e2981b2b3374253338a7244c946b4902d06da7c4
pluskal_nih_02P_G11_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_02P_G11_id_positive.mzML,20230404_pluskal_nih_02P_G11_id_positive.mzML,1,13aee96771788b3f48fcb87f777d826268366efe1599dd3efa57977455e5c8b1
pluskal_nih_02P_G12_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_02P_G12_id_positive.mzML,20230404_pluskal_nih_02P_G12_id_positive.mzML,1,cb8d6e89b7f9cef0a9d06a09fa934e257b1eb9d2607f8c12fa98d0246d04c38f
pluskal_nih_02P_G5_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_02P_G5_id_positive.mzML,20230404_pluskal_nih_02P_G5_id_positive.mzML,1,ac83419e6dafafcd07d608771b4370cea1a7390761f3dad0c344dbb2247bf07f
pluskal_nih_03P_A10_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_03P_A10_id_positive.mzML,20230404_pluskal_nih_03P_A10_id_positive.mzML,1,4c760955ff99438343d52ab30c2f52cb4d5af66733ea76686c3d0edc12b71d02
pluskal_nih_03P_A9_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_03P_A9_id_positive.mzML,20230404_pluskal_nih_03P_A9_id_positive.mzML,1,20924e7695a91a738ae689e1b66e437d62378538af3d61dda8884184e4adea8a
pluskal_nih_03P_C10_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_03P_C10_id_positive.mzML,20230404_pluskal_nih_03P_C10_id_positive.mzML,1,50695aef16005c53eadf3f5e36c8aebd188a3d2bc03387b762f30cc6a07bd971
pluskal_nih_03P_C5_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_03P_C5_id_positive.mzML,20230404_pluskal_nih_03P_C5_id_positive.mzML,1,9fbc17f95d94e32df9d94f3c8fe4af7f9b7587758e468f87e8a53acc38cd45be
pluskal_nih_04P_A3_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_04P_A3_id_positive.mzML,20230404_pluskal_nih_04P_A3_id_positive.mzML,1,425cff957bd66342e17079e091f7e2ad3c15a5f900eef78542528e87cc73fdc9
pluskal_nih_04P_A4_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_04P_A4_id_positive.mzML,20230404_pluskal_nih_04P_A4_id_positive.mzML,1,258819cb8374540d033a9dd55c2f6b6d7d0eba6242a38ef15e22b6ba93b4584c
pluskal_nih_04P_E10_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_04P_E10_id_positive.mzML,20230404_pluskal_nih_04P_E10_id_positive.mzML,1,57eeca6a1c5fd9bcbf2bf96ab5e3cd72ef555b5e594b1db9d9dd397084012853
pluskal_nih_04P_E12_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_04P_E12_id_positive.mzML,20230404_pluskal_nih_04P_E12_id_positive.mzML,1,83be2fc4d9ff397426fe7e65ce23aa3611bf590b49dde4f52fd6bd9cbcda7117
pluskal_nih_04P_G10_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_04P_G10_id_positive.mzML,20230404_pluskal_nih_04P_G10_id_positive.mzML,1,74616d14c2a2a610a07cdc44ba83873bb12129d59259ceec3570f6d96593933f
pluskal_nih_04P_G6_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_04P_G6_id_positive.mzML,20230404_pluskal_nih_04P_G6_id_positive.mzML,1,970fa09578da6c37597437c1d3d7317bc9dbb802535d3b1ce1653040cc73453b
pluskal_nih_04P_G7_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_04P_G7_id_positive.mzML,20230404_pluskal_nih_04P_G7_id_positive.mzML,1,be04eab6c7ce9cb0af7f5851430fd3dc95e94e6963042681f2b3e1ea3a2afdb0
pluskal_nih_05P_A8_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_05P_A8_id_positive.mzML,20230404_pluskal_nih_05P_A8_id_positive.mzML,1,3053cb192583013ebe3012beba18430dc4cf99841decc36010cdea70d9eafe8b
pluskal_nih_05P_C9_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_05P_C9_id_positive.mzML,20230404_pluskal_nih_05P_C9_id_positive.mzML,1,e4c3b6c1e7716b2cb4fed5426dc64226cfe6203bdd9508c882ccf674e0712335
pluskal_nih_05P_E12_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_05P_E12_id_positive.mzML,20230404_pluskal_nih_05P_E12_id_positive.mzML,1,2635da938460808f2c0f74aa41c6cd4ea3df023085107c6fb8e9586052e27a64
pluskal_nih_05P_E7_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_05P_E7_id_positive.mzML,20230404_pluskal_nih_05P_E7_id_positive.mzML,1,d97be0ae3ceeb379402406c7cc8552bbc8672414d8004686eb8a0a5ff81f9207
pluskal_nih_05P_G12_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_05P_G12_id_positive.mzML,20230404_pluskal_nih_05P_G12_id_positive.mzML,1,0f3b389e002cab90ebdb25a727938ac123bdb929c7dbfa79b607a521e4698697
pluskal_nih_05P_G7_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_05P_G7_id_positive.mzML,20230404_pluskal_nih_05P_G7_id_positive.mzML,1,3c58c3008e2479b2f0cfbc0c51f186d933cada701397e07d6b8fd8ffb7e1f00f
pluskal_nih_06P_A12_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_06P_A12_id_positive.mzML,20230404_pluskal_nih_06P_A12_id_positive.mzML,1,a02eadf744ce28b804f7f5cd6c6879216f7c0943fb14934c35b464dfd2fe88d5
pluskal_nih_06P_A7_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_06P_A7_id_positive.mzML,20230404_pluskal_nih_06P_A7_id_positive.mzML,1,9a1e04a896988db8b74547564c317ec75e47e263b31c650237a7601f1c5dbd44
pluskal_nih_06P_C11_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_06P_C11_id_positive.mzML,20230404_pluskal_nih_06P_C11_id_positive.mzML,1,5a4b474b6d2c37f877fc7aeef1d319613c478248597622b83d9e7e5b85e7b76c
pluskal_nih_06P_C2_id,20230404_mzml_pluskal_nih_positive.zip,20230404_mzml_pluskal_nih_positive/20230404_pluskal_nih_06P_C2_id_positive.mzML,20230404_pluskal_nih_06P_C2_id_positive.mzML,1,d6d310d18eca028901216a1319522fdd0c318bff88c677528eb341891ac59282
