cmp_key,recorded_key14s,parent_keys,scaffold_groups,n_distinct_smiles,smiles,name,uchem_ids,first_release,releases,n_records,nce_ladder,n_nce,instruments,n_instruments,precursor_mz,mh_calc,heavy_atoms,elements,n_frag_raw,formula,confidence,publication,authors,license,any_smiles_ik_mismatch,max_abs_mh_error_da,scaffold_group,n_scaffold_groups_in_records,uchem_id_in_2023_11_tree,in_msg15_any_route,in_msg15_recorded_route,in_msg15_parent_route,in_msg15_simchallenge,in_mspred_msg_labels,in_muru_registry_keys,in_muru_exposed_pop_keys,in_muru_dev_pop_keys,in_pr7_keys,in_comparator_keys,in_msnlib_9lib_keys,in_msnlib_v1_4lib_keys,in_multims2_reserved,sg_in_muru_registry,sg_in_muru_dev_pop,sg_in_pr7,sg_in_comparator,sg_in_msg15,acyclic,msg15_nn_tanimoto,msg15_nn_smiles,msg15_same_formula_n_structures,msg15_same_formula_max_tanimoto,tagged_release,ge3_nce,clean_compound_level,clean_primary,clean_conservative,clean_strict_msg_scaffold
HPJKCIUCZWXJDR,HPJKCIUCZWXJDR,HPJKCIUCZWXJDR,c1ccc(C(c2ccccc2)n2cncn2)cc1,1,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,"4-[(4-cyanophenyl)-(1,2,4-triazol-1-yl)methyl]benzonitrile",3585,2024.11,2024.11,9,"15,20,25,30,40,50,60,70,80",9,Exploris 240 Thermo Scientific,1,286.1087,286.10872181888004,22.0,"C,H,N",1,C17H11N5,standard compound,,"B. Beck [dtc], J. Bosshard [dtc], H. Singer [dtc], A. Dax [com]",CC BY-SA,False,2.181888004315624e-05,c1ccc(C(c2ccccc2)n2cncn2)cc1,1,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1,1.0,True,True,False,False,False,False
HPOCGNHBIFZCAN,HPOCGNHBIFZCAN,HPOCGNHBIFZCAN,c1ccc(Cc2cncnc2)cc1,1,COC1=CC(=CC(=C1O)OC)CC2=CN=C(N=C2N)N,,11544,2024.06,2024.06,8,"15,30,45,60,75,90,120,150",8,Exploris 240 Orbitrap Thermo Scientific,1,277.1295,277.12951683888,20.0,"C,H,N,O",1,C13H16N4O3,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,1.683888001480227e-05,c1ccc(Cc2cncnc2)cc1,1,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,2,1.0,True,True,False,False,False,False
HQUQLFOMPYWACS,HQUQLFOMPYWACS,HQUQLFOMPYWACS,__ACYCLIC__HQUQLFOMPYWACS,1,C(CCl)OP(=O)(OCCCl)OCCCl,,10930,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,284.9612,284.96115500087996,14.0,"C,Cl,H,O,P",1,C6H12Cl3O4P,standard compound,"Meyer, C., Bär, M.L., Hollender, J.. Wastewater as a Dual Indicator of Human and Environmental Exposure to Synthetic Antioxidants: Occurrence and Fate in Biological and Advanced Wastewater Treatment. doi:10.1016/j.envint.2025.109709","C. Meyer [dtc, com], B. Beck [dtc, com], J. Hollender [dtc]",CC BY-SA,False,4.4999120063948794e-05,__ACYCLIC__HQUQLFOMPYWACS,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,1.0,O=P(OCCCl)(OCCCl)OCCCl,1,1.0,True,True,False,False,False,False
HRBKVYFZANMGRE,HRBKVYFZANMGRE,HRBKVYFZANMGRE,c1ccncc1,1,COP(=S)(OC)OC1=NC(Cl)=C(Cl)C=C1Cl,Chlorpyrifos-methyl,2951,2024.11,2024.11,7,"15,30,45,60,75,90,120",7,Q Exactive Plus,1,321.9023,321.90226022088,16.0,"C,Cl,H,N,O,P,S",1,C7H7Cl3NO3PS,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.9779120015737135e-05,c1ccncc1,1,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1.0,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,1,1.0,True,True,False,False,False,False
HTKFORQRBXIQHD,HTKFORQRBXIQHD,HTKFORQRBXIQHD,__ACYCLIC__HTKFORQRBXIQHD,1,C=CCNC(=S)N,Allylthiourea,10613,2024.11,2024.11,7,"15,30,45,60,75,90,120",7,Q Exactive Plus,1,117.0481,117.04809572287999,7.0,"C,H,N,S",1,C4H8N2S,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.2771200128299824e-06,__ACYCLIC__HTKFORQRBXIQHD,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,0.4074074074074074,C=CCNC(=O)C(O)C(O)C(=O)NCC=C,0,,True,True,False,False,False,False
HUBANNPOLNYSAD,HUBANNPOLNYSAD,HUBANNPOLNYSAD,c1ccncc1,1,OC(=O)C1=C(Cl)C=CC(Cl)=N1,"3,6-dichloropyridine-2-carboxylic acid",3516,2024.11,2024.11,8,"15,30,45,60,75,90,120,150",8,Q Exactive Plus,1,191.9614,191.96136016288,11.0,"C,Cl,H,N,O",1,C6H3Cl2NO2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.9837119999219794e-05,c1ccncc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,O=C(O)c1nc(Cl)ccc1Cl,1,1.0,True,True,False,False,False,False
HVLLSGMXQDNUAL,HVLLSGMXQDNUAL,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,C1=CC=C(C=C1)OP(OC2=CC=CC=C2)OC3=CC=CC=C3,,10919,2025.10,2025.10,7,"15,30,45,60,75,90,120",7,Exploris 240 Orbitrap Thermo Scientific,1,311.0832,311.08315743688,22.0,"C,H,O,P",1,C18H15O3P,standard compound,"Meyer, C., Bär, M.L., Hollender, J.. Wastewater as a Dual Indicator of Human and Environmental Exposure to Synthetic Antioxidants: Occurrence and Fate in Biological and Advanced Wastewater Treatment. doi:10.1016/j.envint.2025.109709","C. Meyer [dtc, com], B. Beck [dtc, com], J. Hollender [dtc]",CC BY-SA,False,4.2563119961869234e-05,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.391304347826087,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0,,True,True,True,True,True,True
HWBPOLWLLFXEJY,HWBPOLWLLFXEJY,HWBPOLWLLFXEJY,c1ccc(Cc2cncnc2)cc1,1,COC1=CC(=CC(=C1OC)O)CC2=CN=C(N=C2N)N,,11543,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,277.1295,277.12951683888,20.0,"C,H,N,O",1,C13H16N4O3,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,1.683888001480227e-05,c1ccc(Cc2cncnc2)cc1,1,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1.0,COc1cc(Cc2cnc(N)nc2N)cc(O)c1OC,2,1.0,True,True,False,False,False,False
HXRMCZBDTDCCOP,HXRMCZBDTDCCOP,HXRMCZBDTDCCOP,c1ccncc1,1,C1=C(C=NC(=C1Cl)C(=O)O)C(F)(F)F,3-Chloro-5-(trifluoromethyl)pyridine-2-carboxylic acid (PCA),10506,dev,dev,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,225.9877,225.98771714288,14.0,"C,Cl,F,H,N,O",1,C7H3ClF3NO2,standard compound,,"G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,1.7142880011533634e-05,c1ccncc1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,0.4489795918367347,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,0,,False,True,True,False,False,False
HYIMSNHJOBLJNT,HYIMSNHJOBLJNT,HYIMSNHJOBLJNT,C1=CC(c2ccccc2)C=CN1,1,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,Nifedipine,10721,2024.11,2024.11,7,"15,25,30,40,50,60",6,Exploris 240 Thermo Scientific,1,347.1238,347.12376276287995,25.0,"C,H,N,O",1,C17H18N2O6,standard compound,,"B. Beck [dtc], J. Bosshard [dtc], H. Singer [dtc], A. Dax [com];F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.7237120068311924e-05,C1=CC(c2ccccc2)C=CN1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2,1.0,True,True,False,False,False,False
HYWYRSMBCFDLJT,HYWYRSMBCFDLJT,HYWYRSMBCFDLJT,c1ccc(Oc2ccccc2)cc1,1,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,N-(4-nitro-2-phenoxyphenyl)methanesulfonamide,11638,2024.06,2024.06,8,"15,30,45,60,75,90,120,150",8,Exploris 240 Orbitrap Thermo Scientific,1,309.054,309.05396895088,21.0,"C,H,N,O,S",1,C13H12N2O5S,standard compound,,"B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,3.1049119968429295e-05,c1ccc(Oc2ccccc2)cc1,1,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,1.0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,1,1.0,True,True,False,False,False,False
HZJKXKUJVSEEFU,HZJKXKUJVSEEFU,HZJKXKUJVSEEFU,c1ccc(CCn2cncn2)cc1,1,CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,"2-(4-chlorophenyl)-2-(1,2,4-triazol-1-ylmethyl)hexanenitrile",2957,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,289.1215,289.12145069088,20.0,"C,Cl,H,N",1,C15H17ClN4,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.9309120015550434e-05,c1ccc(CCn2cncn2)cc1,1,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,1,1.0,True,True,False,False,False,False
IAJNXBNRYMEYAZ,IAJNXBNRYMEYAZ,IAJNXBNRYMEYAZ,C=C(c1ccccc1)c1ccccc1,1,CCOC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1,"Ethyl 2-cyano-3,3-diphenylacrylate",11092,2024.11,2024.11,7,"15,30,45,60,75,90,120",7,Exploris 240 Thermo Scientific,1,278.1176,278.11755518688005,21.0,"C,H,N,O",1,C18H15NO2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.481311992776682e-05,C=C(c1ccccc1)c1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,2,1.0,True,True,False,False,False,False
IANUJLZYFUDJIH,IANUJLZYFUDJIH,IANUJLZYFUDJIH,O=C(COc1nncs1)Nc1ccccc1,1,CC(C)N(C(=O)COC1=NN=C(S1)C(F)(F)F)C1=CC=C(F)C=C1,Flufenacet,709,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,364.0737,364.07373700288,24.0,"C,F,H,N,O,S",1,C14H13F4N3O2S,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.700288004893082e-05,O=C(COc1nncs1)Nc1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,1,1.0,True,True,False,False,False,False
IAVUPMFITXYVAF,IAVUPMFITXYVAF,IAVUPMFITXYVAF,O=S1(=O)CCCc2ccsc21,1,CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C,"(4S,6S)-4-(ethylamino)-6-methyl-7,7-bis(oxidanylidene)-5,6-dihydro-4H-thieno[2,3-b]thiopyran-2-sulfonamide",10771,2024.11,2024.11,9,"15,20,25,30,40,50,60,70,80",9,Exploris 240 Thermo Scientific,1,325.0345,325.03449645887997,19.0,"C,H,N,O,S",1,C10H16N2O4S3,standard compound,,"B. Beck [dtc], J. Bosshard [dtc], H. Singer [dtc], A. Dax [com]",CC BY-SA,False,3.5411200087764882e-06,O=S1(=O)CCCc2ccsc21,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,1,1.0,True,True,False,False,False,False
ICSQZMPILLPFKC,ICSQZMPILLPFKC,ICSQZMPILLPFKC,c1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,CC(C)C(C(=O)O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(=O)CCC(C)O,,11531,2024.06,2024.06,8,"15,30,45,60,75,90,120,150",8,Exploris 240 Orbitrap Thermo Scientific,1,452.2292,452.2292308748801,33.0,"C,H,N,O",1,C24H29N5O4,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,3.0874880110332015e-05,c1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8032786885245902,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,1,0.13861386138613863,True,True,True,True,False,False
IDCPFAYURAQKDZ,IDCPFAYURAQKDZ,IDCPFAYURAQKDZ,__ACYCLIC__IDCPFAYURAQKDZ,1,O=N(=O)NC(=N)N,2-nitroguanidine,4000,dev,dev,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,105.0407,105.04070183488,7.0,"C,H,N,O",1,CH4N4O2,standard compound,,"G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,1.83487999549925e-06,__ACYCLIC__IDCPFAYURAQKDZ,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2926829268292683,COC(=O)[C@@H](N)CCCN=C(N)N[N+](=O)[O-],0,,False,True,True,True,True,True
IDQNBVFPZMCDDN,IDQNBVFPZMCDDN,IDQNBVFPZMCDDN,c1cncnc1,1,CC1=CC(=NC(=N1)N)C,"4,6-dimethylpyrimidin-2-amine",4077,dev,dev,8,"30,45,60,75,90,120,150,180",8,Exploris 240 Orbitrap Thermo Scientific,1,124.0869,124.08692375487999,9.0,"C,H,N",1,C6H9N3,standard compound,,"G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,2.375487999017878e-05,c1cncnc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.56,Cc1cc(C2CC2)nc(N)n1,1,0.0,False,True,True,False,False,False
IEJXVRYNEISIKR,IEJXVRYNEISIKR,IEJXVRYNEISIKR,c1ccc(NC2=NCCN2)cc1,1,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl,"2,6-bis(chloranyl)-N1-(4,5-dihydro-1H-imidazol-2-yl)benzene-1,4-diamine",10783,2024.11,2024.11,6,"15,20,25,30,40,50",6,Exploris 240 Thermo Scientific,1,245.0355,245.03552814687998,15.0,"C,Cl,H,N",1,C9H10Cl2N4,standard compound,,"B. Beck [dtc], J. Bosshard [dtc], H. Singer [dtc], A. Dax [com]",CC BY-SA,False,2.814687996988141e-05,c1ccc(NC2=NCCN2)cc1,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,0.6571428571428571,Clc1cccc(Cl)c1NC1=NCCN1,0,,True,True,False,False,False,False
IENZQIKPVFGBNW,IENZQIKPVFGBNW,IENZQIKPVFGBNW,O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1,1,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,Prazosin,11635,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,384.1666,384.16663061888,28.0,"C,H,N,O",1,C19H21N5O4,standard compound,,"B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,3.061887997546364e-05,O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,2,1.0,True,True,False,False,False,False
IGDCKQUNQPOPEU,IGDCKQUNQPOPEU,IGDCKQUNQPOPEU,c1ccc(Nc2nccc(C3CC3)n2)cc1,1,CC1=NC(=NC(=C1)C2CC2)NC3=CC=CC(=C3)O,3-[(4-Cyclopropyl-6-methyl-2-pyrimidinyl)amino]phenol,10756,2024.11,2024.11,5,"15,20,25,30,40",5,Exploris 240 Thermo Scientific,1,242.1288,242.12878856688,18.0,"C,H,N,O",1,C14H15N3O,standard compound,,"B. Beck [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,1.1433120022275034e-05,c1ccc(Nc2nccc(C3CC3)n2)cc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.725,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,2,0.11475409836065574,True,True,True,False,False,False
IGTYILLPRJOVFY,IGTYILLPRJOVFY,IGTYILLPRJOVFY,c1ccccc1,1,CC(=O)NC1=CC=C(C=C1)OS(=O)(=O)O,,11525,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,232.0274,232.02741985488,15.0,"C,H,N,O,S",1,C8H9NO5S,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,1.9854880008551845e-05,c1ccccc1,1,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,1.0,CC(=O)Nc1ccc(OS(=O)(=O)O)cc1,1,1.0,True,True,False,False,False,False
IHUNBGSDBOWDMA,IHUNBGSDBOWDMA,IHUNBGSDBOWDMA,c1ccccc1,1,CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC,"9-(4-Methoxy-2,3,6-trimethylphenyl)-3,7-dimethyl-2,4,6,8-nonatetraenoic acid",4131,2024.11,2024.11,2,"15,30",2,Exploris 240 Thermo Scientific,1,327.1955,327.19547115887997,24.0,"C,H,O",1,C21H26O3,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,2.884112001311223e-05,c1ccccc1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,1.0,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,4,1.0,True,False,False,False,False,False
IMNIMPAHZVJRPE,IMNIMPAHZVJRPE,IMNIMPAHZVJRPE,C1CN2CCN1CC2,1,C1CN2CCN1CC2,"1,4-Diazabicyclo[2.2.2]octane",4294,2024.11,2024.11,8,"15,30,45,60,75,90,120,150",8,Exploris 240 Thermo Scientific,1,113.1073,113.10732485087999,8.0,"C,H,N",1,C6H12N2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,2.4850879995597097e-05,C1CN2CCN1CC2,1,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,C1CN2CCN1CC2,1,1.0,True,True,False,False,False,False
INDOGKYZYLAGEM,INDOGKYZYLAGEM,INDOGKYZYLAGEM,__ACYCLIC__INDOGKYZYLAGEM,1,CN(C)CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,"N-[3-(dimethylamino)propyl]-1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonamide",11826,dev,dev,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,485.0563,485.05629198288005,29.0,"C,F,H,N,O,S",1,C11H13F13N2O2S,standard compound,,"G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,8.017119967007602e-06,__ACYCLIC__INDOGKYZYLAGEM,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.35294117647058826,CN(C)CCCNCCCN(C)C,0,,False,True,True,True,True,True
INISTDXBRIBGOC,INISTDXBRIBGOC,INISTDXBRIBGOC,O=C(CNc1ccccc1)OCc1cccc(Oc2ccccc2)c1,1,CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,Fluvalinate,3225,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,503.1344,503.13438137088,35.0,"C,Cl,F,H,N,O",1,C26H22ClF3N2O3,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,1.862912000660799e-05,O=C(CNc1ccccc1)OCc1cccc(Oc2ccccc2)c1,1,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,0.375,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0,,True,True,False,False,False,False
IOUNQDKNJZEDEP,IOUNQDKNJZEDEP,IOUNQDKNJZEDEP,O=c1[nH]c2ccccc2o1,1,CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O,"6-chloro-3-(diethoxyphosphinothioylsulfanylmethyl)-1,3-benzoxazol-2-one",3473,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,367.9941,367.99414073687996,21.0,"C,Cl,H,N,O,P,S",1,C12H15ClNO4PS2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.0736879952874006e-05,O=c1[nH]c2ccccc2o1,1,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,1,1.0,True,True,False,False,False,False
IOXAXYHXMLCCJJ,IOXAXYHXMLCCJJ,IOXAXYHXMLCCJJ,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1C(=O)OC1COC1,1,CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC3COC3)C,Oxasulfuron,3490,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,407.102,407.1019817628799,28.0,"C,H,N,O,S",1,C17H18N4O6S,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,1.8237120059438894e-05,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1C(=O)OC1COC1,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,1,1.0,True,True,False,False,False,False
IQFYYKKMVGJFEH,IQFYYKKMVGJFEH,IQFYYKKMVGJFEH,O=c1ccn(C2CCCO2)c(=O)[nH]1,1,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,,3984,2025.10,2025.10,8,"15,30,45,60,75,90,120,150",8,Exploris 240 Orbitrap Thermo Scientific,1,243.0975,243.09754801488,17.0,"C,H,N,O",1,C10H14N2O5,standard compound,tutorial,"Giulia Martella[dtc], Birgit Beck [dtc.com], Lena Aisch[dtc]",CC BY-SA,False,4.801488000794052e-05,O=c1ccn(C2CCCO2)c(=O)[nH]1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,4,1.0,True,True,False,False,False,False
ISWRGOKTTBVCFA,ISWRGOKTTBVCFA,ISWRGOKTTBVCFA,O=c1ccccn1-c1ccccc1,1,CC1=CN(C(=O)C=C1)C2=CC=CC=C2,5-methyl-1-phenyl-2(1H)-Pyridone,10556,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,186.0913,186.09134043888,14.0,"C,H,N,O",1,C12H11NO,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.0438880006377076e-05,O=c1ccccn1-c1ccccc1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,Cc1ccc(=O)n(-c2ccccc2)c1,3,1.0,True,True,False,False,False,False
IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,c1ccccc1,1,COC1=C(Cl)C=CC(Cl)=C1C(O)=O,"3,6-dichloro-2-methoxybenzoic acid",275,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,220.9767,220.97667587888,13.0,"C,Cl,H,O",1,C8H6Cl2O3,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,2.4121119992059903e-05,c1ccccc1,1,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1.0,COc1c(Cl)ccc(Cl)c1C(=O)O,2,1.0,True,True,False,False,False,False
