key,scaffold_group,parent_formula,parent_charge,mh_mz,compound_name,n_records,ce_values,n_distinct_ce,ce_units,any_record_in_2023_11,all_records_in_2023_11,recorded_charged,recorded_block1s,date_published,in_msg15_any_route,in_msg15_simchallenge,in_muru_registry,in_muru_exposed_union,in_muru_exposed_populations,in_muru_dev,in_pr7,in_comparator,in_msnlib_9lib,sg_in_msg15,sg_in_muru_registry,sg_in_muru_dev,sg_in_pr7,sg_in_comparator,in_range_70_1042_6,charge_neutral_parent,msg_qtof_rows,msg_qtof_ladder_ce,msg_qtof_max_ce,msg_folds,hidden_msg_candidate_strong,hidden_msg_candidate_any_same_formula
IZJZLXQHMWUCIC,c1ccc2ccccc2c1,C20H23N,0,278.190326202812,N-desmethylterbinafine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,IZJZLXQHMWUCIC,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,16.0,16.0,150.0,train,False,False
IZQSVPBOUDKVDZ,O=c1cc(-c2ccccc2)oc2ccccc12,C16H12O7,0,317.065579190812,Isorhamnetin,12,10;20;30;40;50;60;70;80;90;100;110,11,V,True,True,False,IZQSVPBOUDKVDZ,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,36.0,19.0,100.0,train,False,False
JANBFCARANRIKJ,c1ccccc1,C18H26O4,0,307.190385778812,Diisopentyl phthalate,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,False,False,False,JANBFCARANRIKJ,2025-01-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,,,,,False,False
JAQUASYNZVUNQP,c1ccc2c(c1)CC1NCCC23CCCCC13,C17H23NO,0,258.18524082281203,Dextrorphan,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JAQUASYNZVUNQP,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,18.0,12.0,120.0,train,False,False
JAWPQJDOQPSNIQ,O=C1CC2(CCCCC2)CN1,C9H15NO,0,154.12264056681198,Gabapentin-lactam,12,10;20;30;40;50;60;70;80;90;100;110,11,V,True,True,False,JAWPQJDOQPSNIQ,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,10.0,8.0,80.0,train,False,False
JBDGDEWWOUBZPM,c1ccc(CNC2CCCCC2)cc1,C13H18Br2N2O,0,376.985863862812,Ambroxol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JBDGDEWWOUBZPM,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,7.0,7.0,150.0,train,False,False
JBDHZKLJNAIJNC,c1ccc(Oc2ccccn2)cc1,C17H13ClFNO4,0,350.0589902628121,Clodinafop-Propargyl,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JBDHZKLJNAIJNC,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,16.0,16.0,150.0,train,False,False
JBKVHLHDHHXQEQ,O=C1CCCCCN1,C6H11NO,0,114.091340438812,Caprolactam,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JBKVHLHDHHXQEQ,2025-01-17,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,5.0,5.0,50.0,train,False,False
JBMKAUGHUNFTOL,O=S1(=O)N=CNc2ccccc21,C7H6ClN3O4S2,0,295.95610181881204,Chlorothiazide,13,10;20;30;40;50;60;70;80;90;100;130;150,12,V,True,True,False,JBMKAUGHUNFTOL,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,16.0,11.0,100.0,train,False,False
JCCNYMKQOSZNPW,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,C22H23ClN2O2,0,383.15208212281203,Loratadine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JCCNYMKQOSZNPW,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,40.0,28.0,150.0,train,False,False
JCICIFOYVSPMHG,O=C1Cc2ccccc2N1c1ccccc1,C14H9Cl2NO,0,278.01339573481204,"1-(2,6-Dichlorophenyl)-2-indolinone",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JCICIFOYVSPMHG,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,15.0,15.0,120.0,train,False,False
JCYPECIVGRXBMO,c1ccc(N=Nc2ccccc2)cc1,C14H15N3,0,226.13387394681197,4-(Dimethylamino)azobenzene,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,False,False,False,JCYPECIVGRXBMO,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,,,,,False,False
JEFHGYSGNIFAEY,C=C1C(=O)CCCC1=O,C17H29NO3S,0,328.194091254812,Sethoxydim,11,10;20;30;40;50;60;70;80;90;100,10,V,True,True,False,JEFHGYSGNIFAEY,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,True
JGFDZZLUDWMUQH,__ACYCLIC__JGFDZZLUDWMUQH,C22H48N+,1,327.385403422902,Didecyl-dimethylammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,JGFDZZLUDWMUQH,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
JHSPCUHPSIUQRB,c1ccccc1,C7H5Cl2NO,0,189.98209560681198,"2,6-Dichlorobenzamide",15,10;20;30;40;50;60;70;80;90;100;110;120;130;140,14,V,True,True,False,JHSPCUHPSIUQRB,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,21.0,19.0,120.0,train,False,False
JILCEWWZTBBOFS,O=c1cc[nH]n1-c1ccccc1,C12H15N3O,0,218.12878856681198,Noramidopyrine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JILCEWWZTBBOFS,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,16.0,16.0,150.0,train,False,False
JIVZKJJQOZQXQB,c1ccc(CC2=NCCN2)cc1,C10H12N2,0,161.10732485081198,2-Benzylimidazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JIVZKJJQOZQXQB,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,12.0,12.0,120.0,train,False,False
JIZMJWKMHIWDGU,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,C22H22OP+,1,334.147554840902,(1-Ethoxyvinyl)triphenylphosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,JIZMJWKMHIWDGU,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
JJPSZKIOGBRMHK,c1ccc2ncccc2c1,C11H11N,0,158.09642581881198,"2,6-Dimethylquinoline",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JJPSZKIOGBRMHK,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,14.0,14.0,150.0,train,False,False
JJVKJJNCIILLRP,c1ccccc1,C9H13N,0,136.11207588281198,2-Ethyl-6-methylaniline,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JJVKJJNCIILLRP,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,16.0,16.0,150.0,train,False,False
JJXNVYMIYBNZQX,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,C21H21O4P,0,369.125022248812,2-Isopropylphenyl diphenyl phosphate,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JJXNVYMIYBNZQX,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,16.0,16.0,150.0,train,False,False
JKYKXTRKURYNGW,O=C1c2ccccc2C(=O)c2ccccc21,C14H8O7S,0,321.006350062812,3-Alizarinsulfonic acid,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,False,False,False,JKYKXTRKURYNGW,2025-01-17,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,,,,,False,False
JLGKQTAYUIMGRK,c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,C20H15Cl3N2OS,0,437.00434360681203,Sertaconazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JLGKQTAYUIMGRK,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,16.0,15.0,150.0,train,False,False
JLICHNCFTLFZJN,c1ccc(C2CCCCNC2)cc1,C15H23NO,0,234.18524082281198,Meptazinol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JLICHNCFTLFZJN,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,17.0,15.0,150.0,train,False,False
JLKIGFTWXXRPMT,O=S(=O)(Nc1ccon1)c1ccccc1,C10H11N3O3S,0,254.05938867881198,Sulfamethoxazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JLKIGFTWXXRPMT,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,71.0,40.0,50.0,train,False,False
JLYFCTQDENRSOL,c1ccsc1,C12H18ClNO2S,0,276.081953962812,Dimethenamid,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JLYFCTQDENRSOL,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,26.0,26.0,150.0,train,False,False
JMDHCJDATBJFJS,c1ccc(Nc2ccccc2)cc1,C12H10N4O4,0,275.077481266812,Disperse Yellow 9,9,10;20;30;40;50;60;70;80,8,V,True,True,False,JMDHCJDATBJFJS,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,9.0,9.0,80.0,train,False,False
JMFYZMAVUHNCPW,c1ccccc1,C13H14O5,0,251.091400014812,Dimethyl (p-methoxybenzylidene)malonate,8,10;20;30;40;50;60;70,7,V,True,True,False,JMFYZMAVUHNCPW,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,8.0,8.0,70.0,train,False,False
JMKAPSBUJQQULC,c1ccccc1,C22H38NO2+,1,349.296982342902,(1-(4-Methoxybenzoyl)-undecyl)-trimethyl-ammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,JMKAPSBUJQQULC,2025-01-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,,,,False,False
JMSVCTWVEWCHDZ,c1ccccc1,C9H10O5,0,199.060099886812,Syringic acid,8,10;20;30;40;50;60;70,7,V,True,True,False,JMSVCTWVEWCHDZ,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,14.0,7.0,40.0,train,False,False
JMTMSDXUXJISAY,c1ccc2[nH]nnc2c1,C6H5N3O,0,136.05053824681198,4-Hydroxy-1H-benzotriazole,15,10;20;30;40;50;60;70;80;90;100;110;120;130;140,14,V,True,True,False,JMTMSDXUXJISAY,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,7.0,5.0,40.0,train,False,False
JNFBDHNAZPBWTF,c1ccc(-c2nc3ccccc3[nH]2)cc1,C14H12N2O,0,225.10223947081198,2-(2-Methoxyphenyl)-1H-Benzimidazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JNFBDHNAZPBWTF,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,9.0,9.0,80.0,train,False,False
JNGWGQUYLVSFND,O=C1NC(=O)C(c2ccccc2)N1,C10H10N2O2,0,191.08150402681198,5-Methyl-5-phenylhydantoin,1,40,1,V,True,True,False,JNGWGQUYLVSFND,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,1.0,1.0,40.0,train,False,False
JNMRHUJNCSQMMB,O=S(=O)(Nc1nccs1)c1ccccc1,C9H9N3O2S2,0,256.020894994812,Sulfathiazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JNMRHUJNCSQMMB,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,5.0,3.0,30.0,train,False,False
JNNWBCPZJMSRRI,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,C21H20OP+,1,320.131904776902,Acetonyltriphenylphosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,JNNWBCPZJMSRRI,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
JNTOCHDNEULJHD,O=c1nc[nH]c2[nH]cnc12,C10H15N5O3,0,254.12476580681198,Penciclovir,7,10;20;30;40;50;60,6,V,True,True,False,JNTOCHDNEULJHD,2025-01-17,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,11.0,10.0,40.0,train,False,False
JOATXPAWOHTVSZ,c1ccccc1,C20H33N3O4,0,380.25438300281195,Celiprolol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JOATXPAWOHTVSZ,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,5.0,5.0,40.0,train,False,False
JPMIIZHYYWMHDT,O=c1ccs[nH]1,C11H19NOS,0,214.12601169481198,Octhilinone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JPMIIZHYYWMHDT,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,11.0,11.0,110.0,train,False,False
JPRPBJZUZYPPRN,O=c1ccnc[nH]1,C9H13BrN2O,0,245.02840160281198,3-(4-Bromobutyl)-6-methylpyrimidin-4-one,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JPRPBJZUZYPPRN,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,16.0,16.0,150.0,train,False,False
JPYMIDLPHIHRNY,c1ccccc1,C27H49N2O+,1,418.39121707490204,Benzyldimethyl(hexadecylcarbamoylmethyl)ammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,JPYMIDLPHIHRNY,2025-01-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,,,,False,False
JRBJSXQPQWSCCF,c1ccc(-c2ccccc2)cc1,C14H16N2O2,0,245.12845421881198,"3,3`-Dimethoxybenzidine",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JRBJSXQPQWSCCF,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,27.0,25.0,150.0,train,False,False
JRBPAEWTRLWTQC,__ACYCLIC__JRBPAEWTRLWTQC,C12H27N,0,186.22162633081197,Dodecylamine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JRBPAEWTRLWTQC,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,9.0,9.0,60.0,train,False,False
JRICKEFXPGZPFZ,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,C19H17ClP+,1,312.08236774090204,Chloromethyltriphenylphosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,JRICKEFXPGZPFZ,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
JRURYQJSLYLRLN,c1ccccc1,C14H15N3O5,0,306.10844704681205,Entacapone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JRURYQJSLYLRLN,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,7.0,6.0,70.0,test,False,False
JTEGQNOMFQHVDC,O=c1ncccn1C1CSCO1,C8H11N3O3S,0,230.05938867881198,Lamivudine,10,10;20;30;40;50;60;70;80;90,9,V,True,True,False,JTEGQNOMFQHVDC,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,9.0,8.0,70.0,train,False,False
JTJMJGYZQZDUJJ,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,C17H25N,0,244.20597626681197,Phencyclidine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JTJMJGYZQZDUJJ,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,12.0,12.0,130.0,train,False,False
JTTMYKSFKOOQLP,c1ccc(Nc2ccccc2)cc1,C12H11NO,0,186.09134043881198,4-Hydroxydiphenylamine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JTTMYKSFKOOQLP,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,19.0,18.0,150.0,train,False,False
JTVPZMFULRWINT,c1ccccc1,C15H24N2O4S,0,329.152954714812,Tiapride,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JTVPZMFULRWINT,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,23.0,22.0,110.0,train,False,False
JUZXDNPBRPUIOR,__ACYCLIC__JUZXDNPBRPUIOR,C5H13ClN+,1,123.08037998290199,Chlormequat,14,10;20;30;40;50;60;70;80;90;100;110;120;130,13,V,True,True,True,JUZXDNPBRPUIOR,2025-01-17,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,,,,,False,False
JVCWUSHFUPUBHQ,__ACYCLIC__JVCWUSHFUPUBHQ,C20H44N+,1,299.354103294902,Octyl-decyl-dimethylammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,JVCWUSHFUPUBHQ,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
JWUCHKBSVLQQCO,c1ccc(C(Cn2cncn2)c2ccccc2)cc1,C16H13F2N3O,0,302.10994494281204,Flutriafol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JWUCHKBSVLQQCO,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,19.0,16.0,150.0,train,False,False
JWUXJYZVKZKLTJ,O=C1CCNCC1,C9H17NO,0,156.13829063081198,"2,2,6,6-Tetramethyl-4-piperidone",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JWUXJYZVKZKLTJ,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,21.0,19.0,150.0,train,False,False
JWYUFVNJZUSCSM,c1ccc2[nH]cnc2c1,C7H7N3,0,134.07127369081198,2-Aminobenzimidazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JWYUFVNJZUSCSM,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,14.0,14.0,80.0,train,False,False
JXCGFZXSOMJFOA,c1ccccc1,C10H13ClN2O,0,213.07891718281198,Chlorotoluron,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JXCGFZXSOMJFOA,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,25.0,19.0,120.0,train,False,False
JXSJBGJIGXNWCI,__ACYCLIC__JXSJBGJIGXNWCI,C10H19O6PS2,0,331.043343424812,Malathion,12,10;20;30;40;50;60;70;80;90;100;110,11,V,True,True,False,JXSJBGJIGXNWCI,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,13.0,12.0,110.0,train,False,False
JYBQTDHFCBQLHP,O=C(Nc1ccccc1)NC1CCCCC1,C14H20N2O,0,233.16483972681198,1-Cyclohexyl-3-(2-methylphenyl)urea,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JYBQTDHFCBQLHP,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,15.0,15.0,150.0,train,False,False
JYFHYPJRHGVZDY,__ACYCLIC__JYFHYPJRHGVZDY,C8H19O4P,0,211.10937218481197,Dibutyl phosphate,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JYFHYPJRHGVZDY,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,14.0,13.0,90.0,train,False,False
JYGXADMDTFJGBT,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,C21H30O5,0,363.216600526812,Hydrocortisone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JYGXADMDTFJGBT,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,58.0,48.0,150.0,train,False,False
JZEHWMUIAKALDN,c1ccccc1,C9H13NO2,0,168.10190512281198,1-Amino-3-phenoxy-2-propanol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JZEHWMUIAKALDN,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,16.0,16.0,150.0,train,False,False
JZQKKSLKJUAGIC,c1ccc2[nH]ccc2c1,C14H20N2O2,0,249.15975434681198,Pindolol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,JZQKKSLKJUAGIC,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,14.0,10.0,50.0,train,False,False
JZUFKLXOESDKRF,O=S1(=O)NCNc2ccccc21,C7H8ClN3O4S2,0,297.97175188281204,Hydrochlorothiazide,3,10;20;30,3,V,True,True,False,JZUFKLXOESDKRF,2025-01-17,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,4.0,3.0,30.0,train,False,False
KAYCSCULGYYNFT,c1ccc([P+](Cc2ccccn2)(c2ccccc2)c2ccccc2)cc1,C24H21NP+,1,355.14788918890207,Triphenyl(2-pyridylmethyl)phosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,KAYCSCULGYYNFT,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
KBNPIBOOPFUXEM,c1ccc2[nH]cnc2c1,C12H16N2,0,189.13862497881198,"2-isopropyl-5,6-dimethyl-1H-benzimidazole",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,False,False,False,KBNPIBOOPFUXEM,2025-01-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,,,,,False,False
KBOPZPXVLCULAV,c1ccccc1,C7H7NO3,0,154.049869550812,5-Aminosalicylic acid,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,KBOPZPXVLCULAV,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,19.0,19.0,150.0,train,False,False
KCXZNSGUUQJJTR,c1ccccc1,C20H30O4,0,335.221685906812,Dihexyl phthalate,10,10;20;30;40;50;60;70;80;90,9,V,True,True,False,KCXZNSGUUQJJTR,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,10.0,10.0,90.0,train,False,False
KDCGOANMDULRCW,c1ncc2nc[nH]c2n1,C5H4N4,0,121.05087259481199,Purine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,KDCGOANMDULRCW,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,18.0,17.0,100.0,train,False,False
KDLRVYVGXIQJDK,O=C(NCC1CCCCO1)C1CCCN1,C18H33ClN2O5S,0,425.187147302812,Clindamycin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,KDLRVYVGXIQJDK,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,19.0,12.0,110.0,val,False,False
KEYWXKLGZZGHMT,c1ccc(N=Nc2cccc3ccccc23)cc1,C16H12N2O7S2,0,409.0158691908118,Food Yellow 3 free acid,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,False,False,False,KEYWXKLGZZGHMT,2025-01-17,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,,,,,False,False
KHWCHTKSEGGWEX,c1ncc2ncn(C3CCCO3)c2n1,C10H14N5O6P,0,332.07544626481206,2`-Deoxyadenosine 5`-monophosphate,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,KHWCHTKSEGGWEX,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,14.0,14.0,150.0,train,False,False
KHZRTXVUEZJYNE,c1ccc(N=Nc2ccccc2)cc1,C17H15Cl2N5O2,0,392.067556546812,Disperse Orange 37,9,10;20;30;40;50;60;70;80,8,V,True,True,False,KHZRTXVUEZJYNE,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,8.0,8.0,80.0,train,False,False
KIEDNEWSYUYDSN,O=C1CCON1Cc1ccccc1,C12H14ClNO2,0,240.07858283481198,Clomazone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,KIEDNEWSYUYDSN,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,13.0,10.0,50.0,train,False,False
KIKARNYYJSEROI,O=C1OC2(C=C1c1ccccc1)CCCCC2,C15H14Cl2O3,0,313.039276134812,Spirodiclofen-enol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,KIKARNYYJSEROI,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,14.0,14.0,150.0,train,False,False
KJONHKAYOJNZEC,O=C1CN=C(c2ccccc2)c2ccccc2N1,C15H11N3O3,0,282.08731767881204,Nitrazepam,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,KJONHKAYOJNZEC,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,18.0,15.0,150.0,train,False,False
