library,SpectrumID,Compound_Name,Adduct,Instrument,Ion_Mode,Precursor_MZ,Smiles,create_time,key
LDB_POSITIVE,CCMSLIB00005720147,Methoxyhaemoventosine,[2M+Na],qTof,Positive,691.128,Oc1c2c([C@@H](OC)[C@H](C)OC2=O)c(O)c2c1C(=O)C=C(OC)C2=O,2020-03-23 11:27:32.0,WPHIVUBMBWBSCK
LDB_NEGATIVE,CCMSLIB00004751209,"""2,4,6-Trihydroxyacetophenone""",M-H,qTof,Negative,167.034,CC(C1=C(O)C=C(O)C=C1O)=O,2019-01-28 06:39:33.0,XLEYFDVVXLMULC
LDB_NEGATIVE,CCMSLIB00004751210,Fumaric acid ,M-H,qTof,Negative,115.004,C(=C/C(=O)O)\C(=O)O,2019-01-28 06:39:33.0,VZCYOOQTPOCHFL
LDB_NEGATIVE,CCMSLIB00004751211,Acetylportentol,M+FA-H,qTof,Negative,397.184,CC1C(OC2(C(C3C(C(=O)C2(C(=O)O3)C)C)C)C(C1OC(=O)C)C)C,2019-01-28 06:39:33.0,CMTSHPFXBUQFIX
LDB_NEGATIVE,CCMSLIB00004751212,Portentol,M+FA-H,qTof,Negative,355.174,CC1C(OC2(C(C1O)C)C(C3C(C(=O)C2(C(=O)O3)C)C)C)C,2019-01-28 06:39:33.0,CVPVGRDVSAJUQS
LDB_NEGATIVE,CCMSLIB00004751213,Dihydromuronic acid,M-H,qTof,Negative,367.246,CC(CCCCCCCCCCCCC[C@@H]1C(C(C)C(O1)=O)C(O)=O)=O,2019-01-28 06:39:33.0,SPGPUDJMXMJNCU
LDB_NEGATIVE,CCMSLIB00004751214,Dihidroprotolichesterinic acid,M-H,qTof,Negative,325.236,CCCCCCCCCCCCC[C@@H]1[C@H](C(C)C(O1)=O)C(O)=O,2019-01-28 06:39:33.0,WLGALFYTFVOQPY
LDB_NEGATIVE,CCMSLIB00004751215,Lepranthin,M+FA-H,qTof,Negative,705.326,CC(OC(CC(CC(C(C)C(O)C(C)C1=O)OC(C)=O)OC(C(C(C(C(CC(O1)CC(OC(C)=O)C)OC(C)=O)C)O)C)=O)C)=O,2019-01-28 06:39:33.0,CRDXHRLAQBVBTF
LDB_NEGATIVE,CCMSLIB00004751216,Bourgeanic acid,M-H,qTof,Negative,385.292,CC[C@@H](C)C[C@@H](C)[C@@H]([C@H](C)C(=O)O[C@@H]([C@H](C)C[C@H](C)CC)[C@H](C)C(=O)O)O,2019-01-28 06:39:33.0,ZQEUMOKDJCSNHB
LDB_NEGATIVE,CCMSLIB00004751217,Caperatic acid,M-H,qTof,Negative,401.251,CCCCCCCCCCCCCCC(C(=O)O)C(CC(=O)OC)(C(=O)O)O,2019-01-28 06:39:33.0,HMJJWFFZRCLIDN
LDB_NEGATIVE,CCMSLIB00004751218,Lichesterylic acid,M-H,qTof,Negative,297.241,CCCCCCCCCCCCCC(CC(C(O)=O)C)=O,2019-01-28 06:39:33.0,FYKXUGIGKHKTDH
LDB_NEGATIVE,CCMSLIB00004751219,Volemitol,M-H,qTof,Negative,211.082,OC[C@](O)([H])[C@](O)([H])C(O)[C@@](O)([H])[C@@](O)([H])CO,2019-01-28 06:39:33.0,OXQKEKGBFMQTML
LDB_NEGATIVE,CCMSLIB00004751220,"""5,7-Dihydroxy-2,6,8-trimethylchromone""",M-H,qTof,Negative,219.065,O=C1C=C(C)OC2=C1C(O)=C(C)C(O)=C2C,2019-01-28 06:39:33.0,ODNMTIVRLHXQTE
LDB_NEGATIVE,CCMSLIB00004751221,Eugenitin,M-H,qTof,Negative,219.06,CC1=CC(=O)C2=C(C(=C(C=C2O1)OC)C)O,2019-01-28 06:39:33.0,RGTSAUBIQAKKLC
LDB_NEGATIVE,CCMSLIB00004751222,Eugenitol,M-H,qTof,Negative,205.049,CC1=CC(=O)C2=C(C(=C(C=C2O1)O)C)O,2019-01-28 06:39:33.0,HMAUJNAGOIPKDG
LDB_NEGATIVE,CCMSLIB00004751223,Galapagin,M+FA-H,qTof,Negative,469.129,O[C@H]1[C@H](O)[C@@H](O)[C@H](OC2=C(C)C(OC(C)=CC3=O)=C3C(O)=C2C)O[C@@H]1COC(C)=O,2019-01-28 06:39:33.0,NJRLDXGREKHXGV
LDB_NEGATIVE,CCMSLIB00004751224,Isoeugenitol,M-H,qTof,Negative,205.049,CC1=CC(C2=C(C(C)=C(O)C=C2O)O1)=O,2019-01-28 06:39:33.0,XSSGQRFNGHRFBC
LDB_NEGATIVE,CCMSLIB00004751225,Lepraric acid,2M-H,qTof,Negative,723.183,CC1=CC(=O)C2=C(C(=C(C=C2O1)OC)COC(=O)/C=C(\C)/CC(=O)O)O,2019-01-28 06:39:33.0,JSLBEJMNMZJONS
LDB_NEGATIVE,CCMSLIB00004751226,Lobodirin,M-H,qTof,Negative,493.127,CC1=CC(=O)C2=C(O1)C(=C(C=C2O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C)O)OC(=O)C)OC(=O)C)C,2019-01-28 06:39:33.0,HXFPGPYWXWMQDG
LDB_NEGATIVE,CCMSLIB00004751227,"""2,4-Dichlor-3,6-di-O-methylnorlichexanthone""",M-H,qTof,Negative,352.99,O=C(C1=C(C(Cl)=C(OC)C(Cl)=C1O)O2)C3=C2C=C(OC)C=C3C,2019-01-28 06:39:33.0,ZPLILIOXZHNNLY
LDB_NEGATIVE,CCMSLIB00004751228,Mollin,M+FA-H,qTof,Negative,455.108,O[C@H]1[C@H](O)[C@@H](OC(C)=O)[C@H](OC2=CC(OC(C)=CC3=O)=C3C(O)=C2C)O[C@@H]1CO,2019-01-28 06:39:33.0,LBPJJBJKHHBVBI
LDB_NEGATIVE,CCMSLIB00004751229,Roccellin,M+FA-H,qTof,Negative,497.124,O=C(C)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](COC(C)=O)O[C@H]1OC2=CC(OC(C)=CC3=O)=C3C(O)=C2C,2019-01-28 06:39:33.0,AFCAWRFTSGVRQA
LDB_NEGATIVE,CCMSLIB00004751230,Rupicolin (sordidone),M-H,qTof,Negative,239.009,CC1=CC(=O)C2=C(O1)C(=C(C(=C2O)C)O)Cl,2019-01-28 06:39:33.0,OFIWISPGMYFUGQ
LDB_NEGATIVE,CCMSLIB00004751231,Acetylloboridin,M-H,qTof,Negative,535.138,CC1=CC(C2=C(C(C)=C(O[C@H]3[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O3)C=C2O)O1)=O,2019-01-28 06:39:33.0,NWASWCGVBSEDJX
LDB_NEGATIVE,CCMSLIB00004751232,Isoevernic acid,M-H,qTof,Negative,181.049,O=C(O)C1=C(C)C=C(O)C=C1OC,2019-01-28 06:39:33.0,HKYUPCAKFRQXJI
LDB_NEGATIVE,CCMSLIB00004751233,"""3,5-Dichlororsellinic acid""",M-H,qTof,Negative,234.955,O=C(O)C1=C(C)C(Cl)=C(O)C(Cl)=C1O,2019-01-28 06:39:33.0,QZKUNAATQJYHIC
LDB_NEGATIVE,CCMSLIB00004751234,Alectorialic acid,M-H,qTof,Negative,375.07,CC1=C(C(O)=C(C=O)C(O)=C1)C(OCC2=CC(O)=C(C)C(O)=C2C(O)=O)=O,2019-01-28 06:39:33.0,AUHQGXIVPHNDEE
LDB_NEGATIVE,CCMSLIB00004751235,Barbatolic acid,M-H,qTof,Negative,389.05,CC1=C(C(O)=C(C=O)C(O)=C1)C(OCC2=CC(O)=C(C=O)C(O)=C2C(O)=O)=O,2019-01-28 06:39:33.0,QAUIZXBSXBMGCF
LDB_NEGATIVE,CCMSLIB00004751236,5-chlorodivaricatic acid,M-H,qTof,Negative,421.1,OC1=C(C(O)=O)C(CCC)=CC(OC(C2=C(O)C=C(OC)C(Cl)=C2CCC)=O)=C1,2019-01-28 06:39:33.0,OPCWRYYYOJWUDI
LDB_NEGATIVE,CCMSLIB00004751237,Anziaic acid,M-H,qTof,Negative,429.186,CCCCCC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)CCCCC)C(=O)O)O)O)O,2019-01-28 06:39:33.0,BEFYPHLCGVCBFF
LDB_NEGATIVE,CCMSLIB00004751238,Arthoniaic acid,M-H,qTof,Negative,527.2,CCCCCC(=O)CC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)CC(=O)CCCCC)C(=O)O)OC)O)O,2019-01-28 06:39:33.0,DGXLEDCXMIJNPJ
LDB_NEGATIVE,CCMSLIB00004751239,Atranorin,M-H,qTof,Negative,373.094,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)OC)O)C)O)C=O)O,2019-01-28 06:39:33.0,YLOYKYXNDHOHHT
LDB_NEGATIVE,CCMSLIB00004751240,Baeomycesic acid,M-H,qTof,Negative,373.083,CC1=CC(=C(C(=C1C(=O)O)O)C)OC(=O)C2=C(C(=C(C=C2C)OC)C=O)O,2019-01-28 06:39:33.0,DUIBXZLCROUOFD
LDB_NEGATIVE,CCMSLIB00004751241,Barbatic acid,M-H,qTof,Negative,359.109,CC1=CC(OC(C2=C(O)C(C)=C(OC)C=C2C)=O)=C(C)C(O)=C1C(O)=O,2019-01-28 06:39:33.0,NMKBRSYSHBPUPY
LDB_NEGATIVE,CCMSLIB00004751242,Chloroatranorin,M-H,qTof,Negative,407.055,CC1=CC(=C(C(=C1C(=O)OC)O)C)OC(=O)C2=C(C(=C(C(=C2O)C=O)O)Cl)C,2019-01-28 06:39:33.0,ABZLZZCDSLOCNF
LDB_NEGATIVE,CCMSLIB00004751243,Diffractaic acid,M-H,qTof,Negative,373.124,CC1=CC(=C(C(=C1C(=O)O)O)C)OC(=O)C2=C(C(=C(C=C2C)OC)C)OC,2019-01-28 06:39:33.0,MIJKZXWOOXIEEU
LDB_NEGATIVE,CCMSLIB00004751244,Diploschistesic acid,M-H,qTof,Negative,333.063,CC1=CC(=CC(=C1C(=O)O)O)OC(=O)C2=C(C(=C(C=C2C)O)O)O,2019-01-28 06:39:33.0,UPYXFRYWDWLGRX
LDB_NEGATIVE,CCMSLIB00004751245,Erythrin,M-H,qTof,Negative,421.108,CC1=CC(O)=CC(O)=C1C(OC2=CC(O)=C(C(OC[C@@H](O)[C@@H](O)CO)=O)C(C)=C2)=O,2019-01-28 06:39:33.0,BUBBEHCXSMCYNY
LDB_NEGATIVE,CCMSLIB00004751246,Evernic acid,M-H,qTof,Negative,331.082,CC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)C)C(=O)O)O)O)OC,2019-01-28 06:39:33.0,GODLCSLPZIBRMG
LDB_NEGATIVE,CCMSLIB00004751247,Glomellic acid,M-H,qTof,Negative,471.159,OC1=C(C(OC2=CC(O)=C(C(O)=O)C(CC(CCC)=O)=C2)=O)C(CC(CCC)=O)=CC(OC)=C1,2019-01-28 06:39:33.0,QZZMDINWSWWNKM
LDB_NEGATIVE,CCMSLIB00004751248,Glomelliferic acid,M-H,qTof,Negative,457.179,OC1=C(C(OC2=CC(O)=C(C(O)=O)C(CCCCC)=C2)=O)C(CC(CCC)=O)=CC(OC)=C1,2019-01-28 06:39:33.0,PKLMGLZTAHCGBQ
LDB_NEGATIVE,CCMSLIB00004751249,Haemathamnolic acid,M-H,qTof,Negative,403.068,CC1=CC(OC)=C(C=O)C(O)=C1C(OC2=C(C)C(C(O)=O)=C(O)C(C=O)=C2O)=O,2019-01-28 06:39:33.0,KTZXEYGDCLLQMH
LDB_NEGATIVE,CCMSLIB00004751250,Imbricaric acid,M-H,qTof,Negative,415.178,OC1=C(C(OC2=CC(CCC)=C(C(O)=O)C(O)=C2)=O)C(CCCCC)=CC(OC)=C1,2019-01-28 06:39:33.0,QXDIHIOKSGGXLD
LDB_NEGATIVE,CCMSLIB00004751251,Lecanoric acid,M-H,qTof,Negative,317.062,OC1=C(C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O)C(C)=CC(O)=C1,2019-01-28 06:39:33.0,HEMSJKZDHNSSEW
LDB_NEGATIVE,CCMSLIB00004751252,Merochlorophaeic acid,M-H,qTof,Negative,445.179,O=C(OC1=C(O)C=C(CCCCC)C(C(O)=O)=C1O)C(C(CCC)=CC(OC)=C2)=C2OC,2019-01-28 06:39:33.0,AAKHGLJWUOZNTQ
LDB_NEGATIVE,CCMSLIB00004751253,Nephroarctin,M-H,qTof,Negative,371.115,CC1=C(C(O)=C(C=O)C(O)=C1C=O)C(OC2=C(C)C(C)=CC(OC)=C2C)=O,2019-01-28 06:39:33.0,COJRBNIKTUZKMH
LDB_NEGATIVE,CCMSLIB00004751254,Olivetoric acid,M-H,qTof,Negative,471.194,OC1=CC(OC(C(C(O)=CC(O)=C2)=C2CC(CCCCC)=O)=O)=CC(CCCCC)=C1C(O)=O,2019-01-28 06:39:33.0,VZPLPGICHZXOCQ
LDB_NEGATIVE,CCMSLIB00004751255,Perlatolic acid,M-H,qTof,Negative,443.2,OC1=C(C(OC2=CC(CCCCC)=C(C(O)=C2)C(O)=O)=O)C(CCCCC)=CC(OC)=C1,2019-01-28 06:39:33.0,UTAQXQVSEKIWBB
LDB_NEGATIVE,CCMSLIB00004751256,Planaic acid,M-H,qTof,Negative,471.23,OC(C(C(OC)=C1)=C(CCCCC)C=C1OC(C(C(CCCCC)=CC(OC)=C2)=C2OC)=O)=O,2019-01-28 06:39:33.0,FNJKTDQIJKLZGZ
LDB_NEGATIVE,CCMSLIB00004751257,Pseudocyphellarin A,M-H,qTof,Negative,401.114,OC1=C(C(OC2=C(C)C(C)=C(C(O)=C2C)C(OC)=O)=O)C(C)=C(C)C(O)=C1C=O,2019-01-28 06:39:33.0,UHFZDRSLNDPMRZ
LDB_NEGATIVE,CCMSLIB00004751258,Scrobiculin,M-H,qTof,Negative,417.15,OC1=C(C(OC2=C(O)C=C(C(C(OC)=O)=C2O)CCC)=O)C(CCC)=CC(OC)=C1,2019-01-28 06:39:33.0,CFXORXZRGPTGFD
LDB_NEGATIVE,CCMSLIB00004751259,Sekikaic acid,M-H,qTof,Negative,417.149,OC1=C(C(OC2=C(OC)C=C(C(C(O)=O)=C2O)CCC)=O)C(CCC)=CC(OC)=C1,2019-01-28 06:39:33.0,CPHXGYQLOSNELY
LDB_NEGATIVE,CCMSLIB00004751260,Sphaerophorin,M-H,qTof,Negative,415.171,OC1=C(C(OC2=CC(CCCCCCC)=C(C(O)=C2)C(O)=O)=O)C(C)=CC(OC)=C1,2019-01-28 06:39:33.0,LNAYIVMXSQCRRC
LDB_NEGATIVE,CCMSLIB00004751261,Squamatic acid,M-H,qTof,Negative,389.078,OC1=C(C(OC2=CC(C)=C(C(O)=C2C)C(O)=O)=O)C(C)=CC(OC)=C1C(O)=O,2019-01-28 06:39:33.0,WCWYEXBIRSSVGF
LDB_NEGATIVE,CCMSLIB00004751262,Stenosporic acid,M-H,qTof,Negative,415.171,OC1=C(C(OC2=CC(CCCCC)=C(C(O)=C2)C(O)=O)=O)C(CCC)=CC(OC)=C1,2019-01-28 06:39:33.0,XZVFRLDHIHBLGT
LDB_NEGATIVE,CCMSLIB00004751263,Tumidulin,M-H,qTof,Negative,399.003,CC1=CC(=CC(=C1C(=O)OC)O)OC(=O)C2=C(C(=C(C(=C2O)Cl)O)Cl)C,2019-01-28 06:39:33.0,CSRJYVIKHJFLSA
LDB_NEGATIVE,CCMSLIB00004751264,"""3,5-Dichloro-2-O-methylanziaic acid""",M-H,qTof,Negative,511.123,OC1=C(Cl)C(CCCCC)=C(C(OC2=CC(OC)=C(C(CCCCC)=C2)C(O)=O)=O)C(O)=C1Cl,2019-01-28 06:39:33.0,IDRJMRKONACJDM
LDB_NEGATIVE,CCMSLIB00004751265,3-Chlorodivaricatic acid,M-H,qTof,Negative,421.101,OC1=C(C(O)=O)C(CCC)=CC(OC(C2=C(O)C(Cl)=C(OC)C=C2CCC)=O)=C1,2019-01-28 06:39:33.0,WVJIULQLWBXJKO
LDB_NEGATIVE,CCMSLIB00004751266,Cryptochlorophaeic acid,M-H,qTof,Negative,459.197,CCCCCC1=CC(=CC(=C1C(=O)OC2=C(C=C(C(=C2O)C(=O)O)CCCCC)O)OC)O,2019-01-28 06:39:33.0,LPYVRTMCNJPGMF
LDB_NEGATIVE,CCMSLIB00004751267,Divaricatic acid,M-H,qTof,Negative,387.141,CCCC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)CCC)C(=O)O)O)O)OC,2019-01-28 06:39:33.0,FSRDIJIAQPSMMR
LDB_NEGATIVE,CCMSLIB00004751268,Miriquidic acid,M-H,qTof,Negative,457.181,OC1=CC(OC(C(C(O)=CC(OC)=C2)=C2CCC(CC)=O)=O)=CC(CCCCC)=C1C(O)=O,2019-01-28 06:39:33.0,UCYIOAVHQGSYLP
LDB_NEGATIVE,CCMSLIB00004751269,Decarboxythamnolic acid,M-H,qTof,Negative,375.073,CC1=CC(=C(C(=C1OC(=O)C2=C(C(=C(C=C2C)OC)C(=O)O)O)O)C=O)O,2019-01-28 06:39:33.0,JQHGZAGUFPJYDL
LDB_NEGATIVE,CCMSLIB00004751270,Thamnolic acid,M-H,qTof,Negative,419.063,OC1=C(C(OC2=C(O)C(C=O)=C(C(C(O)=O)=C2C)O)=O)C(C)=CC(OC)=C1C(O)=O,2019-01-28 06:39:33.0,RNCJCRJLNVRWJX
LDB_NEGATIVE,CCMSLIB00004751271,Crustinic acid,M-H,qTof,Negative,483.087,CC1=C(C(O)=CC(O)=C1)C(OC2=CC(O)=C(C(OC3=C(C)C(C(O)=O)=C(O)C=C3O)=O)C(C)=C2)=O,2019-01-28 06:39:33.0,PXEWPVIKVBSHLU
LDB_NEGATIVE,CCMSLIB00004751272,Ovoic acid,M-H,qTof,Negative,481.101,CC1=C(C(O)=CC(O)=C1)C(OC2=CC(OC)=C(C(OC3=CC(O)=C(C(O)=O)C(C)=C3)=O)C(C)=C2)=O,2019-01-28 06:39:33.0,BXLGBRLDRRZQKR
LDB_NEGATIVE,CCMSLIB00004751273,Umbilicaric acid,M-H,qTof,Negative,481.108,CC1=C(C(OC)=CC(O)=C1)C(OC2=CC(O)=C(C(OC3=CC(O)=C(C(O)=O)C(C)=C3)=O)C(C)=C2)=O,2019-01-28 06:39:33.0,RLRCNRNYRSKNOO
LDB_NEGATIVE,CCMSLIB00004751274,Gyrophoric acid,M-H,qTof,Negative,467.085,CC1=C(C(O)=CC(O)=C1)C(OC2=CC(O)=C(C(OC3=CC(O)=C(C(O)=O)C(C)=C3)=O)C(C)=C2)=O,2019-01-28 06:39:33.0,ATQPZSQVWCPVGV
LDB_NEGATIVE,CCMSLIB00004751275,Argopsin,M-H,qTof,Negative,395.009,CC1=C(C(O2)=C(C=O)C(O)=C1Cl)C(OC3=C2C(C)=C(Cl)C(OC)=C3C)=O,2019-01-28 06:39:33.0,SNNDIPJEAQAKTJ
LDB_NEGATIVE,CCMSLIB00004751276,Caloploicin,M-H,qTof,Negative,400.964,CC1=C(C(O2)=C(Cl)C(O)=C1Cl)C(OC3=C2C(C)=C(Cl)C(OC)=C3C)=O,2019-01-28 06:39:33.0,MTWNEIGWRWQLFS
LDB_NEGATIVE,CCMSLIB00004751277,Cetraric acid,M-H,qTof,Negative,401.076,CC1=C(C(O2)=C(C=O)C(O)=C1)C(OC3=C2C(C)=C(C(O)=O)C(O)=C3COCC)=O,2019-01-28 06:39:33.0,SPLUKWYWJOQKMJ
LDB_NEGATIVE,CCMSLIB00004751278,Chlorovirensic acid,M-H,qTof,Negative,391.024,O=C1C2=C(C(Cl)=C(C(C=O)=C2OC(C(C)=C(C(O)=C3C)C(O)=O)=C3O1)O)C,2019-01-28 06:39:33.0,NLEQXKZDZFGBFP
LDB_NEGATIVE,CCMSLIB00004751279,Colensoic acid,M-H,qTof,Negative,441.187,O=C(OC1=C2C(CCCCC)=C(C(O)=O)C(O)=C1)C(C(O2)=CC(OC)=C3)=C3CCCCC,2019-01-28 06:39:33.0,RWVJYKHAFMWADK
LDB_NEGATIVE,CCMSLIB00004751280,Constictic acid,M-H,qTof,Negative,401.048,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C4=C(C(=C3CO)O)C(=O)OC4O)C=O)OC,2019-01-28 06:39:33.0,FYPCEUKJORJHDL
LDB_NEGATIVE,CCMSLIB00004751281,Dechlorodiploicin,M-H,qTof,Negative,386.948,O=C1OC2=C(C(C)=C(Cl)C(OC)=C2)OC3=C(Cl)C(O)=C(Cl)C(C)=C31,2019-01-28 06:39:33.0,XEDMLQPKKYHCKK
LDB_NEGATIVE,CCMSLIB00004751282,Diploicin,M-H,qTof,Negative,420.908,O=C(C1=C(C)C(Cl)=C(O)C(Cl)=C1O2)OC3=C2C(C)=C(Cl)C(OC)=C3Cl,2019-01-28 06:39:33.0,AXZCNBVMHHTPKA
LDB_NEGATIVE,CCMSLIB00004751283,Eriodermin,M-H,qTof,Negative,380.982,O=C(C1=C(C)C(Cl)=C(O)C(C=O)=C1O2)OC3=C2C(C)=C(Cl)C(OC)=C3,2019-01-28 06:39:33.0,HZFIZEFIKOIHGY
LDB_NEGATIVE,CCMSLIB00004751284,Fumarprotocetraric acid,M-H,qTof,Negative,471.057,O=C(C1=C(C)C=C(O)C(C=O)=C1O2)OC3=C2C(C)=C(C(O)=O)C(O)=C3COC(/C=C/C(O)=O)=O,2019-01-28 06:39:33.0,VEGGRTFDFMUBPD
LDB_NEGATIVE,CCMSLIB00004751285,Acetylhaemoventosine,M-H,qTof,Negative,345.06,O=C(C1=C(C2=O)C(O)=C(C3=C1OC(C)=O)C[C@@H](OC3=O)C)C=C2OC,2019-01-28 06:39:33.0,QADZPCBQWKTAKP
LDB_NEGATIVE,CCMSLIB00004751286,Lividic acid,M-H,qTof,Negative,499.191,O=C(C1=C(CC(CCCCC)=O)C=C(OC)C(O)=C1O2)OC3=C2C(CCCCC)=C(C(O)=O)C(O)=C3,2019-01-28 06:39:33.0,YFNNJORBJZUGCV
LDB_NEGATIVE,CCMSLIB00004751287,Lobaric acid,M-H,qTof,Negative,455.165,O=C(C1=C(C(CCCC)=O)C=C(OC)C=C1O2)OC3=C2C(CCCCC)=C(C(O)=O)C(O)=C3,2019-01-28 06:39:33.0,JHEWMLHQNRHTQX
LDB_NEGATIVE,CCMSLIB00004751288,Nornotatic acid,M-H,qTof,Negative,329.064,O=C(C1=C(C)C=C(O)C(C)=C1O2)OC3=C2C(C)=C(C(O)=O)C(O)=C3,2019-01-28 06:39:33.0,HETZRHDDRHBPKX
LDB_NEGATIVE,CCMSLIB00004751289,Notatic acid,M-H,qTof,Negative,343.079,O=C(C1=C(C)C=C(OC)C(C)=C1O2)OC3=C2C(C)=C(C(O)=O)C(O)=C3,2019-01-28 06:39:33.0,IXEVSIMCIWOSQO
LDB_NEGATIVE,CCMSLIB00004751290,Pannarin,M-H,qTof,Negative,361.037,O=C(C1=C(C)C(Cl)=C(O)C(C=O)=C1O2)OC3=C2C(C)=CC(OC)=C3C,2019-01-28 06:39:33.0,LVGKNESDSKGROR
LDB_NEGATIVE,CCMSLIB00004751291,Physodalic acid,M-H,qTof,Negative,415.057,O=C(C1=C(C)C=C(O)C(C=O)=C1O2)OC3=C2C(C)=C(C(O)=O)C(O)=C3COC(C)=O,2019-01-28 06:39:33.0,SKXNIRUDASOCCN
LDB_NEGATIVE,CCMSLIB00004751292,Protocetraric acid,M-H,qTof,Negative,373.048,O=C(C1=C(C)C=C(O)C(C=O)=C1O2)OC3=C2C(C)=C(C(O)=O)C(O)=C3CO,2019-01-28 06:39:33.0,VOXMONAUSQZPTP
LDB_NEGATIVE,CCMSLIB00004751293,Stictic acid,M-H,qTof,Negative,385.047,O=C(C1=C(C)C=C(OC)C(C=O)=C1O2)OC3=C2C(C4O)=C(C(O4)=O)C(O)=C3C,2019-01-28 06:39:33.0,SKCUFZLDTAYNBZ
LDB_NEGATIVE,CCMSLIB00004751294,Succinprotocetraric acid,M-H,qTof,Negative,473.057,O=C(C1=C(C)C=C(O)C(C=O)=C1O2)OC3=C2C(C)=C(C(O)=O)C(O)=C3COC(CCC(O)=O)=O,2019-01-28 06:39:33.0,ROISWLBRDLJEFL
LDB_NEGATIVE,CCMSLIB00004751295,Variolaric acid,M-H,qTof,Negative,313.032,O=C(C1=C(C)C=C(O)C=C1O2)OC3=C2C(O)=C(C(OC4)=O)C4=C3,2019-01-28 06:39:33.0,LPUOVEFMUOQBFV
LDB_NEGATIVE,CCMSLIB00004751296,Virensic acid,M-H,qTof,Negative,357.058,O=C(C1=C(C)C=C(O)C(C=O)=C1O2)OC3=C2C(C)=C(C(O)=O)C(O)=C3C,2019-01-28 06:39:33.0,FOKAHYDSEWGOHN
LDB_NEGATIVE,CCMSLIB00004751297,Virensic acid,M+FA-H,qTof,Negative,403.1,O=C(C1=C(C)C=C(O)C(C=O)=C1O2)OC3=C2C(C)=C(C(O)=O)C(O)=C3C,2019-01-28 06:39:33.0,FOKAHYDSEWGOHN
LDB_NEGATIVE,CCMSLIB00004751298,3-Methoxycolensoic acid,M-H,qTof,Negative,471.196,O=C(C1=C(CCCCC)C=C(OC)C(OC)=C1O2)OC3=C2C(CCCCC)=C(C(O)=O)C(O)=C3,2019-01-28 06:39:33.0,GHBZVNHEVHMKOB
LDB_NEGATIVE,CCMSLIB00004751299,Alpha-collatolic acid,M-H,qTof,Negative,525.206,O=C(OC1=C2C(C[C@@]3(O)CCCCC)=C(C(O3)=O)C(O)=C1)C(C(O2)=CC(OC)=C4)=C4CC(CCCCC)=O,2019-01-28 06:39:33.0,DQYWDDCXRXABIH
LDB_NEGATIVE,CCMSLIB00004751300,Alpha-Alectoronic acid,M-H,qTof,Negative,511.191,O=C(OC1=C2C(CC(CCCCC)=O)=C(C(O)=O)C(O)=C1)C(C(O2)=CC(O)=C3)=C3CC(CCCCC)=O,2019-01-28 06:39:33.0,ZDIOCINAHISORH
LDB_NEGATIVE,CCMSLIB00004751301,3-Dechloro-4-O-methyldiploicin,M-H,qTof,Negative,400.97,O=C(C1=C(C)C(Cl)=C(OC)C=C1O2)OC3=C2C(C)=C(Cl)C(OC)=C3Cl,2019-01-28 06:39:33.0,HEZSUFJPGFDKIG
LDB_NEGATIVE,CCMSLIB00004751302,Gangaleoidin,M-H,qTof,Negative,411.0,O=C(C1=C(C)C(Cl)=C(O)C(Cl)=C1O2)OC3=C2C(C)=C(C(OC)=O)C(OC)=C3,2019-01-28 06:39:33.0,RPHAAJGBADUATP
LDB_NEGATIVE,CCMSLIB00004751303,3-Hydroxycolensoic acid,M-H,qTof,Negative,457.182,O=C(C1=C(CCCCC)C=C(OC)C(O)=C1O2)OC3=C2C(CCCCC)=C(C(O)=O)C(O)=C3,2019-01-28 06:39:33.0,VZPSCITXDMDLDC
LDB_NEGATIVE,CCMSLIB00004751304,3-Hydroxyphysodic acid,M-H,qTof,Negative,485.176,O=C(C1=C(CC(CCCCC)=O)C=C(O)C(O)=C1O2)OC3=C2C(CCCCC)=C(C(O)=O)C(O)=C3,2019-01-28 06:39:33.0,BQHHNAPTXQOPBW
LDB_NEGATIVE,CCMSLIB00004751305,Hypoprotocetraric acid,M-H,qTof,Negative,343.079,O=C(C1=C(C)C=C(O)C(C)=C1O2)OC3=C2C(C)=C(C(O)=O)C(O)=C3C,2019-01-28 06:39:33.0,CFPLLTGKDKZLIH
LDB_NEGATIVE,CCMSLIB00004751306,Physodic acid,M-H,qTof,Negative,469.181,O=C(C1=C(CC(CCCCC)=O)C=C(O)C=C1O2)OC3=C2C(CCCCC)=C(C(O)=O)C(O)=C3,2019-01-28 06:39:33.0,KVTYWHGIZSCFLG
