key,scaffold_group,name,smiles,labs,instrument_types,instrument_models,n_records,ce_strings_by_lab,max_distinct_ce_strings_within_one_lab,max_distinct_single_numeric_ce_within_one_lab,mh_in_dev_range,parent_formal_charge,n_fragments_raw,in_msg15_any,msg15_folds,in_msg15_simchallenge,scaffold_in_msg15,in_muru_registry,in_muru_registry_direct,muru_exposed_populations,scaffold_in_muru_registry,in_study2_pop,scaffold_in_study2_pop,in_comparator_pop,scaffold_in_comparator_pop,in_msnlib_9lib,in_msnlib_v1_0,in_multims2_reserved,msg15_keys_same_formula,msg15_keys_same_formula_and_scaffold,pass_C,pass_B
ORHBXUUXSCNDEV,O=c1ccc2ccccc2o1,Umbelliferone,C1=CC(=CC2=C1C=CC(=O)O2)O,MC19;MC20,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300;NOT_FETCHED;Thermo Scientific Q-Exactive Focus",7,"{""MC19"": [""45eV""], ""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,3,False,False
OSGOFHLDKWJHDO,O=C1CC2C=C3CCCCC3CC2O1,Alantolactone-Cysteine,O=C(O)[C@@H](N)CSCC1C(=O)O[C@@H]2C[C@@]3(C)CCCC(C)C3=C[C@H]12,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
OTBHHUPVCYLGQO,__ACYCLIC__OTBHHUPVCYLGQO,NORSPERMIDINE,NCCCNCCCN,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,False,False,False,1,1,False,False
OTCCIMWXFLJLIA,__ACYCLIC__OTCCIMWXFLJLIA,N-Acetyl-L-aspartic acid,CC(=O)N[C@@H](CC(O)=O)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
OTDVFDVEFZSECW,C=C1C(=O)OC2CC3CCCC=C3CC12,γ-Isoalantolactone,CC1=C2CC3C(CC2(CCC1)C)OC(=O)C3=C,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,5,0,True,True
OTGQIQQTPXJQRG,__ACYCLIC__OTGQIQQTPXJQRG,Stearoylethanolamide,CCCCCCCCCCCCCCCCCC(=O)NCCO,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,False,False,1,1,False,False
OTKJDMGTUTTYMP,__ACYCLIC__OTKJDMGTUTTYMP,Sphinganine,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,False,False,2,1,False,False
OTUCXMIQUNROBJ,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,Quercetin.Glc.Rha,c1(cc(c2c(c1)oc(c(c2=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)c1ccc(c(c1)O)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)C)O)O)O,MC15,LC-ESI-ITFT,q exactive focus thermo,1,"{""MC15"": [""30""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,20,2,False,False
OUYCCCASQSFEME,c1ccccc1,Tyrosine,C1=CC(=CC=C1CC(C(=O)O)N)O,MC19;MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300;NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",8,"{""MC19"": [""45eV""], ""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,4,False,False
OVBPIULPVIDEAO,O=c1nc[nH]c2ncc(CNc3ccccc3)nc12,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,False,True,True,LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;LCSB-NEG;LCSB-POS-V2-SPECTRA,True,False,False,False,False,True,True,False,1,0,False,False
OVRNDRQMDRJTHS,C1CCOCC1,N-ACETYLGLUCOSAMINE,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",3,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,2,1,False,False
OXGUCUVFOIWWQJ,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,Quercitrin,CC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,MC09;MC25,LC-ESI-ITFT;LC-ESI-QFT,"LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific);QE Focus, Thermo Scientfic; UPLC I-Class, Waters",2,"{""MC09"": [""15,30,45 (NCE)""], ""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,17,2,False,False
OYIFNHCXNCRBQI,__ACYCLIC__OYIFNHCXNCRBQI,2-Aminohexanedioic acid,C(CC(C(=O)O)N)CC(=O)O,MC19;MC22,LC-ESI-ITFT;LC-ESI-QFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",2,"{""MC19"": [""45eV""], ""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,1,False,False
PAYRUJLWNCNPSJ,c1ccccc1,ANILINE,NC1=CC=CC=C1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,2,1,False,False
PBHKMDBIOFKKFO,C=C1C(=O)OC2C=CC3CCC(CCC12)O3,"Niveusin A, 2-methylbutyrate",CC(CC)C(=O)O[C@@H]3C[C@@]1(C)O[C@@](O)(C[C@@H]1O)C(CO)=C[C@@H]2OC(=O)C(=C)[C@@H]23,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,2,0,True,True
PBLXBBMXBHJJMZ,C=C1C(=O)OC2C=CCCC3OC3CCC12,"Tagitinin E, 15-hydroxy",CC(C)C(=O)O[C@@H]2C[C@@]3(C)O[C@@H]3C[C@H](O)C(CO)=C[C@@H]1OC(=O)C(=C)[C@@H]12,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,2,0,True,True
PCMORTLOPMLEFB,c1ccccc1,Sinapic acid,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,MC19;MC25,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300;LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific)",2,"{""MC19"": [""45eV""], ""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,2,False,False
PDEJECFRCJOMEN,C=C1C(=O)OC2C=CCCC=CCCC12,Eupatolide,C/C/1=C\[C@@H]2[C@@H]([C@@H](C/C(=C/CC1)/C)O)C(=C)C(=O)O2,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,18,0,False,True
PDHAOJSHSJQANO,C(=Cc1ccccc1)c1ccccc1,oxyresveratrol,C1=CC(=C(C=C1O)O)C=CC2=CC(=CC(=C2)O)O,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),1,"{""MC25"": [""0.3""]}",1,1,True,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,True,False,8,2,False,False
PEFNSGRTCBGNAN,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,Luteolin-7-O-glucoside,OCC1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,MC09,LC-ESI-QFT,"QE Focus, Thermo Scientfic; UPLC I-Class, Waters",1,"{""MC09"": [""15,30,45 (NCE)""]}",1,0,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,17,5,False,False
PEWFWDOPJISUOK,O=c1ccc2cc3ccoc3cc2o1,Oxypeucedanin hydrate,CC(C)(C(COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,False,False,8,2,False,False
PFDUUKDQEHURQC,c1ccccc1,3-METHOXYTYROSINE,COC1=CC(CC(N)C(O)=O)=CC=C1O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,2,2,False,False
PFDVWJCSCYDRMZ,O=C(C=Cc1ccccc1)NCCCCN(CCCNC(=O)C=Cc1ccccc1)C(=O)C=Cc1ccccc1,Tri-coumaroyl spermidine,C1=CC(=CC=C1C=CC(=O)NCCCCN(CCCNC(=O)C=CC2=CC=C(C=C2)O)C(=O)C=CC3=CC=C(C=C3)O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""35eV""]}",1,1,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,True,False,False,1,1,False,False
PFGRPVJHGDUMMF,O=C1CC2CC=CCCC2O1,Tomentosin-Glutathione,O=C(O)[C@@H](N)CCC(=O)N[C@@H](CSCC1C(=O)O[C@@H]2CC(C)C(=CC[C@H]12)CCC(C)=O)C(=O)NCC(=O)O,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
PFNFFQXMRSDOHW,__ACYCLIC__PFNFFQXMRSDOHW,SPERMINE,NCCCNCCCCNCCCN,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
PFTAWBLQPZVEMU,c1ccc(C2CCc3ccccc3O2)cc1,Catechin,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,MC19;MC25,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300;LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific)",3,"{""MC19"": [""45eV""], ""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,1,False,False
PFXSSGQUYSAATP,C=C1C(=O)OC2C=CCCC3OC3CCC12,Leptocarpin,CC(CC)C(=O)O[C@@H]2C[C@@]3(C)O[C@@H]3C[C@H](OC(C)=O)C(CO)=C[C@@H]1OC(=O)C(=C)[C@@H]12,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,3,0,True,True
PHIHHTIYURVLDB,C(=Cc1c2c(cc3c1C(c1ccccc1)C(c1ccccc1)O3)OC(c1ccccc1)C2c1ccccc1)c1ccccc1,gnetin H,C1=CC(=CC=C1C=CC2=C3C(C(OC3=CC4=C2C(C(O4)C5=CC=C(C=C5)O)C6=CC(=CC(=C6)O)O)C7=CC=C(C=C7)O)C8=CC(=CC(=C8)O)O)O,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),2,"{""MC25"": [""0.3""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,1,0,True,True
PHIQHXFUZVPYII,__ACYCLIC__PHIQHXFUZVPYII,L-CARNITINE,C[N+](C)(C)C[C@H](O)CC([O-])=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
PHOQVHQSTUBQQK,O=C1CCCCO1,GLUCONOLACTONE,OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,2,1,False,False
PIEKAIPYEXIFHY,C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,"(20R,22R,25R)-3beta-Acetoxy-22,26-acetimino-5alpha-cholestan-16beta,20-diol",C[C@@H](CN1C(C)=O)CC[C@@H]1[C@](C)(O)[C@H]2[C@@H](O)C[C@@]3([H])[C@]4([H])CC[C@@]5([H])C[C@@H](OC(C)=O)CC[C@]5(C)[C@@]4([H])CC[C@]23C,MC01,APCI-ITFT,Orbitrap Elite,1,"{""MC01"": [""35 CID""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
PJLZBXXLWUWUOA,C1CCC2C(C1)CCC1C2CCC2C1CC1C2CC2CCCCN21,3beta-Ethylamino-5alpha-solanidan,C[C@@]12[C@](CC[C@]3([H])[C@]2([H])CC[C@@]4(C)[C@@]3([H])C[C@@]5([H])[C@]4([H])[C@H](C)[C@]6([H])N5C[C@@H](C)CC6)([H])C[C@@H](NCC)CC1,MC01,APCI-ITFT,Orbitrap Elite,1,"{""MC01"": [""35 CID""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,False,True
PKKMITFKYRCCOL,N=C(Cc1c[nH]c2ccccc12)SC1CCCCO1,1-Methoxy-3-indolylmethylglucosinolate,CON1C=C(C2=CC=CC=C21)CC(=NOS(=O)(=O)O)SC3C(C(C(C(O3)CO)O)O)O,MC15,LC-ESI-ITFT,q exactive focus thermo,1,"{""MC15"": [""30""]}",1,1,True,0,1,False,,False,False,True,True,V2-DEVELOPMENT-POPULATION;WUR-DEV-ANALYSIS;WUR-POS-IDENTITY,True,False,False,False,False,False,False,False,0,0,False,False
PKRPFNXROFUNDE,O=c1ccc2cc3ccoc3cc2o1,Byakangelicin,CC(C)(C(COC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",2,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
PLAPMLGJVGLZOV,O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cccc12,Orientin,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,True,17,1,False,False
PMMYEEVYMWASQN,C1CCNC1,TRANS-4-HYDROXY-L-PROLINE,OC1CN[C@@H](C1)C(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",2,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,2,False,False
PMOWTIHVNWZYFI,c1ccccc1,3-(2-Hydroxyphenyl)acrylate,C1=CC=C(C(=C1)C=CC(=O)O)[O-],MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,True,True,False,7,5,False,False
PNCADIYJKRZFGU,C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,"(22S,25S)-22,26-Epimino-5alpha-cholestan-3beta-16alpha-diol",C[C@@]12[C@](CC[C@]3([H])[C@@]([H])2CC[C@@]4(C)[C@@]3([H])C[C@@H](O)[C@]4([H])[C@H](C)[C@@H]5CC[C@H](C)CN5)([H])C[C@@H](O)CC1,MC01,APCI-ITFT,Orbitrap Elite,3,"{""MC01"": [""35 CID""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
POJWUDADGALRAB,O=C1CNC(=O)N1,Allantoin,NC(=O)NC1NC(=O)NC1=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
PQSUYGKTWSAVDQ,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,Aldosterone,C[C@]12CCC(=O)C=C1CCC1C3CC[C@H](C(=O)CO)[C@]3(C[C@H](O)C21)C=O,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,8,1,False,False
PRJKNHOMHKJCEJ,c1c[nH]cn1,4-IMIDAZOLEACETATE,OC(=O)CC1=CN=CN1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,True,True,True,3,2,False,False
PUPKKEQDLNREIM,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,"Kaempferol 3,7-di-O-rhamnoside",CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)C)O)O)O)C5=CC=C(C=C5)O)O)O)O)O,MC15,LC-ESI-ITFT,q exactive focus thermo,1,"{""MC15"": [""30""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,14,1,False,False
PVNIIMVLHYAWGP,c1ccncc1,Nicotinic acid,OC(=O)C1=CN=CC=C1,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;LCSB-DEV;LCSB-POS-V2-SPECTRA;MultiMS2-ANCHOR;V2-DEVELOPMENT-POPULATION,True,False,False,False,False,True,True,False,3,3,False,False
PWKSKIMOESPYIA,__ACYCLIC__PWKSKIMOESPYIA,Acetylcysteine,CC(=O)N[C@@H](CS)C(O)=O,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
PXOYOCNNSUAQNS,C=C1C(=O)OC2CC3CCCCC3=CC12,Alantolactone,C[C@H]1CCC[C@]2(C1=C[C@H]3[C@@H](C2)OC(=O)C3=C)C,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,1,False,False
PXQPEWDEAKTCGB,O=c1cc[nH]c(=O)[nH]1,OROTATE,OC(=O)C1=CC(=O)NC(=O)N1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,True,2,2,False,False
PYUSHNKNPOHWEZ,__ACYCLIC__PYUSHNKNPOHWEZ,N-FORMYL-L-METHIONINE,CSCC[C@@H](NC=O)C(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,False,False,2,1,False,False
PZNPHSFXILSZTM,C1CCC2(CC3C(CC4C3CCC3C5CCCCC5CCC34)O2)OC1,Chlorogenin,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC(C6C5(CCC(C6)O)C)O)C)C)OC1,MC01,APCI-ITFT,Orbitrap Elite,1,"{""MC01"": [""35 CID""]}",1,1,True,0,1,False,,False,True,True,True,,True,False,False,False,False,True,False,False,1,1,False,False
QAQREVBBADEHPA,c1ncc2ncn(C3CCCO3)c2n1,Propionyl-CoA,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,False,True
QATUWZPYBIHFFR,C=C1C(=O)OC2C=CC3=CC(=O)C(CCC12)O3,Atripliciolide tiglate,C/C=C(\C)/C(=O)O[C@@H]1C[C@@]2(C(=O)C=C(O2)/C(=C\[C@@H]3[C@@H]1C(=C)C(=O)O3)/C)C,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,True,False,False,,False,False,False,False,False,False,False,False,14,0,True,True
QCHFTSOMWOSFHM,O=C1CC(Cc2cnc[nH]2)CO1,pilocarpine,CCC1C(COC1=O)CC2=CN=CN2C,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),1,"{""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,True,MultiMS2-ANCHOR;V2-DEVELOPMENT-POPULATION;WUR-POS-IDENTITY;WUR-SEALED,True,False,False,False,False,False,False,False,2,1,False,False
QCHPKSFMDHPSNR,__ACYCLIC__QCHPKSFMDHPSNR,AMINOISOBUTANOATE,CC(CN)C(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,7,1,False,False
QEVHRUUCFGRFIF,O=C(OC1CCC2CC3c4[nH]c5ccccc5c4CCN3CC2C1)c1ccccc1,reserpine,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),1,"{""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,True,LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;LCSB-DEV;LCSB-NEG;LCSB-POS-V2-SPECTRA;MultiMS2-ANCHOR;V2-DEVELOPMENT-POPULATION;WUR-NEG-DEV,True,False,False,False,False,True,True,False,1,1,False,False
QFSDWLPMRWDFID,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,Kaempferol.Glc.Rha.Rha,c1(cc(c2c(c1)oc(c(c2=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)c1ccc(cc1)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)C)O)O)O,MC15,LC-ESI-ITFT,q exactive focus thermo,1,"{""MC15"": [""30""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,10,1,False,False
QIAFMBKCNZACKA,c1ccccc1,Hippuric acid,OC(=O)CNC(=O)C1=CC=CC=C1,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,4,2,False,False
QIVBCDIJIAJPQS,c1ccc2[nH]ccc2c1,L-Tryptophan,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",13,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,4,1,False,False
