key,scaffold_group_census,in_design12b,reasons
UUGXJSBPSRROMU,O=C1C=CC(=O)C=C1,True,SCAFFOLD_GROUP_EXCLUDED
UUJHFIBEJJLZBF,O=C1c2ccccc2C(=O)c2c(NCCc3ccccc3)ccc(NCCc3ccccc3)c21,True,DECODED_SAME_PLATE_ION_0p01;SCAFFOLD_GROUP_EXCLUDED
UUJKFXUZGUHXSO,c1ccccc1,False,HEADER_READ_WELL_STUDY1
UULAQONNHHYCNY,O=c1[nH]cnc2sc3c(c12)CCCC3,True,SCAFFOLD_GROUP_EXCLUDED
UULIGRNKXHCLQN,O=S(=O)(NCC1CCC(CNc2ncc3ccccc3n2)CC1)c1cccc2ccccc12,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UULSGYZITMMALJ,c1ccc(-c2cnc[nH]2)cc1,False,HEADER_READ_WELL_STUDY1
UULVWARUZBRKLD,c1cc(N2CCN(c3ncnc4[nH]ncc34)CC2)ncn1,True,SCAFFOLD_GROUP_EXCLUDED
UUMLTINZBQPNGF,c1ccccc1,False,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1
UUMRJPVPNPFXMH,O=C(NCCCN1CCOCC1)c1ccccc1,True,SCAFFOLD_GROUP_EXCLUDED
UUPACWBEDTWEPD,O=c1ccoc(NNS(=O)(=O)c2ccccc2)c1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UUPDWPSLQQOHPE,c1ccc2sc(CCNc3nc4cnccc4s3)cc2c1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UUPZYAHONNHULX,O=C(NCC(c1ccccc1)c1ccccc1)C1CCCN1C(=O)CC1CCCCC1,True,DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UUQBUZVGJQMVIC,O=C(NCc1ccn[nH]1)c1cnc(NC2CC2)s1,False,HEADER_READ_WELL_STUDY1
UUQHKWMIDYRWHH,c1ccccc1,False,EXPOSED_POPULATION:ENTACT-MIX-LISTS-499-503-505;EXPOSED_POPULATION:LCSB-RAW-MIX-REPLICATE-SET-92
UUQMNUMQCIQDMZ,c1ccncc1,False,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1
UURAUHCOJAIIRQ,O=C1CCC23CCCCCC(CCC2)C13,False,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-DEV-ANALYSIS;EXPOSED_POPULATION:WUR-POS-IDENTITY;HEADER_READ_WELL_STUDY1;MSNLIB_ANCHOR_CENSUS_DESIGN;MSNLIB_ANCHOR_CENSUS_DETECTED;MSNLIB_ANCHOR_GATE_CALIBRATION
UUROSJLZNDSXRF,O=C(Nc1ccccc1)C(=O)c1ccc(OCCN2CCOCC2)c2ccccc12,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UUSXRRGWXSGJPZ,O=C(Cn1c(=O)cnc2ccccc21)N1CCC1c1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UUTBMTOBGXJTLN,O=c1[nH]nc(-c2ccccc2)n1-c1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UUTKICFRNVKFRG,O=C1CCC(C(=O)N2CCSC2)N1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UUTYZAHFDNOXIF,O=C1CC(c2ccccn2)CN1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UUVWYPNAQBNQJQ,c1ncncn1,False,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1
UUYAGFWBCPEWLL,O=C(Cc1ccc2c(c1)OCO2)Nc1cc2c(s1)CNCC2,True,SCAFFOLD_GROUP_EXCLUDED
UVAMVNMRZJAIJL,O=c1c2ccccc2ncn1C1CCCCC1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UVAZHPYHBONVJQ,O=C(NCCc1nc(-c2ccccc2)no1)c1ccccc1,True,SCAFFOLD_GROUP_EXCLUDED
UVBIZGSKIDMXEZ,O=C1C2CCCCC2C(=O)N1c1ccccc1Oc1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVBQABIPDARXAA,O=C(Cc1cccnc1)NCc1nccnc1-c1ccsc1,False,HEADER_READ_WELL_STUDY1
UVBUBMSSQKOIBE,,False,EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-DEV-ANALYSIS;EXPOSED_POPULATION:WUR-POS-IDENTITY
UVCIDWYNCGVIJI,S=C(NCCOc1ccccc1)Nc1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVCJGUGAGLDPAA,c1ccc(-c2nc3ccccc3[nH]2)cc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVCRSTLUNAIJQQ,C1COCCN1,False,HEADER_READ_WELL_STUDY1
UVCVDKPRUSJHPG,O=C(NCC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1,True,SCAFFOLD_GROUP_EXCLUDED
UVDQDNQWGQFIAO,c1ccc2c(c1)CC1NCCc3cc4c(c-2c31)OCO4,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVDVNHMGTCAKNM,O=C1COC2(CN1)CC1CCC(C2)N1C(=O)Nc1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVECPCHTSXWNLQ,O=C(c1cccnc1)N1CCCC1,True,SCAFFOLD_GROUP_EXCLUDED
UVEPOHNXGXVOJE,c1ccc(-c2ccon2)cc1,True,SCAFFOLD_GROUP_EXCLUDED
UVERBUNNCOKGNZ,O=C(NCc1cccc2ccccc12)c1ccccc1,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;SCAFFOLD_GROUP_EXCLUDED
UVFRYFFHLUMVPE,O=C(Cc1ccccc1)N1CC(Cn2cccn2)C1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVFSLRBMBWPMJR,O=C(NCC1CCOC1)C1CCCN1C(=O)c1ccccc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UVGDCLGJXMBOBD,C=C1NC(=O)Cn2c1nc1ccccc1c2=O,True,SCAFFOLD_GROUP_EXCLUDED
UVGRPMWFXIDHJC,O=C(C=Cc1ccccc1)OCCCCC1CCCC2C=CCCC21,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVHMFJKPOXBUSL,c1cc(-c2nccs2)ccn1,False,HEADER_READ_WELL_STUDY1
UVHNYMJJPWUOMI,c1ccc(-c2ccc(CNCc3ccccn3)o2)cc1,True,DECODED_SAME_PLATE_ION_0p01;SCAFFOLD_GROUP_EXCLUDED
UVICPGHTCHKCFE,O=C(c1cccnc1)N1CCCCC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVIKIZJWOLGNSL,c1ccc2oncc2c1,True,SCAFFOLD_GROUP_EXCLUDED
UVIKWNIAHASORE,O=C(NCc1ccccc1)c1ccc2nncn2n1,False,HEADER_READ_WELL_STUDY1
UVIQSJCZCSLXRZ,C1=C2CCCCC2C2CCC3C(c4cccnc4)=CCC3C2C1,True,SCAFFOLD_GROUP_EXCLUDED
UVIVWIFUPKGWGF,c1ccccc1,False,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01
UVJMEEYUDVULJV,O=S(=O)(NCc1ccsc1)c1ccccc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UVJYAKBJSGRTHA,C=C1C(=O)OC2C1CCC1OC13CC=CC23,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVKXTQRJKHBAMT,O=C1NCc2c1cc1ccc3c(c1c2-c1ccc2c(c1)OCO2)OCO3,False,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1
UVKYSMHAIYTTLE,c1ccc(Cn2ccnn2)cc1,True,SCAFFOLD_GROUP_EXCLUDED
UVLAQGRQOILFBG,,False,EXPOSED_POPULATION:WUR-NEG-DEV
UVLBAPBHAHFJSY,,False,EXPOSED_POPULATION:LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;EXPOSED_POPULATION:LCSB-DEV;EXPOSED_POPULATION:LCSB-NEG;EXPOSED_POPULATION:LCSB-POS-V2-SPECTRA;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION
UVMSJTHWDBDAMN,O=S(=O)(Cc1ccccc1)N1CCCC(c2cc[nH]n2)C1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UVNHKOOJXSALHN,c1ccc(COC2CC3CCCC4CCC5OOC43C(O2)O5)cc1,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;SCAFFOLD_GROUP_EXCLUDED
UVNUDJMPQFXOPI,c1cn[nH]c1,True,SCAFFOLD_GROUP_EXCLUDED
UVOLYTDXHDXWJU,C1=Cc2ccccc2OC1,True,SCAFFOLD_GROUP_EXCLUDED
UVPVRQIYZWPBEJ,c1ccc2[nH]ccc2c1,False,HEADER_READ_WELL_STUDY1
UVQKZSIWFUYKHM,O=c1cc(N2CCNCC2)cn[nH]1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVQMHKWRWRDHCJ,O=c1[nH]cnc2sc3c(c12)CCOC3,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVQWVBHWZJHQQI,O=C(Nc1cccc(-c2cscn2)c1)c1ccccn1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVSMNLNDYGZFPF,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVSVTDVJQAJIFG,c1ccccc1,False,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1
UVTNFZQICZKOEM,c1ccc(Cc2ccccn2)cc1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVUYWJWYRLJHEN,c1ccc(CN2CCC(Nc3cccnn3)CC2)cc1,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVVCPJMJNMLVBE,O=C(NCc1ccccc1)c1ccc2nccn2n1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVVWQQKSNZLUQA,c1ccccc1,False,DECODED_SAME_PLATE_EXTENDED_ION_5PPM
UVWFKFHOSYUSIJ,O=S(=O)(c1cn[nH]c1)N1CCCn2nc(-c3ccncc3)cc2C1,False,HEADER_READ_WELL_STUDY1
UVWVPIDBHIWJLK,O=C(OCc1ccccc1)N1CCCC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVWZRCZLMPBRFO,O=S(=O)(NCc1ccco1)c1cccc(-c2nnc(-c3ccccc3)o2)c1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UVXOJHTWJOTFKW,c1ccncc1,False,HEADER_READ_WELL_STUDY1
UVXRBYVITJZRSJ,O=C(Oc1ccccc1)c1cncs1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UVZHHILDYPCOAJ,O=C(COc1ccccc1)NCc1ccncc1,True,SCAFFOLD_GROUP_EXCLUDED
UVZZDDLIOJPDKX,O=C1Nc2c(ccc3c2OC=CCO3)C12CC1CC34CCCN3CC1(C2)NC4=O,True,SCAFFOLD_GROUP_EXCLUDED
UWAVXOVVDCHOLZ,c1ccc(-c2cn3c(n2)NC(c2ccccc2)N3)cc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWBVRAGIQHXNDQ,c1ccc2[nH]ccc2c1,False,HEADER_READ_WELL_STUDY1
UWCBIITVPHFKRE,c1nnc(C2CCCNC2)[nH]1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWCVZMXTANJZNP,O=C(NCCc1ccccc1)c1ccc(-c2ccccc2)cc1,False,HEADER_READ_WELL_STUDY1
UWEHVAXMSWXKRW,c1ccc2c(c1)CCN1Cc3c(ccc4c3OCO4)CC21,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;SCAFFOLD_GROUP_EXCLUDED
UWEPOEZILMKYND,O=C(c1ccnc2[nH]cnc12)N1CCOCC2(CCOCC2)C1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UWFCFVQTAHITKV,O=C1C=C2C3CCCC3CCC2C2CCCCC12,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UWFYSQMTEOIJJG,O=C1C=C2C=CC3C4CCCC4CCC3C2C2CC12,False,EXPOSED_POPULATION:ENTACT-MIX-LISTS-499-503-505;EXPOSED_POPULATION:LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;EXPOSED_POPULATION:LCSB-DEV;EXPOSED_POPULATION:LCSB-POS-V2-SPECTRA;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION
UWGSHLLJIYRTIS,c1ccc(Oc2ncnc3c2cnn3-c2ccccc2)cc1,False,HEADER_READ_WELL_STUDY1
UWHFIKQLHLWGMY,O=c1cccc2n1CC1CC2CN(Cc2cncs2)C1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWHUTZOCTZJUKC,c1ccc2c(c1)CC1COc3ccccc3C21,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWHZIFQPPBDJPM,__ACYCLIC__UWHZIFQPPBDJPM,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWIDYXXIYJDSMH,c1nc(NC2CCC2)c2[nH]ccc2n1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWIRTUFUYGPILS,C1CCOCC1,False,HEADER_READ_WELL_STUDY1
UWJPTIIJIIPTCE,O=C(CN1C(=O)CSCC1=O)NC1CCCCC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWKQSNNFCGGAFS,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc2nc1-3,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWKRNCNWJVCHGZ,c1ccc(CCOC2OCCCC2OC2CCCO2)cc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWNAFWSTCUZHRN,O=C(c1ccccc1)n1cnc(-c2ccccc2)n1,True,SCAFFOLD_GROUP_EXCLUDED
UWNGUPHNEWMLOZ,O=c1ccc2cccc(C=Nc3cccc4cccnc34)c2o1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWNXGZKSIKQKAH,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UWNYWYQZBSAQIW,O=C(COc1ccccc1)NCC1CC(=O)N(Cc2ccccc2)C1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWPQNWXARKJJQM,C=C1CC2CC1CCC2C1CCCC2C(=O)OCC21,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWPTUYJASNIIJM,,False,EXPOSED_POPULATION:WUR-NEG-DEV
UWPVCRCVQCPTCT,O=C(c1cc(-c2ccccc2)on1)N1CCCc2ccccc21,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UWPYQCMNGDSVKH,O=C(Cc1ccc2cn[nH]c2c1)Nc1cc(C2CCOCC2)[nH]n1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWQANCXHPSBETI,O=C(NCC(c1ccccc1)c1c[nH]c2ccccc12)c1cccs1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWQIEJSYYZOGBU,c1cnc2ccnn2c1,False,HEADER_READ_WELL_STUDY1
UWQJWDYDYIJWKY,O=c1cc(-c2ccccc2)oc2ccccc12,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWQYBLOHTQWSQD,O=c1cc(-c2ccccc2)oc2ccccc12,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWRDCNVTKORVMI,O=C1CCC2(CC(c3ccoc3)OC2=O)C2CCCC3(CO3)C12,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWRLUNPRLSNXRR,O=c1c(-c2ccccc2)coc2c(C3CCCCO3)cccc12,True,SCAFFOLD_GROUP_EXCLUDED
UWSGNOIBNVTQHG,O=S(=O)(NCc1ccccc1)c1ccccc1,True,SCAFFOLD_GROUP_EXCLUDED
UWSSFYPXAKLMHV,O=c1[nH]c(=O)c2[nH]c(-n3cccn3)nc2[nH]1,True,SCAFFOLD_GROUP_EXCLUDED
UWTRKIJAGTTXNM,O=C(Nc1ccccc1)N1CCN(c2ncnc3sc(-c4cccnc4)nc23)CC1,False,DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1
UWUJAODGDQHPEF,c1ccc2sc(N3CCC(N4CCCC4)CC3)nc2c1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWUKGLYBGZAMJE,O=C(c1ccc2c(c1)N(Cc1ccccc1)C(=O)CO2)N1CCN(c2ccccn2)CC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWUZCLHLXCTCOL,c1ccc2c3c(oc2c1)CCCC3,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWUZGZMBJBUHGU,O=C(COc1ccccc1)Nc1nc2c(s1)CCCC2,True,SCAFFOLD_GROUP_EXCLUDED
UWVCYNXVZRDWSD,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWVKRNOCDUPIDM,,False,EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-POS-IDENTITY;EXPOSED_POPULATION:WUR-SEALED
UWVLVNIKYVEABC,O=S1(=O)Cc2ccccc2Cc2ccccc21,False,HEADER_READ_WELL_STUDY1
UWVOPVUWKIHGRF,c1ccc(CCn2cncn2)cc1,False,HEADER_READ_WELL_STUDY1
UWVQIROCRJWDKL,,False,EXPOSED_POPULATION:LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;EXPOSED_POPULATION:LCSB-DEV;EXPOSED_POPULATION:LCSB-POS-V2-SPECTRA;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-DEV-ANALYSIS;EXPOSED_POPULATION:WUR-POS-IDENTITY
UWWDHYUMIORJTA,O=C(CNCCCc1ccccc1)N1CCc2ccccc2C1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UWWXTDHKJSHFMO,c1ccc2c(c1)[nH]c1c(-c3ccncn3)nccc12,True,DECODED_SAME_PLATE_ION_0p01;SCAFFOLD_GROUP_EXCLUDED
UWYASFNNGHAUHL,O=S(=O)(c1ccccc1)n1nnc2ccccc21,True,SCAFFOLD_GROUP_EXCLUDED
UWYHMGVUTGAWSP,O=C(NC1C(=O)N2CCSC12)c1conc1-c1ccccc1,False,COPLATED_IN_DECODED_WELL;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-DEV-ANALYSIS;EXPOSED_POPULATION:WUR-POS-IDENTITY;HEADER_READ_WELL_STUDY1;MSNLIB_ANCHOR_CENSUS_DESIGN;MULTIMS2_ANCHOR_CALIBRATION
UWYOIYRTIRENAL,O=C(c1ccccc1)N1CCN(c2cccnc2)CC1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UWYWMDOEWAEYTK,O=C(Nc1ccc2c(c1)CCCN2)c1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWZAJPITKGWMFJ,O=c1[nH]cc(-c2ccccc2OCC2CC2)c2ccccc12,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWZKYOCVSRWMMV,c1ccc2sc(N3CCN(Cc4cc(C5CC5)on4)CC3)nc2c1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UWZYYCNVWGTLGU,O=C(CN1CCC2(CC1)NC(=O)N(Cc1ccccc1)C2=O)Nc1nccs1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UXADOQPNKNTIHB,c1ccc(-c2nnc(-c3ccccc3)nn2)cc1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UXAFRQPVHYZDED,O=c1cccc2c(c1)CCCc1cc(OC3CCCCO3)ccc1-2,False,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-POS-IDENTITY;EXPOSED_POPULATION:WUR-SEALED;HEADER_READ_WELL_STUDY1;MSNLIB_ANCHOR_CENSUS_DESIGN;MSNLIB_ANCHOR_CENSUS_DETECTED;MSNLIB_ANCHOR_GATE_CALIBRATION
UXBGITNBLFSMPT,C1CC(C2CC2)CCO1,True,SCAFFOLD_GROUP_EXCLUDED
UXBMRQZAXMDSOZ,O=C(Nc1ccccc1)c1cccs1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UXBRVYRBMCLIQY,O=C(NCc1cccnc1-n1ccnc1)c1cc[nH]n1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UXCAQJAQSWSNPQ,O=c1ccn(C2CCCO2)c(=O)[nH]1,True,DECODED_SAME_PLATE_ION_0p01;SCAFFOLD_GROUP_EXCLUDED
UXCMIXNEKXSRDA,O=C(NN=C(c1ccccc1)c1ccccn1)c1ccccn1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UXDFUVFNIAJEGM,c1ccc(CCc2ccccc2)cc1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UXDGHRWOHOPKIL,c1ccc2nc(N3CCNCC3)ccc2c1,True,DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UXDPXZQHTDAXOZ,,False,EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-POS-IDENTITY;EXPOSED_POPULATION:WUR-SEALED
UXDQCPHGHPXATQ,O=C1CCC(NC(=O)c2ccccc2)C(=O)N1,True,SCAFFOLD_GROUP_EXCLUDED
UXDXPNBXKOIRKE,O=C(c1ccccc1)N(CCCc1ccccc1)Cc1nccs1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UXDZNQXVCFIDJL,c1cn[nH]c1,True,SCAFFOLD_GROUP_EXCLUDED
UXFRXMOGXOINIH,O=C(CNC(=O)OCc1ccccc1)NCc1ccccc1,True,SCAFFOLD_GROUP_EXCLUDED
UXFVOZGUWDNLPF,c1ccc(SCCN2CCc3ccccc3C2)cc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UXGJAOIJSROTTN,c1ccc(Oc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
UXGNARZDONUMMK,O=C(CNC(=O)OCc1ccccc1)NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)c1cccnc1)C(=O)NC(Cc1cnc[nH]1)C(=O)N1CCCC1,False,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;HEADER_READ_WELL_STUDY1
UXGWMRNLTMHSST,O=c1[nH]cnc2ccccc12,True,SCAFFOLD_GROUP_EXCLUDED
UXGYPCYEPJUKPA,O=C(Cn1cnccc1=O)NCCc1ccccc1,True,SCAFFOLD_GROUP_EXCLUDED
UXHYWADURMRPON,C1CC2CCCN2C1,False,HEADER_READ_WELL_STUDY1
UXIFZRONWUFMNZ,O=C1CCc2cc(S(=O)(=O)N3CCC4(CCCNC4)C3)ccc2N1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
UXIGOINSOUCVRS,O=S(=O)(c1ccccc1)n1cccn1,True,SCAFFOLD_GROUP_EXCLUDED
UXIGWFXRQKWHHA,c1ccccc1,False,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1
