record_id,compound_id,scaffold_group,nce,model,mapping,cosine,js,drop_reason
MSBNK-EAWAG-EC014901__GLACIER__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,15,GLACIER,K3,0.5282019041144415,0.4418742644868756,
MSBNK-EAWAG-EC014902__ICEBERG_2_1__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,20,ICEBERG_2_1,K1,0.6486981184562979,0.5518893892123963,
MSBNK-EAWAG-EC014902__ICEBERG_2_1__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,20,ICEBERG_2_1,K2,6.688097636372463e-05,0.0004836258204879984,
MSBNK-EAWAG-EC014902__ICEBERG_2_1__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,20,ICEBERG_2_1,K3,0.00023675453401070937,0.0013310800763393082,
MSBNK-EAWAG-EC014902__GLACIER__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,20,GLACIER,K1,0.5011327094991819,0.3738049379632198,
MSBNK-EAWAG-EC014902__GLACIER__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,20,GLACIER,K2,0.001055144468023395,0.009078707833207522,
MSBNK-EAWAG-EC014902__GLACIER__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,20,GLACIER,K3,0.024719883250208696,0.06664899090969134,
MSBNK-EAWAG-EC014903__ICEBERG_2_1__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,25,ICEBERG_2_1,K1,0.04131198391851409,0.11269707789141403,
MSBNK-EAWAG-EC014903__ICEBERG_2_1__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,25,ICEBERG_2_1,K2,0.05485138871773854,0.12169994532823192,
MSBNK-EAWAG-EC014903__ICEBERG_2_1__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,25,ICEBERG_2_1,K3,0.07548492920118606,0.1074915965919837,
MSBNK-EAWAG-EC014903__GLACIER__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,25,GLACIER,K1,0.007521772390948741,0.038761814101586745,
MSBNK-EAWAG-EC014903__GLACIER__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,25,GLACIER,K2,0.004589768348594478,0.02895930055904794,
MSBNK-EAWAG-EC014903__GLACIER__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,25,GLACIER,K3,0.10052695299380124,0.15858178792864763,
MSBNK-EAWAG-EC014904__ICEBERG_2_1__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,30,ICEBERG_2_1,K1,0.2442114883887646,0.2989456068693417,
MSBNK-EAWAG-EC014904__ICEBERG_2_1__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,30,ICEBERG_2_1,K2,0.12551860777198492,0.20958647315319245,
MSBNK-EAWAG-EC014904__ICEBERG_2_1__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,30,ICEBERG_2_1,K3,0.11473804012411408,0.2045709556200579,
MSBNK-EAWAG-EC014904__GLACIER__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,30,GLACIER,K1,0.1852238819305315,0.2813668828703173,
MSBNK-EAWAG-EC014904__GLACIER__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,30,GLACIER,K2,0.08175350210766294,0.1209830792024238,
MSBNK-EAWAG-EC014904__GLACIER__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,30,GLACIER,K3,0.08174035570312273,0.12113927396547242,
MSBNK-EAWAG-EC014905__ICEBERG_2_1__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,40,ICEBERG_2_1,K1,0.46424693964198904,0.3755548864941971,
MSBNK-EAWAG-EC014905__ICEBERG_2_1__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,40,ICEBERG_2_1,K2,0.6487129750346952,0.3601754746332705,
MSBNK-EAWAG-EC014905__ICEBERG_2_1__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,40,ICEBERG_2_1,K3,0.6485114267235131,0.36378039447204613,
MSBNK-EAWAG-EC014905__GLACIER__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,40,GLACIER,K1,0.2828320164757694,0.33474548516278,
MSBNK-EAWAG-EC014905__GLACIER__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,40,GLACIER,K2,0.15221066479845308,0.15586560512434622,
MSBNK-EAWAG-EC014905__GLACIER__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,40,GLACIER,K3,0.6971111023720736,0.39530856115471436,
MSBNK-EAWAG-EC014906__ICEBERG_2_1__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,50,ICEBERG_2_1,K1,0.5717656673024392,0.5030487547975766,
MSBNK-EAWAG-EC014906__ICEBERG_2_1__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,50,ICEBERG_2_1,K2,0.7801688741265437,0.4435367424482084,
MSBNK-EAWAG-EC014906__ICEBERG_2_1__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,50,ICEBERG_2_1,K3,0.7997530822656459,0.48115701370993447,
MSBNK-EAWAG-EC014906__GLACIER__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,50,GLACIER,K1,0.14543703159184812,0.27308658243020967,
MSBNK-EAWAG-EC014906__GLACIER__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,50,GLACIER,K2,0.8349735396127298,0.5397087793591722,
MSBNK-EAWAG-EC014906__GLACIER__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,50,GLACIER,K3,0.8408265644797124,0.5477605859679107,
MSBNK-EAWAG-EC014907__ICEBERG_2_1__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,60,ICEBERG_2_1,K1,0.8354909181743425,0.5376495194561908,
MSBNK-EAWAG-EC014907__ICEBERG_2_1__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,60,ICEBERG_2_1,K2,0.5709099374701453,0.43915729210621535,
MSBNK-EAWAG-EC014907__ICEBERG_2_1__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,60,ICEBERG_2_1,K3,0.6097173782293235,0.4621721879910706,
MSBNK-EAWAG-EC014907__GLACIER__K1,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,60,GLACIER,K1,0.8679800422412652,0.6051721900254199,
MSBNK-EAWAG-EC014907__GLACIER__K2,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,60,GLACIER,K2,0.8374431944039661,0.5727174340944421,
MSBNK-EAWAG-EC014907__GLACIER__K3,JKBXTXMXBDJJQA,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,60,GLACIER,K3,0.847708820887125,0.581671414650944,
MSBNK-EAWAG-EC026001__ICEBERG_2_1__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,15,ICEBERG_2_1,K1,0.12750505360157258,0.28267992993131863,
MSBNK-EAWAG-EC026001__ICEBERG_2_1__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,15,ICEBERG_2_1,K2,0.34134838891301394,0.4564589415199424,
MSBNK-EAWAG-EC026001__ICEBERG_2_1__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,15,ICEBERG_2_1,K3,0.26523288384349325,0.4130983653160316,
MSBNK-EAWAG-EC026001__GLACIER__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,15,GLACIER,K1,0.14782494459707662,0.24517973289708117,
MSBNK-EAWAG-EC026001__GLACIER__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,15,GLACIER,K2,0.18975693361041948,0.31267264836143116,
MSBNK-EAWAG-EC026001__GLACIER__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,15,GLACIER,K3,0.2718983292945354,0.3600915592633779,
MSBNK-EAWAG-EC026002__ICEBERG_2_1__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,20,ICEBERG_2_1,K1,0.1288811565868146,0.3543277191468953,
MSBNK-EAWAG-EC026002__ICEBERG_2_1__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,20,ICEBERG_2_1,K2,0.05942375356832727,0.21025269568354432,
MSBNK-EAWAG-EC026002__ICEBERG_2_1__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,20,ICEBERG_2_1,K3,0.06552581808616073,0.2238330167036664,
MSBNK-EAWAG-EC026002__GLACIER__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,20,GLACIER,K1,0.03643579336168672,0.16993580944516307,
MSBNK-EAWAG-EC026002__GLACIER__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,20,GLACIER,K2,0.0302981629948142,0.13262036199928673,
MSBNK-EAWAG-EC026002__GLACIER__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,20,GLACIER,K3,0.030397502689571,0.13068927502227878,
MSBNK-EAWAG-EC026003__ICEBERG_2_1__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,25,ICEBERG_2_1,K1,0.22588651882080038,0.4120374307092046,
MSBNK-EAWAG-EC026003__ICEBERG_2_1__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,25,ICEBERG_2_1,K2,0.1958255093213623,0.3195399431677075,
MSBNK-EAWAG-EC026003__ICEBERG_2_1__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,25,ICEBERG_2_1,K3,0.19559722021594683,0.31818758438625017,
MSBNK-EAWAG-EC026003__GLACIER__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,25,GLACIER,K1,0.11795718589572086,0.24962959200018786,
MSBNK-EAWAG-EC026003__GLACIER__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,25,GLACIER,K2,0.1604763788855368,0.309209997204998,
MSBNK-EAWAG-EC026003__GLACIER__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,25,GLACIER,K3,0.16233370538899436,0.30986251724433,
MSBNK-EAWAG-EC026004__ICEBERG_2_1__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,30,ICEBERG_2_1,K1,0.5015126300401433,0.514705768908329,
MSBNK-EAWAG-EC026004__ICEBERG_2_1__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,30,ICEBERG_2_1,K2,0.5281201452025195,0.537065787600059,
MSBNK-EAWAG-EC026004__ICEBERG_2_1__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,30,ICEBERG_2_1,K3,0.6312171317452802,0.5730004941788637,
MSBNK-EAWAG-EC026004__GLACIER__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,30,GLACIER,K1,0.5389657646100994,0.5613422206112542,
MSBNK-EAWAG-EC026004__GLACIER__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,30,GLACIER,K2,0.5713242116244558,0.563969937773583,
MSBNK-EAWAG-EC026004__GLACIER__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,30,GLACIER,K3,0.2549008406871199,0.4239263694818478,
MSBNK-EAWAG-EC026005__ICEBERG_2_1__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,40,ICEBERG_2_1,K1,0.8420582616009012,0.6740917785177929,
MSBNK-EAWAG-EC026005__ICEBERG_2_1__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,40,ICEBERG_2_1,K2,0.8971632209754249,0.7165668360624387,
MSBNK-EAWAG-EC026005__ICEBERG_2_1__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,40,ICEBERG_2_1,K3,0.9004157519813064,0.7373881551602612,
MSBNK-EAWAG-EC026005__GLACIER__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,40,GLACIER,K1,0.5001805457277779,0.6178677491153628,
MSBNK-EAWAG-EC026005__GLACIER__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,40,GLACIER,K2,0.6781375318089006,0.6638150342817646,
MSBNK-EAWAG-EC026005__GLACIER__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,40,GLACIER,K3,0.8089842857182411,0.7298212198273759,
MSBNK-EAWAG-EC026006__ICEBERG_2_1__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,50,ICEBERG_2_1,K1,0.8521739701242896,0.6713988304681077,
MSBNK-EAWAG-EC026006__ICEBERG_2_1__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,50,ICEBERG_2_1,K2,0.8543685177682544,0.7158791197033093,
MSBNK-EAWAG-EC026006__ICEBERG_2_1__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,50,ICEBERG_2_1,K3,0.858592766282393,0.7162882150122527,
MSBNK-EAWAG-EC026006__GLACIER__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,50,GLACIER,K1,0.832285338746199,0.714154852797696,
MSBNK-EAWAG-EC026006__GLACIER__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,50,GLACIER,K2,0.8436635184955728,0.7021282356142595,
MSBNK-EAWAG-EC026006__GLACIER__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,50,GLACIER,K3,0.8431177894355861,0.7016580555473076,
MSBNK-EAWAG-EC026007__ICEBERG_2_1__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,60,ICEBERG_2_1,K1,0.8819385011262543,0.7235768514295089,
MSBNK-EAWAG-EC026007__ICEBERG_2_1__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,60,ICEBERG_2_1,K2,0.8803133948129183,0.716500303648553,
MSBNK-EAWAG-EC026007__ICEBERG_2_1__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,60,ICEBERG_2_1,K3,0.8881084471887636,0.7439385368329495,
MSBNK-EAWAG-EC026007__GLACIER__K1,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,60,GLACIER,K1,0.9045913627826639,0.7784756442010551,
MSBNK-EAWAG-EC026007__GLACIER__K2,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,60,GLACIER,K2,0.8806994247347717,0.7214606846563785,
MSBNK-EAWAG-EC026007__GLACIER__K3,RYLVRVUEEVJKJO,c1coc(-c2coc(-c3coc(C4CCCN4)n3)n2)n1,60,GLACIER,K3,0.8992916637905827,0.7756110910477994,
MSBNK-EAWAG-EC026601__ICEBERG_2_1__K1,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,15,ICEBERG_2_1,K1,0.7877174379763263,0.4726715342431336,
MSBNK-EAWAG-EC026601__ICEBERG_2_1__K2,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,15,ICEBERG_2_1,K2,0.6891394672380983,0.4040559850747101,
MSBNK-EAWAG-EC026601__ICEBERG_2_1__K3,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,15,ICEBERG_2_1,K3,0.7747342158716554,0.4670319997790494,
MSBNK-EAWAG-EC026601__GLACIER__K1,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,15,GLACIER,K1,0.9339200133681065,0.723172037734402,
MSBNK-EAWAG-EC026601__GLACIER__K2,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,15,GLACIER,K2,0.8718859236039053,0.6525045581947129,
MSBNK-EAWAG-EC026601__GLACIER__K3,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,15,GLACIER,K3,0.926159554716472,0.7130947739988334,
MSBNK-EAWAG-EC026602__ICEBERG_2_1__K1,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,20,ICEBERG_2_1,K1,0.43363731969585195,0.27959084094584397,
MSBNK-EAWAG-EC026602__ICEBERG_2_1__K2,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,20,ICEBERG_2_1,K2,0.396230403878373,0.2752688864218854,
MSBNK-EAWAG-EC026602__ICEBERG_2_1__K3,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,20,ICEBERG_2_1,K3,0.3946691101217142,0.2849736403876546,
MSBNK-EAWAG-EC026602__GLACIER__K1,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,20,GLACIER,K1,0.70051400256038,0.4772875155779184,
MSBNK-EAWAG-EC026602__GLACIER__K2,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,20,GLACIER,K2,0.7135181053721666,0.5227296574066678,
MSBNK-EAWAG-EC026602__GLACIER__K3,XQWGCUIJOHQMPI,O=C1CNC(=O)CNC(=O)CC2OC(=O)CC2NC(=O)CCN1,20,GLACIER,K3,0.7130836972722999,0.530562616774674,
MSBNK-EAWAG-EC061601__ICEBERG_2_1__K1,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,15,ICEBERG_2_1,K1,0.9985032552028124,0.95809634191847,
MSBNK-EAWAG-EC061601__ICEBERG_2_1__K2,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,15,ICEBERG_2_1,K2,0.3770314623480376,0.34062979267686033,
MSBNK-EAWAG-EC061601__ICEBERG_2_1__K3,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,15,ICEBERG_2_1,K3,0.6175543031567713,0.4791147258479991,
MSBNK-EAWAG-EC061601__GLACIER__K1,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,15,GLACIER,K1,0.9985443317374608,0.9650008350413186,
MSBNK-EAWAG-EC061601__GLACIER__K2,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,15,GLACIER,K2,0.972556634404494,0.817839912395756,
MSBNK-EAWAG-EC061601__GLACIER__K3,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,15,GLACIER,K3,0.9886441841256058,0.8644125341610102,
MSBNK-EAWAG-EC061602__ICEBERG_2_1__K1,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,20,ICEBERG_2_1,K1,0.9740829185146246,0.8526230691082989,
MSBNK-EAWAG-EC061602__ICEBERG_2_1__K2,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,20,ICEBERG_2_1,K2,0.00015678507655110465,0.0016214709597792698,
MSBNK-EAWAG-EC061602__ICEBERG_2_1__K3,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,20,ICEBERG_2_1,K3,0.0002698675935887341,0.002248272821132713,
MSBNK-EAWAG-EC061602__GLACIER__K1,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,20,GLACIER,K1,0.9737287560222939,0.8539031242119909,
MSBNK-EAWAG-EC061602__GLACIER__K2,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,20,GLACIER,K2,0.7201432701141082,0.5367657493421412,
MSBNK-EAWAG-EC061602__GLACIER__K3,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,20,GLACIER,K3,0.556442151872744,0.45717002283428887,
MSBNK-EAWAG-EC061603__ICEBERG_2_1__K1,GKSSZFHZBNEQFN,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,25,ICEBERG_2_1,K1,0.7445571398745914,0.64611747278258,
